	Tags	SeqName	#Hits	Description	Length	e-Value	sim mean	#GO	GO IDs	GO Names	Enzyme Codes	Enzyme Names	InterPro IDs	InterPro GO IDs	InterPro GO Names
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_479	20	MULTISPECIES: MFS transporter	1203	1.69E-277	99.54	3	P:GO:1905039; F:GO:0046943; C:GO:0005886	P:carboxylic acid transmembrane transport; F:carboxylic acid transmembrane transporter activity; C:plasma membrane			IPR036259 (G3DSA:1.20.1250.GENE3D); IPR011701 (PFAM); PTHR23508 (PANTHER); IPR020846 (PROSITE_PROFILES); cd17316 (CDD); IPR036259 (SUPERFAMILY)	P:GO:0046942; P:GO:0055085; F:GO:0022857; F:GO:0046943; C:GO:0005886	P:carboxylic acid transport; P:transmembrane transport; F:transmembrane transporter activity; F:carboxylic acid transmembrane transporter activity; C:plasma membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_480	20	MULTISPECIES: SDR family oxidoreductase	795	1.34E-185	99.56	1	F:GO:0016491	F:oxidoreductase activity	EC:1	Oxidoreductases	IPR002347 (PRINTS); IPR002347 (PRINTS); G3DSA:3.40.50.720:FF:000084 (FUNFAM); NF006366 (NCBIFAM); IPR002347 (PFAM); G3DSA:3.40.50.720 (GENE3D); NF005559 (NCBIFAM); PIRSR614058-1 (PIRSR); PIRSR611284-2 (PIRSR); PIRSR000094-2 (PIRSR); PIRSR000095-1 (PIRSR); PIRSR614007-2 (PIRSR); PIRSR617711-2 (PIRSR); PIRSR000094-3 (PIRSR); PIRSR611284-1 (PIRSR); PIRSR617711-1 (PIRSR); PIRSR614007-1 (PIRSR); PTHR43669 (PANTHER); cd05233 (CDD); IPR036291 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_481	20	DUF502 domain-containing protein	585	3.6E-128	98.61	1	C:GO:0016020	C:membrane			IPR007462 (PFAM); IPR007462 (PANTHER)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_482	20	MULTISPECIES: TetR/AcrR family transcriptional regulator	873	1.99E-200	99.55	3	P:GO:0006355; F:GO:0003677; F:GO:0003700	P:regulation of DNA-templated transcription; F:DNA binding; F:DNA-binding transcription factor activity			IPR001647 (PRINTS); G3DSA:1.10.357.10 (GENE3D); IPR001647 (PFAM); IPR050624 (PANTHER); IPR001647 (PROSITE_PROFILES); IPR009057 (SUPERFAMILY)	F:GO:0003677	F:DNA binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_483	20	efflux RND transporter permease subunit	3111	0.0	99.75	4	P:GO:0042908; P:GO:0055085; F:GO:0042910; C:GO:0005886	P:xenobiotic transport; P:transmembrane transport; F:xenobiotic transmembrane transporter activity; C:plasma membrane			IPR001036 (PRINTS); G3DSA:3.30.70.1320 (GENE3D); IPR001036 (PFAM); G3DSA:1.20.1640.10 (GENE3D); IPR027463 (G3DSA:3.30.2090.GENE3D); IPR027463 (G3DSA:3.30.2090.GENE3D); G3DSA:3.30.70.1430 (GENE3D); G3DSA:3.30.70.1440 (GENE3D); G3DSA:1.20.1640.10 (GENE3D); G3DSA:3.30.70.1430 (GENE3D); IPR001036 (PANTHER); IPR027463 (SUPERFAMILY); SSF82693 (SUPERFAMILY); IPR027463 (SUPERFAMILY); SSF82693 (SUPERFAMILY); SSF82866 (SUPERFAMILY); SSF82866 (SUPERFAMILY)	P:GO:0055085; F:GO:0022857; F:GO:0042910; C:GO:0005886; C:GO:0016020	P:transmembrane transport; F:transmembrane transporter activity; F:xenobiotic transmembrane transporter activity; C:plasma membrane; C:membrane
true	[INTERPRO, BLASTED]	contig_1_RagTag_484	10	MULTISPECIES: hypothetical protein	138	4.54E-21	99.11						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_1_RagTag_485	20	DUF4025 domain-containing protein	174	5.72E-29	85.18						IPR025100 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_486	20	iron-siderophore ABC transporter substrate-binding protein	987	1.83E-231	99.54	3	P:GO:1901678; C:GO:0005886; C:GO:0030288	P:iron coordination entity transport; C:plasma membrane; C:outer membrane-bounded periplasmic space			G3DSA:3.40.50.1980:FF:000018 (FUNFAM); G3DSA:3.40.50.1980:FF:000003 (FUNFAM); IPR002491 (PFAM); G3DSA:3.40.50.1980 (GENE3D); G3DSA:3.40.50.1980 (GENE3D); IPR051313 (PANTHER); IPR002491 (PROSITE_PROFILES); cd01146 (CDD); SSF53807 (SUPERFAMILY)	C:GO:0030288	C:outer membrane-bounded periplasmic space
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_487	20	MULTISPECIES: iron ABC transporter permease	1005	6.18E-217	99.64	4	P:GO:0033214; P:GO:0055085; F:GO:0022857; C:GO:0005886	P:siderophore-iron import into cell; P:transmembrane transport; F:transmembrane transporter activity; C:plasma membrane			G3DSA:1.10.3470.10:FF:000001 (FUNFAM); IPR000522 (PFAM); IPR037294 (G3DSA:1.10.3470.GENE3D); IPR000522 (PANTHER); cd06550 (CDD); IPR037294 (SUPERFAMILY)	P:GO:0033214; F:GO:0022857; C:GO:0005886; C:GO:0016020	P:siderophore-iron import into cell; F:transmembrane transporter activity; C:plasma membrane; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_488	20	MULTISPECIES: iron ABC transporter permease	1050	7.34E-228	99.56	4	P:GO:0033214; P:GO:0055085; F:GO:0022857; C:GO:0005886	P:siderophore-iron import into cell; P:transmembrane transport; F:transmembrane transporter activity; C:plasma membrane			G3DSA:1.10.3470.10:FF:000001 (FUNFAM); IPR000522 (PFAM); IPR037294 (G3DSA:1.10.3470.GENE3D); IPR000522 (PANTHER); cd06550 (CDD); IPR037294 (SUPERFAMILY)	P:GO:0033214; F:GO:0022857; C:GO:0005886; C:GO:0016020	P:siderophore-iron import into cell; F:transmembrane transporter activity; C:plasma membrane; C:membrane
true	[INTERPRO, BLASTED, ANNOTATED]	contig_1_RagTag_489	20	MULTISPECIES: ABC transporter ATP-binding protein	828	1.35E-195	99.85	3	F:GO:0005524; F:GO:0016887; C:GO:0005886	F:ATP binding; F:ATP hydrolysis activity; C:plasma membrane	EC:3.6.1; EC:3.6.3.34; EC:3.6; EC:3; EC:3.6.1.15	Acting on acid anhydrides; Acting on acid anhydrides; Acting on acid anhydrides; Hydrolases; nucleoside-triphosphate phosphatase	G3DSA:3.40.50.300:FF:000134 (FUNFAM); IPR027417 (G3DSA:3.40.50.GENE3D); IPR003439 (PFAM); IPR051535 (PANTHER); IPR003439 (PROSITE_PROFILES); cd03214 (CDD); IPR027417 (SUPERFAMILY)	F:GO:0005524; F:GO:0016887	F:ATP binding; F:ATP hydrolysis activity
true	[INTERPRO, BLASTED, ANNOTATED]	contig_1_RagTag_490	20	IucA/IucC family C-terminal-domain containing protein	615	5.68E-142	98.75	1	F:GO:0051537	F:2 iron, 2 sulfur cluster binding			IPR022770 (PFAM); IPR024726 (PFAM)	F:GO:0051537	F:2 iron, 2 sulfur cluster binding
true	[INTERPRO, BLASTED]	contig_1_RagTag_491	20	YusU family protein	258	2.55E-51	97.14						IPR020393 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_492	20	proline dehydrogenase	918	7.31E-215	99.57	3	P:GO:0006562; F:GO:0004657; F:GO:0071949	P:L-proline catabolic process; F:proline dehydrogenase activity; F:FAD binding	EC:1.5.5; EC:1.5; EC:1; EC:1.5.5.2	Acting on the CH-NH group of donors; Acting on the CH-NH group of donors; Oxidoreductases; proline dehydrogenase	IPR008219 (PIRSF); IPR002872 (PFAM); G3DSA:3.20.20.220 (GENE3D); PIRSR000196-1 (PIRSR); PIRSR000196-2 (PIRSR); IPR015659 (PANTHER); IPR029041 (SUPERFAMILY)	P:GO:0006562; P:GO:0010133; F:GO:0004657	P:L-proline catabolic process; P:obsolete L-proline catabolic process to L-glutamate; F:proline dehydrogenase activity
true	[INTERPRO, BLASTED]	contig_1_RagTag_493	20	MULTISPECIES: YuzL family protein	150	1.05E-23	91.58						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, ANNOTATED]	contig_1_RagTag_494	20	3-hydroxyacyl-CoA dehydrogenase	2379	0.0	99.92	3	P:GO:0006631; F:GO:0016616; F:GO:0070403	P:fatty acid metabolic process; F:oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor; F:NAD+ binding	EC:1.1; EC:1; EC:1.1.1.35; EC:1.1.1; EC:4.2.1.17; EC:5.1.2.3	Acting on the CH-OH group of donors; Oxidoreductases; 3-hydroxyacyl-CoA dehydrogenase; Acting on the CH-OH group of donors; enoyl-CoA hydratase; 3-hydroxybutyryl-CoA epimerase	G3DSA:1.10.1040.50 (GENE3D); G3DSA:3.40.50.720 (GENE3D); IPR006108 (PFAM); IPR006176 (PFAM); IPR001753 (PFAM); G3DSA:3.90.226.10 (GENE3D); PIRSR612803-2 (PIRSR); PIRSR000105-1 (PIRSR); PIRSR000105-2 (PIRSR); PIRSR612803-1 (PIRSR); PTHR48075 (PANTHER); cd06558 (CDD); IPR008927 (SUPERFAMILY); IPR036291 (SUPERFAMILY); IPR029045 (SUPERFAMILY); IPR008927 (SUPERFAMILY)	P:GO:0006631; F:GO:0016491; F:GO:0016616; F:GO:0070403	P:fatty acid metabolic process; F:oxidoreductase activity; F:oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor; F:NAD+ binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_495	20	MULTISPECIES: acetyl-CoA C-acetyltransferase	1179	8.33E-274	99.92	4	P:GO:0006635; P:GO:0010124; F:GO:0003985; C:GO:0005737	P:fatty acid beta-oxidation; P:phenylacetate catabolic process; F:acetyl-CoA C-acetyltransferase activity; C:cytoplasm	EC:2.3; EC:2; EC:2.3.1.16; EC:2.3.1.9; EC:2.3.1	Acyltransferases; Transferases; acetyl-CoA C-acyltransferase; acetyl-CoA C-acetyltransferase; Acyltransferases	G3DSA:3.40.47.10:FF:000010 (FUNFAM); IPR002155 (NCBIFAM); IPR016039 (G3DSA:3.40.47.GENE3D); NF005805 (NCBIFAM); IPR002155 (PIRSF); IPR020616 (PFAM); IPR020617 (PFAM); PIRSR000447-1 (PIRSR); IPR050215 (PANTHER); IPR002155 (CDD); IPR016039 (SUPERFAMILY); IPR016039 (SUPERFAMILY)	P:GO:0006635; P:GO:0010124; F:GO:0003988; F:GO:0016746; F:GO:0016747	P:fatty acid beta-oxidation; P:phenylacetate catabolic process; F:acetyl-CoA C-acyltransferase activity; F:acyltransferase activity; F:acyltransferase activity, transferring groups other than amino-acyl groups
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_496	20	MULTISPECIES: acyl-CoA dehydrogenase family protein	1785	0.0	99.97	2	F:GO:0003995; F:GO:0050660	F:acyl-CoA dehydrogenase activity; F:flavin adenine dinucleotide binding	EC:1.3; EC:1; EC:1.3.8; EC:1.3.8.1	Acting on the CH-CH group of donors; Oxidoreductases; Acting on the CH-CH group of donors; short-chain acyl-CoA dehydrogenase	G3DSA:2.40.110.10:FF:000017 (FUNFAM); G3DSA:1.10.540.10:FF:000001 (FUNFAM); G3DSA:1.20.140.10:FF:000019 (FUNFAM); IPR009075 (PFAM); IPR037069 (G3DSA:1.10.540.GENE3D); IPR006091 (PFAM); IPR049426 (PFAM); G3DSA:1.20.140.10 (GENE3D); IPR013786 (PFAM); G3DSA:1.20.140.10 (GENE3D); IPR046373 (G3DSA:2.40.110.GENE3D); PIRSR000168-1 (PIRSR); PIRSR634183-3 (PIRSR); PIRSR634180-3 (PIRSR); PIRSR634180-1 (PIRSR); PIRSR634183-2 (PIRSR); PIRSR634178-1 (PIRSR); PIRSR000168-2 (PIRSR); PTHR43884 (PANTHER); IPR036250 (SUPERFAMILY); IPR009100 (SUPERFAMILY)	F:GO:0003995; F:GO:0016627; F:GO:0050660	F:acyl-CoA dehydrogenase activity; F:oxidoreductase activity, acting on the CH-CH group of donors; F:flavin adenine dinucleotide binding
true	[INTERPRO, BLASTED]	contig_1_RagTag_497	20	arsenate reductase family protein	357	3.54E-80	99.62				EC:1.20.4.1	arsenate reductase (glutathione/glutaredoxin)	G3DSA:3.40.30.10 (GENE3D); IPR006660 (PFAM); IPR006504 (NCBIFAM); PIRSR005894-2 (PIRSR); IPR006660 (PANTHER); PS51354 (PROSITE_PROFILES); IPR006660 (PROSITE_PROFILES); cd03036 (CDD); IPR036249 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_498	20	MULTISPECIES: glycine cleavage system protein GcvH	384	1.29E-84	97.63	5	P:GO:0009107; P:GO:0009249; P:GO:0019464; C:GO:0005829; C:GO:0005960	P:lipoate biosynthetic process; P:protein lipoylation; P:glycine decarboxylation via glycine cleavage system; C:cytosol; C:glycine cleavage complex			G3DSA:2.40.50.100:FF:000011 (FUNFAM); IPR033753 (PFAM); NF002270 (NCBIFAM); G3DSA:2.40.50.100 (GENE3D); IPR017453 (NCBIFAM); PIRSR617453-50 (PIRSR); IPR002930 (PANTHER); IPR000089 (PROSITE_PROFILES); IPR002930 (HAMAP); IPR033753 (CDD); IPR011053 (SUPERFAMILY)	P:GO:0009249; P:GO:0019464; C:GO:0005737; C:GO:0005829; C:GO:0005960	P:protein lipoylation; P:glycine decarboxylation via glycine cleavage system; C:cytoplasm; C:cytosol; C:glycine cleavage complex
true	[INTERPRO, BLASTED]	contig_1_RagTag_499	20	MULTISPECIES: YusG family protein	246	1.4E-53	94.94						IPR020140 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_500	20	Ribonuclease M5	357	1.1E-74	97.15	2	P:GO:0006364; F:GO:0043822	P:rRNA processing; F:ribonuclease M5 activity	EC:3.1; EC:3.1.26.8; EC:3; EC:3.1.26	Acting on ester bonds; ribonuclease M5; Hydrolases; Acting on ester bonds	G3DSA:3.40.1360.10 (GENE3D); IPR006171 (PFAM); PTHR39156 (PANTHER); IPR006171 (PROSITE_PROFILES); IPR034141 (CDD); SSF110455 (SUPERFAMILY)	P:GO:0006364; F:GO:0043822	P:rRNA processing; F:ribonuclease M5 activity
true	[INTERPRO, BLASTED]	contig_1_RagTag_501	20	MULTISPECIES: thioredoxin family protein	300	2.24E-65	99.19						G3DSA:3.40.30.10 (GENE3D); IPR013766 (PFAM); PIRSR000077-4 (PIRSR); PIRSR037293-1 (PIRSR); cd02947 (CDD); IPR036249 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_502	20	MULTISPECIES: methionine ABC transporter ATP-binding protein	1026	5.48E-235	99.84	5	P:GO:0048473; F:GO:0005524; F:GO:0016887; F:GO:0033232; C:GO:0005886	P:D-methionine transmembrane transport; F:ATP binding; F:ATP hydrolysis activity; F:ABC-type D-methionine transporter activity; C:plasma membrane	EC:7.4.2.11; EC:3.6.1; EC:3.6; EC:3; EC:7.2.2; EC:7; EC:3.6.1.15	ABC-type methionine transporter; Acting on acid anhydrides; Acting on acid anhydrides; Hydrolases; Catalysing the translocation of inorganic cations; Translocases; nucleoside-triphosphate phosphatase	G3DSA:3.40.50.300:FF:000056 (FUNFAM); G3DSA:3.30.70.260 (GENE3D); IPR027417 (G3DSA:3.40.50.GENE3D); IPR018449 (PFAM); IPR003439 (PFAM); PIRSR006809-1 (PIRSR); PIRSR006809-2 (PIRSR); IPR050086 (PANTHER); IPR003439 (PROSITE_PROFILES); IPR041701 (CDD); IPR045865 (SUPERFAMILY); IPR027417 (SUPERFAMILY)	F:GO:0005524; F:GO:0016887	F:ATP binding; F:ATP hydrolysis activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_503	20	MULTISPECIES: ABC transporter permease	669	3.2E-138	97.95	4	P:GO:0006812; P:GO:0006820; P:GO:0048473; C:GO:0005886	P:monoatomic cation transport; P:monoatomic anion transport; P:D-methionine transmembrane transport; C:plasma membrane			G3DSA:1.10.3720.10:FF:000002 (FUNFAM); IPR035906 (G3DSA:1.10.3720.GENE3D); NF008049 (NCBIFAM); IPR000515 (PFAM); IPR051322 (PANTHER); IPR000515 (PROSITE_PROFILES); IPR000515 (CDD); IPR035906 (SUPERFAMILY)	P:GO:0006865; P:GO:0048473; P:GO:0055085; C:GO:0005886; C:GO:0016020	P:amino acid transport; P:D-methionine transmembrane transport; P:transmembrane transport; C:plasma membrane; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_504	20	MULTISPECIES: MetQ/NlpA family ABC transporter substrate-binding protein	837	1.7E-195	99.84	1	C:GO:0016020	C:membrane			IPR004872 (PFAM); G3DSA:3.40.190.10 (GENE3D); IPR004872 (PIRSF); G3DSA:3.40.190.10 (GENE3D); IPR004872 (PANTHER); PS51257 (PROSITE_PROFILES); SSF53850 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_505	20	MULTISPECIES: carboxymuconolactone decarboxylase family protein	366	6.29E-80	99.59	2	P:GO:0098869; F:GO:0051920	P:cellular oxidant detoxification; F:peroxiredoxin activity	EC:1.11; EC:1; EC:4.1.1.44; EC:1.11.1; EC:2.3.1.12	Acting on a peroxide as acceptor; Oxidoreductases; 4-carboxymuconolactone decarboxylase; Acting on a peroxide as acceptor; dihydrolipoyllysine-residue acetyltransferase	IPR003779 (PFAM); IPR029032 (G3DSA:1.20.1290.GENE3D); IPR004675 (NCBIFAM); PTHR33930 (PANTHER); IPR029032 (SUPERFAMILY)	F:GO:0016491; F:GO:0051920	F:oxidoreductase activity; F:peroxiredoxin activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_506	20	MULTISPECIES: Fe-S cluster assembly ATPase SufC	786	5.64E-181	98.24	6	P:GO:0006790; P:GO:0009314; P:GO:0016226; F:GO:0005524; F:GO:0016887; C:GO:0005829	P:sulfur compound metabolic process; P:response to radiation; P:iron-sulfur cluster assembly; F:ATP binding; F:ATP hydrolysis activity; C:cytosol	EC:3.6.1; EC:3.6; EC:3; EC:3.6.1.15	Acting on acid anhydrides; Acting on acid anhydrides; Hydrolases; nucleoside-triphosphate phosphatase	IPR003439 (PFAM); IPR027417 (G3DSA:3.40.50.GENE3D); IPR010230 (NCBIFAM); IPR010230 (PANTHER); IPR003439 (PROSITE_PROFILES); IPR010230 (CDD); IPR027417 (SUPERFAMILY)	F:GO:0005524; F:GO:0016887	F:ATP binding; F:ATP hydrolysis activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_507	20	MULTISPECIES: Fe-S cluster assembly protein SufD	1308	4.09E-305	99.92	1	P:GO:0016226	P:iron-sulfur cluster assembly			IPR000825 (PFAM); IPR011542 (NCBIFAM); IPR045595 (PFAM); IPR055346 (PANTHER); IPR037284 (SUPERFAMILY)	P:GO:0016226	P:iron-sulfur cluster assembly
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_508	20	MULTISPECIES: cysteine desulfurase	1221	6.59E-294	99.93	4	P:GO:0006534; F:GO:0008483; F:GO:0030170; F:GO:0031071	P:cysteine metabolic process; F:transaminase activity; F:pyridoxal phosphate binding; F:cysteine desulfurase activity	EC:2.6.1; EC:2.8.1; EC:2.8.1.7; EC:4.4.1.16; EC:2; EC:2.6; EC:2.8	Transferring nitrogenous groups; Transferring sulfur-containing groups; cysteine desulfurase; selenocysteine lyase; Transferases; Transferring nitrogenous groups; Transferring sulfur-containing groups	IPR010970 (NCBIFAM); IPR015422 (G3DSA:3.90.1150.GENE3D); IPR000192 (PFAM); IPR016454 (PIRSF); IPR015421 (G3DSA:3.40.640.GENE3D); PIRSR602129-50 (PIRSR); PTHR43586 (PANTHER); IPR010970 (CDD); IPR015424 (SUPERFAMILY)	P:GO:0006534; F:GO:0030170; F:GO:0031071	P:cysteine metabolic process; F:pyridoxal phosphate binding; F:cysteine desulfurase activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_509	20	MULTISPECIES: SUF system NifU family Fe-S cluster assembly protein	435	1.81E-99	96.86	9	P:GO:0006879; P:GO:0016226; P:GO:0051604; P:GO:0065008; F:GO:0008198; F:GO:0036455; F:GO:0051537; F:GO:0051539; C:GO:0005737	P:intracellular iron ion homeostasis; P:iron-sulfur cluster assembly; P:protein maturation; P:regulation of biological quality; F:ferrous iron binding; F:iron-sulfur transferase activity; F:2 iron, 2 sulfur cluster binding; F:4 iron, 4 sulfur cluster binding; C:cytoplasm	EC:2; EC:2.8	Transferases; Transferring sulfur-containing groups	G3DSA:3.90.1010.10:FF:000002 (FUNFAM); IPR002871 (PFAM); TIGR01994 (NCBIFAM); G3DSA:3.90.1010.10 (GENE3D); PIRSR000375-1 (PIRSR); IPR002871 (PANTHER); IPR002871 (CDD); SSF82649 (SUPERFAMILY)	P:GO:0016226; F:GO:0005506; F:GO:0051536	P:iron-sulfur cluster assembly; F:iron ion binding; F:iron-sulfur cluster binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_510	20	MULTISPECIES: Fe-S cluster assembly protein SufB	1398	0.0	99.69	6	P:GO:0016226; P:GO:0040007; P:GO:0090304; F:GO:0004519; F:GO:0016788; C:GO:0005829	P:iron-sulfur cluster assembly; P:growth; P:nucleic acid metabolic process; F:endonuclease activity; F:hydrolase activity, acting on ester bonds; C:cytosol	EC:3.1; EC:3	Acting on ester bonds; Hydrolases	IPR000825 (PFAM); IPR045595 (PFAM); IPR010231 (NCBIFAM); IPR055346 (PANTHER); IPR037284 (SUPERFAMILY)	P:GO:0016226	P:iron-sulfur cluster assembly
true	[INTERPRO, BLASTED]	contig_1_RagTag_511	20	MULTISPECIES: DUF72 domain-containing protein	855	1.0E-215	99.79						IPR002763 (PFAM); IPR036520 (G3DSA:3.20.20.GENE3D); IPR002763 (PANTHER); IPR036520 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_1_RagTag_512	20	MULTISPECIES: DUF1805 domain-containing protein	303	7.51E-60	98.6						IPR014931 (PFAM); IPR036493 (G3DSA:3.30.1980.GENE3D); IPR036493 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_513	20	MULTISPECIES: sporulation protein YunB	753	2.19E-168	99.88	1	C:GO:0016020	C:membrane			IPR014197 (PIRSF); IPR014197 (PFAM); IPR014197 (NCBIFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_514	20	sodium-dependent transporter	1515	0.0	99.88	2	F:GO:0005215; C:GO:0005886	F:transporter activity; C:plasma membrane			IPR000175 (PRINTS); IPR000175 (PFAM); NF037979 (NCBIFAM); IPR000175 (PANTHER); IPR000175 (PROSITE_PROFILES); cd10334 (CDD); IPR037272 (SUPERFAMILY)	C:GO:0016020	C:membrane
true	[INTERPRO, BLASTED]	contig_1_RagTag_515	20	MetS family NSS transporter small subunit	117	5.61E-7	87.65						IPR031596 (PFAM); NF033493 (NCBIFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_516	20	peptidase M23	1002	6.59E-257	99.92	1	F:GO:0004222	F:metalloendopeptidase activity	EC:3.4.24.61; EC:3.4.24.23; EC:3.4.24.7; EC:3.4.24.24; EC:3.4.24.69; EC:3.4.24.3; EC:3.4.24.21; EC:3.4.24.65; EC:3.4.24.22; EC:3.4.24.17; EC:3.4.24.18; EC:3.4.24.19; EC:3.4.24.70; EC:3.4.24.71; EC:3.4.24.72; EC:3.4.24.34; EC:3.4.24.35; EC:3.4.24.37; EC:3.4.24; EC:3.4; EC:3.4.99; EC:3.4.24.56; EC:3.4.24.57; EC:3.4.24.14; EC:3.4.24.59; EC:3.4.24.11; EC:3.4.24.55; EC:3	nardilysin; matrilysin; interstitial collagenase; gelatinase A; bontoxilysin; microbial collagenase; astacin; macrophage elastase; stromelysin 2; stromelysin 1; meprin A; procollagen C-endopeptidase; oligopeptidase A; endothelin-converting enzyme 1; fibrolase; neutrophil collagenase; gelatinase B; saccharolysin; Acting on peptide bonds (peptidases); Acting on peptide bonds (peptidases); Acting on peptide bonds (peptidases); insulysin; O-sialoglycoprotein endopeptidase; procollagen N-endopeptidase; mitochondrial intermediate peptidase; neprilysin; pitrilysin; Hydrolases	IPR016047 (PFAM); IPR011055 (G3DSA:2.70.70.GENE3D); IPR050570 (PANTHER); cd12797 (CDD); IPR011055 (SUPERFAMILY)	F:GO:0004222	F:metalloendopeptidase activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_517	20	MULTISPECIES: lipoyl synthase	900	1.04E-211	99.05	8	P:GO:0009107; P:GO:0009249; P:GO:0040007; F:GO:0016992; F:GO:0046872; F:GO:0051539; F:GO:1904047; C:GO:0005737	P:lipoate biosynthetic process; P:protein lipoylation; P:growth; F:lipoate synthase activity; F:metal ion binding; F:4 iron, 4 sulfur cluster binding; F:S-adenosyl-L-methionine binding; C:cytoplasm	EC:2.8.1; EC:2.8.1.8; EC:2; EC:2.8	Transferring sulfur-containing groups; lipoyl synthase; Transferases; Transferring sulfur-containing groups	G3DSA:3.20.20.70:FF:000040 (FUNFAM); IPR003698 (PIRSF); IPR007197 (PFAM); NF009544 (NCBIFAM); IPR003698 (NCBIFAM); NF004019 (NCBIFAM); IPR031691 (PFAM); IPR013785 (G3DSA:3.20.20.GENE3D); PIRSR001619-1 (PIRSR); IPR003698 (SFLD); SFLDG01058 (SFLD); IPR003698 (PANTHER); IPR007197 (PROSITE_PROFILES); IPR003698 (HAMAP); cd01335 (CDD); SSF102114 (SUPERFAMILY)	P:GO:0009107; F:GO:0003824; F:GO:0016992; F:GO:0051536; F:GO:0051539	P:lipoate biosynthetic process; F:catalytic activity; F:lipoate synthase activity; F:iron-sulfur cluster binding; F:4 iron, 4 sulfur cluster binding
true	[INTERPRO, BLASTED]	contig_1_RagTag_518	20	MULTISPECIES: YhcN/YlaJ family sporulation lipoprotein	642	3.54E-142	99.65						IPR019076 (PFAM); PS51257 (PROSITE_PROFILES)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_1_RagTag_519	20	MULTISPECIES: YutD family protein	276	2.08E-64	95.82						IPR009370 (PIRSF); IPR009370 (PFAM); IPR038141 (G3DSA:3.50.4.GENE3D); PIRSR012565-1 (PIRSR)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_1_RagTag_520	20	MULTISPECIES: DUF3055 domain-containing protein	267	3.99E-54	91.48						IPR021415 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_521	20	MULTISPECIES: DUF86 domain-containing protein	438	1.48E-94	99.66	2	F:GO:0004540; C:GO:0110001	F:RNA nuclease activity; C:toxin-antitoxin complex			IPR037038 (G3DSA:1.20.120.GENE3D); IPR008201 (PFAM); IPR052379 (PANTHER)	F:GO:0004540; C:GO:0110001	F:RNA nuclease activity; C:toxin-antitoxin complex
