	Tags	SeqName	#Hits	Description	Length	e-Value	sim mean	#GO	GO IDs	GO Names	Enzyme Codes	Enzyme Names	InterPro IDs	InterPro GO IDs	InterPro GO Names
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_887	20	extracellular solute-binding protein	720	2.39E-173	99.39	3	P:GO:0015846; F:GO:0019808; C:GO:0042597	P:polyamine transport; F:polyamine binding; C:periplasmic space			IPR001188 (PRINTS); IPR006059 (PFAM); G3DSA:3.40.190.10 (GENE3D); PTHR30222 (PANTHER); SSF53850 (SUPERFAMILY)	P:GO:0015846; F:GO:0019808; C:GO:0042597	P:polyamine transport; F:polyamine binding; C:periplasmic space
true	[INTERPRO, BLASTED, ANNOTATED]	contig_1_RagTag_888	20	amidase	1464	0.0	99.0	1	F:GO:0003824	F:catalytic activity	EC:3.5.1.4	amidase	NF005686 (NCBIFAM); IPR023631 (PFAM); IPR036928 (G3DSA:3.90.1300.GENE3D); IPR000120 (PANTHER); IPR036928 (SUPERFAMILY)	F:GO:0003824	F:catalytic activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_889	20	MULTISPECIES: 5'-nucleotidase, lipoprotein e(P4) family	840	5.1E-202	98.2	2	C:GO:0009279; C:GO:0071944	C:cell outer membrane; C:cell periphery			IPR023214 (G3DSA:3.40.50.GENE3D); IPR006423 (NCBIFAM); IPR006423 (PIRSF); IPR005519 (PFAM); PIRSR017818-1 (PIRSR); PIRSR017818-3 (PIRSR); PTHR31284 (PANTHER); IPR036412 (SUPERFAMILY)	C:GO:0009279	C:cell outer membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_890	20	TonB-dependent receptor	1077	8.63E-221	92.57	5	P:GO:0033214; P:GO:0044718; F:GO:0015344; F:GO:0038023; C:GO:0009279	P:siderophore-iron import into cell; P:siderophore transmembrane transport; F:siderophore uptake transmembrane transporter activity; F:signaling receptor activity; C:cell outer membrane			IPR036942 (G3DSA:2.40.170.GENE3D); IPR000531 (PFAM); IPR039426 (PANTHER); IPR039426 (PROSITE_PROFILES); SSF56935 (SUPERFAMILY)	F:GO:0015344; C:GO:0009279	F:siderophore uptake transmembrane transporter activity; C:cell outer membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_891	20	DMT family transporter	807	1.46E-124	97.21	1	C:GO:0016020	C:membrane			IPR000620 (PFAM); IPR050638 (PANTHER); SSF103481 (SUPERFAMILY)	C:GO:0016020	C:membrane
true	[INTERPRO, BLASTED, ANNOTATED]	contig_1_RagTag_892	20	PLP-dependent aminotransferase family protein	453	4.5E-60	97.64	2	P:GO:0006355; F:GO:0003700	P:regulation of DNA-templated transcription; F:DNA-binding transcription factor activity			IPR036388 (G3DSA:1.10.10.GENE3D); IPR000524 (PFAM); IPR051446 (PANTHER); IPR000524 (PROSITE_PROFILES); IPR000524 (CDD); IPR036390 (SUPERFAMILY)	P:GO:0006355; F:GO:0003700	P:regulation of DNA-templated transcription; F:DNA-binding transcription factor activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_893	20	TonB-dependent receptor	591	1.55E-88	90.43	5	P:GO:0033214; P:GO:0044718; F:GO:0015344; F:GO:0038023; C:GO:0009279	P:siderophore-iron import into cell; P:siderophore transmembrane transport; F:siderophore uptake transmembrane transporter activity; F:signaling receptor activity; C:cell outer membrane			G3DSA:3.55.50.30 (GENE3D); IPR006311 (PROSITE_PROFILES)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, ANNOTATED]	contig_1_RagTag_894	20	iron dicitrate transport regulator FecR	969	2.28E-222	98.02	1	F:GO:0016989	F:sigma factor antagonist activity			IPR006860 (PFAM); G3DSA:2.60.120.1440 (GENE3D); IPR012373 (PIRSF); IPR032623 (PFAM); IPR012373 (PANTHER)	F:GO:0016989	F:sigma factor antagonist activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_895	20	MULTISPECIES: sigma-70 family RNA polymerase sigma factor	513	1.78E-114	93.52	3	P:GO:2000142; F:GO:0003677; F:GO:0016987	P:regulation of DNA-templated transcription initiation; F:DNA binding; F:sigma factor activity			IPR014284 (NCBIFAM); IPR013249 (PFAM); G3DSA:1.10.1740.10 (GENE3D); IPR007627 (PFAM); IPR036388 (G3DSA:1.10.10.GENE3D); IPR039425 (PANTHER); IPR013324 (SUPERFAMILY); IPR013325 (SUPERFAMILY)	P:GO:0006352; P:GO:0006355; F:GO:0003677; F:GO:0003700; F:GO:0016987	P:DNA-templated transcription initiation; P:regulation of DNA-templated transcription; F:DNA binding; F:DNA-binding transcription factor activity; F:sigma factor activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_896	20	cytochrome-c peroxidase	993	5.79E-245	99.14	6	P:GO:0098869; F:GO:0004130; F:GO:0009055; F:GO:0020037; F:GO:0046872; C:GO:0042597	P:cellular oxidant detoxification; F:cytochrome-c peroxidase activity; F:electron transfer activity; F:heme binding; F:metal ion binding; C:periplasmic space	EC:1.11; EC:1; EC:1.11.1.5; EC:1.11.1	Acting on a peroxide as acceptor; Oxidoreductases; cytochrome-c peroxidase; Acting on a peroxide as acceptor	G3DSA:1.10.760.10:FF:000004 (FUNFAM); IPR009056 (PFAM); IPR036909 (G3DSA:1.10.760.GENE3D); IPR004852 (PFAM); IPR036909 (G3DSA:1.10.760.GENE3D); IPR026259 (PIRSF); PIRSR000294-1 (PIRSR); PIRSR602324-1 (PIRSR); PIRSR000294-2 (PIRSR); PIRSR000006-2 (PIRSR); IPR051395 (PANTHER); IPR009056 (PROSITE_PROFILES); IPR009056 (PROSITE_PROFILES); IPR036909 (SUPERFAMILY); IPR036909 (SUPERFAMILY)	F:GO:0004130; F:GO:0009055; F:GO:0016491; F:GO:0020037	F:cytochrome-c peroxidase activity; F:electron transfer activity; F:oxidoreductase activity; F:heme binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_897	20	gamma-glutamyltransferase	1836	0.0	99.46	4	P:GO:0006750; P:GO:0006751; F:GO:0016746; F:GO:0036374	P:glutathione biosynthetic process; P:glutathione catabolic process; F:acyltransferase activity; F:glutathione gamma-glutamate hydrolase	EC:3.4.19; EC:3.4.19.2; EC:3.4.19.1; EC:2.3.2.2; EC:2.3; EC:3.4; EC:2; EC:3; EC:3.4.19.13	Acting on peptide bonds (peptidases); peptidyl-glycinamidase; acylaminoacyl-peptidase; gamma-glutamyltransferase; Acyltransferases; Acting on peptide bonds (peptidases); Transferases; Hydrolases; glutathione gamma-glutamate hydrolase	PR01210 (PRINTS); PF01019 (PFAM); IPR043138 (G3DSA:1.10.246.GENE3D); IPR043137 (G3DSA:3.60.20.GENE3D); IPR000101 (NCBIFAM); PIRSR600101-1 (PIRSR); IPR051792 (PANTHER); IPR029055 (SUPERFAMILY)	P:GO:0006751; F:GO:0036374	P:glutathione catabolic process; F:glutathione gamma-glutamate hydrolase
true	[INTERPRO, BLASTED]	contig_1_RagTag_898	20	hypothetical protein	261	1.41E-53	82.78						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_899	20	MULTISPECIES: helix-turn-helix domain-containing protein	318	5.14E-67	97.3	1	F:GO:0003677	F:DNA binding			IPR001387 (PFAM); IPR010982 (G3DSA:1.10.260.GENE3D); IPR052359 (PANTHER); IPR001387 (PROSITE_PROFILES); IPR001387 (CDD); IPR010982 (SUPERFAMILY)	F:GO:0003677	F:DNA binding
true	[INTERPRO, BLASTED]	contig_1_RagTag_900	20	DUF3077 domain-containing protein	267	8.68E-58	97.95						IPR021427 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_901	20	MULTISPECIES: type II toxin-antitoxin system HigB family toxin	303	1.2E-65	99.4	4	P:GO:0090304; F:GO:0003723; F:GO:0004519; C:GO:0110001	P:nucleic acid metabolic process; F:RNA binding; F:endonuclease activity; C:toxin-antitoxin complex			IPR018669 (PFAM)	P:GO:0090304; F:GO:0003723; F:GO:0004519; C:GO:0110001	P:nucleic acid metabolic process; F:RNA binding; F:endonuclease activity; C:toxin-antitoxin complex
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_902	20	MULTISPECIES: helix-turn-helix domain-containing protein	372	3.91E-84	99.19	2	P:GO:0006355; F:GO:0001046	P:regulation of DNA-templated transcription; F:core promoter sequence-specific DNA binding			IPR010982 (G3DSA:1.10.260.GENE3D); IPR001387 (PFAM); IPR039060 (PANTHER); IPR001387 (PROSITE_PROFILES); IPR001387 (CDD); IPR010982 (SUPERFAMILY)	P:GO:0006355; F:GO:0001046; F:GO:0003677	P:regulation of DNA-templated transcription; F:core promoter sequence-specific DNA binding; F:DNA binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_903	20	GyrI-like domain-containing protein	813	3.87E-197	97.98	3	P:GO:0006355; F:GO:0003677; F:GO:0003700	P:regulation of DNA-templated transcription; F:DNA binding; F:DNA-binding transcription factor activity			IPR000551 (PFAM); IPR011256 (G3DSA:3.20.80.GENE3D); G3DSA:1.10.1660.10 (GENE3D); IPR029441 (PFAM); IPR047057 (PANTHER); IPR000551 (PROSITE_PROFILES); cd01107 (CDD); IPR011256 (SUPERFAMILY); IPR009061 (SUPERFAMILY)	P:GO:0006355; F:GO:0003677; F:GO:0003700	P:regulation of DNA-templated transcription; F:DNA binding; F:DNA-binding transcription factor activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_904	20	polyphenol oxidase family protein	717	1.91E-172	91.49	4	F:GO:0004000; F:GO:0005507; F:GO:0017061; F:GO:0046936	F:adenosine deaminase activity; F:copper ion binding; F:S-methyl-5-thioadenosine phosphorylase activity; F:2'-deoxyadenosine deaminase activity	EC:2.4.2; EC:2.4.2.1; EC:3.5.4; EC:2.4; EC:2.4.2.28; EC:2; EC:3.5; EC:3	Glycosyltransferases; purine-nucleoside phosphorylase; Acting on carbon-nitrogen bonds, other than peptide bonds; Glycosyltransferases; S-methyl-5'-thioadenosine phosphorylase; Transferases; Acting on carbon-nitrogen bonds, other than peptide bonds; Hydrolases	IPR038371 (G3DSA:3.60.140.GENE3D); IPR003730 (PFAM); IPR003730 (PANTHER); IPR003730 (CDD); IPR011324 (SUPERFAMILY)	F:GO:0005507	F:copper ion binding
true	[INTERPRO, BLASTED, ANNOTATED]	contig_1_RagTag_905	20	GNAT family N-acetyltransferase	450	5.54E-101	94.7	1	F:GO:0016747	F:acyltransferase activity, transferring groups other than amino-acyl groups	EC:2.3; EC:2; EC:2.3.1	Acyltransferases; Transferases; Acyltransferases	IPR000182 (PFAM); G3DSA:3.40.630.30 (GENE3D); IPR050832 (PANTHER); IPR000182 (PROSITE_PROFILES); cd04301 (CDD); IPR016181 (SUPERFAMILY)	F:GO:0016747	F:acyltransferase activity, transferring groups other than amino-acyl groups
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_906	20	hypothetical protein	582	5.81E-138	96.32	1	C:GO:0016020	C:membrane			no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_907	20	FAD-dependent oxidoreductase	1704	0.0	85.41	3	P:GO:0019622; F:GO:0008688; F:GO:0071949	P:3-(3-hydroxy)phenylpropionate catabolic process; F:3-(3-hydroxyphenyl)propionate hydroxylase activity; F:FAD binding	EC:1; EC:1.14; EC:1.14.13; EC:1.14.13.127	Oxidoreductases; Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O2; Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O2; 3-(3-hydroxy-phenyl)propanoic acid hydroxylase	PR00420 (PRINTS); IPR002938 (PFAM); NF006002 (NCBIFAM); IPR036188 (G3DSA:3.50.50.GENE3D); G3DSA:3.40.30.120 (GENE3D); G3DSA:3.30.70.2450 (GENE3D); PIRSR038051-1 (PIRSR); PIRSR612731-2 (PIRSR); PIRSR000350-3 (PIRSR); IPR050641 (PANTHER); IPR036188 (SUPERFAMILY)	F:GO:0016491; F:GO:0071949	F:oxidoreductase activity; F:FAD binding
true	[INTERPRO, BLASTED]	contig_1_RagTag_908	20	DUF2783 domain-containing protein	183	4.06E-28	82.25						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_909	20	MFS transporter	336	9.03E-17	78.5	3	P:GO:0055085; F:GO:0022857; C:GO:0005886	P:transmembrane transport; F:transmembrane transporter activity; C:plasma membrane			IPR036259 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_910	20	AraC family transcriptional regulator	810	1.52E-198	97.77	3	P:GO:0006355; F:GO:0003700; F:GO:0043565	P:regulation of DNA-templated transcription; F:DNA-binding transcription factor activity; F:sequence-specific DNA binding			IPR003313 (PFAM); G3DSA:1.10.10.60 (GENE3D); IPR018060 (PFAM); IPR050204 (PANTHER); IPR018060 (PROSITE_PROFILES); IPR037923 (SUPERFAMILY); IPR009057 (SUPERFAMILY); IPR009057 (SUPERFAMILY)	P:GO:0006355; F:GO:0003700; F:GO:0043565	P:regulation of DNA-templated transcription; F:DNA-binding transcription factor activity; F:sequence-specific DNA binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_911	20	MULTISPECIES: cupin domain-containing protein	387	4.66E-92	95.82	1	F:GO:0016853	F:isomerase activity	EC:5	Isomerases	IPR014710 (G3DSA:2.60.120.GENE3D); IPR013096 (PFAM); PIRSR601929-2 (PIRSR); PIRSR601929-1 (PIRSR); IPR052044 (PANTHER); cd02226 (CDD); IPR011051 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_912	20	biliverdin-producing heme oxygenase	609	1.33E-144	94.85	2	P:GO:0006788; F:GO:0004392	P:heme oxidation; F:heme oxygenase (decyclizing) activity	EC:1.14.14.18; EC:1.14.14.1; EC:1; EC:1.14.14; EC:1.14	heme oxygenase (biliverdin-producing); unspecific monooxygenase; Oxidoreductases; Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O2; Acting on paired donors, with incorporation or reduction of molecular oxygen. The oxygen incorporated need not be derived from O2	IPR016053 (PFAM); IPR016084 (G3DSA:1.20.910.GENE3D); cd19166 (CDD); IPR016084 (SUPERFAMILY)	P:GO:0006788; F:GO:0004392	P:heme oxidation; F:heme oxygenase (decyclizing) activity
true	[INTERPRO, BLASTED, ANNOTATED]	contig_1_RagTag_913	20	ATP-binding protein, partial	312	2.33E-63	98.64	2	P:GO:0016310; F:GO:0016772	P:phosphorylation; F:transferase activity, transferring phosphorus-containing groups	EC:2.7; EC:2	Transferring phosphorus-containing groups; Transferases	IPR004358 (PRINTS); IPR003594 (PFAM); IPR036890 (G3DSA:3.30.565.GENE3D); PIRSR026389-1 (PIRSR); IPR050736 (PANTHER); IPR005467 (PROSITE_PROFILES); cd00075 (CDD); IPR036890 (SUPERFAMILY)	P:GO:0016310; F:GO:0016772	P:phosphorylation; F:transferase activity, transferring phosphorus-containing groups
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_914	20	MULTISPECIES: LysR substrate-binding domain-containing protein	900	7.3E-212	97.41	3	P:GO:0006355; F:GO:0003700; F:GO:0043565	P:regulation of DNA-templated transcription; F:DNA-binding transcription factor activity; F:sequence-specific DNA binding			IPR000847 (PRINTS); G3DSA:3.40.190.10 (GENE3D); IPR005119 (PFAM); IPR036388 (G3DSA:1.10.10.GENE3D); G3DSA:3.40.190.10 (GENE3D); IPR000847 (PFAM); PTHR30537 (PANTHER); IPR000847 (PROSITE_PROFILES); SSF53850 (SUPERFAMILY); IPR036390 (SUPERFAMILY)	P:GO:0006351; P:GO:0006355; F:GO:0003700; F:GO:0043565	P:DNA-templated transcription; P:regulation of DNA-templated transcription; F:DNA-binding transcription factor activity; F:sequence-specific DNA binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_915	20	DMT family transporter	930	6.02E-216	97.6	1	C:GO:0016020	C:membrane			IPR000620 (PFAM); IPR050638 (PANTHER); PS51257 (PROSITE_PROFILES)	C:GO:0016020	C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_916	20	MULTISPECIES: MFS transporter	1407	3.49E-293	97.93	3	P:GO:0055085; F:GO:0022857; C:GO:0005886	P:transmembrane transport; F:transmembrane transporter activity; C:plasma membrane			IPR011701 (PFAM); G3DSA:1.20.1720.10 (GENE3D); IPR036259 (G3DSA:1.20.1250.GENE3D); PTHR42718 (PANTHER); IPR020846 (PROSITE_PROFILES); cd17321 (CDD); IPR036259 (SUPERFAMILY)	P:GO:0055085; F:GO:0022857; C:GO:0016020	P:transmembrane transport; F:transmembrane transporter activity; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_917	20	MULTISPECIES: LysR family transcriptional regulator	885	4.55E-208	97.52	3	P:GO:0006355; F:GO:0003700; F:GO:0043565	P:regulation of DNA-templated transcription; F:DNA-binding transcription factor activity; F:sequence-specific DNA binding			IPR000847 (PRINTS); G3DSA:1.10.10.10:FF:000001 (FUNFAM); IPR036388 (G3DSA:1.10.10.GENE3D); IPR005119 (PFAM); IPR000847 (PFAM); G3DSA:3.40.190.290 (GENE3D); PTHR30537 (PANTHER); IPR000847 (PROSITE_PROFILES); cd08422 (CDD); SSF53850 (SUPERFAMILY); IPR036390 (SUPERFAMILY)	P:GO:0006351; P:GO:0006355; F:GO:0003700; F:GO:0043565	P:DNA-templated transcription; P:regulation of DNA-templated transcription; F:DNA-binding transcription factor activity; F:sequence-specific DNA binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_918	20	MULTISPECIES: flavin reductase family protein	606	7.59E-147	96.39	2	F:GO:0010181; F:GO:0016646	F:FMN binding; F:oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor	EC:1.5; EC:1; EC:1.5.1	Acting on the CH-NH group of donors; Oxidoreductases; Acting on the CH-NH group of donors	IPR012349 (G3DSA:2.30.110.GENE3D); IPR002563 (PFAM); IPR052174 (PANTHER); SSF50475 (SUPERFAMILY)	F:GO:0010181	F:FMN binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_919	20	SDR family oxidoreductase	774	2.3E-178	98.29	1	F:GO:0016614	F:oxidoreductase activity, acting on CH-OH group of donors	EC:1.1; EC:1.1.1.159; EC:1	Acting on the CH-OH group of donors; 7alpha-hydroxysteroid dehydrogenase; Oxidoreductases	IPR002347 (PRINTS); NF009385 (NCBIFAM); IPR002347 (PFAM); G3DSA:3.40.50.720 (GENE3D); PIRSR614007-1 (PIRSR); PIRSR617711-1 (PIRSR); PIRSR611284-1 (PIRSR); PIRSR000094-3 (PIRSR); PIRSR614007-2 (PIRSR); PIRSR000095-1 (PIRSR); PIRSR617711-2 (PIRSR); PIRSR611284-2 (PIRSR); PIRSR614058-1 (PIRSR); PTHR48107 (PANTHER); IPR036291 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_920	20	LysR family transcriptional regulator	906	7.94E-217	96.71	3	P:GO:0006355; F:GO:0003700; F:GO:0043565	P:regulation of DNA-templated transcription; F:DNA-binding transcription factor activity; F:sequence-specific DNA binding			G3DSA:1.10.10.10:FF:000001 (FUNFAM); IPR036388 (G3DSA:1.10.10.GENE3D); IPR005119 (PFAM); IPR000847 (PFAM); G3DSA:3.40.190.290 (GENE3D); PTHR30537 (PANTHER); IPR000847 (PROSITE_PROFILES); cd08472 (CDD); IPR036390 (SUPERFAMILY); SSF53850 (SUPERFAMILY)	P:GO:0006351; P:GO:0006355; F:GO:0003700; F:GO:0043565	P:DNA-templated transcription; P:regulation of DNA-templated transcription; F:DNA-binding transcription factor activity; F:sequence-specific DNA binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_921	20	GNAT family N-acetyltransferase	582	1.94E-136	93.99	2	F:GO:0008999; C:GO:0005737	F:protein-N-terminal-alanine acetyltransferase activity; C:cytoplasm	EC:2.3; EC:2; EC:2.3.1.266; EC:2.3.1.255; EC:2.3.1.267; EC:2.3.1.128; EC:2.3.1	Acyltransferases; Transferases; [ribosomal protein bS18]-alanine N-acetyltransferase; N-terminal amino-acid N(alpha)-acetyltransferase NatA; [ribosomal protein uS5]-alanine N-acetyltransferase; Acyltransferases; Acyltransferases	IPR000182 (PFAM); G3DSA:3.40.630.30 (GENE3D); IPR051531 (PANTHER); IPR000182 (PROSITE_PROFILES); IPR016181 (SUPERFAMILY)	F:GO:0008999; F:GO:0016747; C:GO:0005737	F:protein-N-terminal-alanine acetyltransferase activity; F:acyltransferase activity, transferring groups other than amino-acyl groups; C:cytoplasm
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_922	20	PAS domain-containing methyl-accepting chemotaxis protein	1317	3.8E-307	97.29	5	P:GO:0006935; P:GO:0007165; F:GO:0005515; F:GO:0016301; C:GO:0016020	P:chemotaxis; P:signal transduction; F:protein binding; F:kinase activity; C:membrane	EC:2.7; EC:2	Transferring phosphorus-containing groups; Transferases	IPR013656 (PFAM); IPR013655 (PFAM); IPR000014 (NCBIFAM); IPR004089 (PFAM); G3DSA:3.30.450.20 (GENE3D); G3DSA:1.10.287.950 (GENE3D); G3DSA:3.30.450.20 (GENE3D); PTHR32089 (PANTHER); IPR000014 (PROSITE_PROFILES); IPR000700 (PROSITE_PROFILES); IPR004089 (PROSITE_PROFILES); IPR000700 (PROSITE_PROFILES); IPR000014 (CDD); IPR000014 (CDD); IPR035965 (SUPERFAMILY); SSF58104 (SUPERFAMILY); IPR035965 (SUPERFAMILY)	P:GO:0007165; F:GO:0005515; C:GO:0016020	P:signal transduction; F:protein binding; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_923	20	PAS domain S-box protein	1317	2.15E-297	98.22	4	P:GO:0006935; P:GO:0007165; F:GO:0005515; C:GO:0016020	P:chemotaxis; P:signal transduction; F:protein binding; C:membrane			IPR004089 (PFAM); G3DSA:1.10.287.950 (GENE3D); IPR013655 (PFAM); IPR000014 (NCBIFAM); IPR000014 (PFAM); G3DSA:3.30.450.20 (GENE3D); G3DSA:3.30.450.20 (GENE3D); PTHR32089 (PANTHER); IPR000700 (PROSITE_PROFILES); IPR004089 (PROSITE_PROFILES); IPR000014 (CDD); IPR000014 (CDD); IPR035965 (SUPERFAMILY); SSF58104 (SUPERFAMILY); IPR035965 (SUPERFAMILY)	P:GO:0007165; F:GO:0005515; C:GO:0016020	P:signal transduction; F:protein binding; C:membrane
true	[INTERPRO, BLASTED]	contig_1_RagTag_924	20	RidA family protein	495	4.57E-105	96.23						IPR013813 (PFAM); IPR035959 (G3DSA:3.30.1330.GENE3D); IPR013813 (PANTHER); IPR013813 (CDD); IPR035959 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_1_RagTag_925	20	DUF2790 domain-containing protein	333	3.97E-71	93.45						G3DSA:2.30.140.50 (GENE3D); NF041599 (NCBIFAM); IPR021245 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_926	20	OprD family porin	1329	0.0	99.04	3	P:GO:0055085; F:GO:0015288; C:GO:0016020	P:transmembrane transport; F:porin activity; C:membrane			IPR023614 (G3DSA:2.40.160.GENE3D); IPR005318 (PFAM); IPR005318 (PANTHER)	F:GO:0015288; C:GO:0016020	F:porin activity; C:membrane
true	[INTERPRO, BLASTED]	contig_1_RagTag_927	20	hypothetical protein	219	2.83E-40	87.22						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_928	20	transposase	459	1.3E-105	91.26	3	P:GO:0006313; F:GO:0004803; F:GO:0043565	P:DNA transposition; F:transposase activity; F:sequence-specific DNA binding			IPR036515 (G3DSA:3.30.70.GENE3D); NF047646 (NCBIFAM); IPR002686 (PFAM); IPR052715 (PANTHER); IPR036515 (SUPERFAMILY)	P:GO:0006310; P:GO:0006313; F:GO:0003677; F:GO:0004803; F:GO:0043565	P:DNA recombination; P:DNA transposition; F:DNA binding; F:transposase activity; F:sequence-specific DNA binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_929	20	CusA/CzcA family heavy metal efflux RND transporter	3138	0.0	99.45	5	P:GO:0042908; P:GO:0098655; F:GO:0008324; F:GO:0042910; C:GO:0005886	P:xenobiotic transport; P:monoatomic cation transmembrane transport; F:monoatomic cation transmembrane transporter activity; F:xenobiotic transmembrane transporter activity; C:plasma membrane			IPR001036 (PRINTS); G3DSA:3.30.70.1320 (GENE3D); G3DSA:1.20.1640.10 (GENE3D); G3DSA:1.20.1640.10 (GENE3D); IPR004763 (NCBIFAM); IPR001036 (PFAM); IPR027463 (G3DSA:3.30.2090.GENE3D); G3DSA:3.30.70.1430 (GENE3D); G3DSA:3.30.70.1440 (GENE3D); IPR027463 (G3DSA:3.30.2090.GENE3D); G3DSA:3.30.70.1430 (GENE3D); IPR001036 (PANTHER); SSF82693 (SUPERFAMILY); SSF82866 (SUPERFAMILY); SSF82693 (SUPERFAMILY); IPR027463 (SUPERFAMILY); SSF82866 (SUPERFAMILY); SSF82693 (SUPERFAMILY); IPR027463 (SUPERFAMILY)	P:GO:0006812; P:GO:0055085; F:GO:0008324; F:GO:0022857; F:GO:0042910; C:GO:0005886; C:GO:0016020	P:monoatomic cation transport; P:transmembrane transport; F:monoatomic cation transmembrane transporter activity; F:transmembrane transporter activity; F:xenobiotic transmembrane transporter activity; C:plasma membrane; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_930	20	efflux RND transporter periplasmic adaptor subunit	1179	1.45E-258	96.37	6	P:GO:0015679; P:GO:0060003; F:GO:0022857; F:GO:0046914; C:GO:0016020; C:GO:0030288	P:plasma membrane copper ion transport; P:copper ion export; F:transmembrane transporter activity; F:transition metal ion binding; C:membrane; C:outer membrane-bounded periplasmic space			G3DSA:2.40.420.20:FF:000006 (FUNFAM); G3DSA:2.40.30.170:FF:000010 (FUNFAM); G3DSA:2.40.30.170 (GENE3D); IPR032317 (PFAM); G3DSA:2.40.420.20 (GENE3D); IPR006143 (NCBIFAM); G3DSA:2.40.50.100 (GENE3D); IPR051909 (PANTHER); SSF111369 (SUPERFAMILY)	P:GO:0015679; P:GO:0055085; P:GO:0060003; F:GO:0022857; F:GO:0046914; C:GO:0016020; C:GO:0030288; C:GO:0030313	P:plasma membrane copper ion transport; P:transmembrane transport; P:copper ion export; F:transmembrane transporter activity; F:transition metal ion binding; C:membrane; C:outer membrane-bounded periplasmic space; C:cell envelope
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_931	20	TolC family protein	1251	5.39E-273	96.63	3	P:GO:0055085; F:GO:0015562; C:GO:0009279	P:transmembrane transport; F:efflux transmembrane transporter activity; C:cell outer membrane			IPR003423 (PFAM); G3DSA:1.20.1600.10 (GENE3D); IPR050737 (PANTHER); SSF56954 (SUPERFAMILY)	P:GO:0055085; F:GO:0015562	P:transmembrane transport; F:efflux transmembrane transporter activity
