	Tags	SeqName	#Hits	Description	Length	e-Value	sim mean	#GO	GO IDs	GO Names	Enzyme Codes	Enzyme Names	InterPro IDs	InterPro GO IDs	InterPro GO Names
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_1562	20	MULTISPECIES: L-asparagine permease	1464	0.0	99.49	3	P:GO:0006865; P:GO:0055085; C:GO:0005886	P:amino acid transport; P:transmembrane transport; C:plasma membrane			G3DSA:1.20.1740.10:FF:000001 (FUNFAM); PIRSF006060 (PIRSF); G3DSA:1.20.1740.10 (GENE3D); IPR004841 (PFAM); NF011623 (NCBIFAM); PTHR43495 (PANTHER)	P:GO:0055085; C:GO:0016020	P:transmembrane transport; C:membrane
true	[INTERPRO, BLASTED]	contig_1_RagTag_1563	20	MULTISPECIES: YgdI/YgdR family lipoprotein	222	2.69E-43	97.67						IPR047807 (PFAM); G3DSA:2.30.30.100 (GENE3D); IPR010305 (NCBIFAM); IPR010305 (PANTHER); PS51257 (PROSITE_PROFILES); IPR010920 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, ANNOTATED]	contig_1_RagTag_1564	20	MULTISPECIES: YncE family protein	1062	4.94E-244	98.71	4	F:GO:0003677; F:GO:0005515; F:GO:1901363; C:GO:0030288	F:DNA binding; F:protein binding; F:heterocyclic compound binding; C:outer membrane-bounded periplasmic space			IPR048433 (PFAM); IPR015943 (G3DSA:2.130.10.GENE3D); IPR051200 (PANTHER); IPR011048 (SUPERFAMILY)	F:GO:0005515	F:protein binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_1565	20	MULTISPECIES: TonB-dependent receptor	2112	0.0	99.8	4	P:GO:0033214; P:GO:0044718; F:GO:0015344; C:GO:0009279	P:siderophore-iron import into cell; P:siderophore transmembrane transport; F:siderophore uptake transmembrane transporter activity; C:cell outer membrane			IPR036942 (G3DSA:2.40.170.GENE3D); IPR037066 (G3DSA:2.170.130.GENE3D); IPR048212 (NCBIFAM); IPR000531 (PFAM); IPR012910 (PFAM); IPR039426 (PANTHER); IPR039426 (PROSITE_PROFILES); cd01347 (CDD); SSF56935 (SUPERFAMILY)	P:GO:0044718; F:GO:0015344; C:GO:0009279	P:siderophore transmembrane transport; F:siderophore uptake transmembrane transporter activity; C:cell outer membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_1566	20	ribosylpyrimidine nucleosidase	402	1.87E-53	99.89	9	P:GO:0006152; P:GO:0006206; P:GO:0015949; P:GO:0046133; F:GO:0005509; F:GO:0008477; F:GO:0045437; F:GO:0047405; C:GO:0005829	P:purine nucleoside catabolic process; P:pyrimidine nucleobase metabolic process; P:nucleobase-containing small molecule interconversion; P:pyrimidine ribonucleoside catabolic process; F:calcium ion binding; F:purine nucleosidase activity; F:uridine nucleosidase activity; F:pyrimidine-5'-nucleotide nucleosidase activity; C:cytosol	EC:3.2.2.8; EC:3.2; EC:3.2.2.10; EC:3; EC:3.2.2.1; EC:3.2.2.3; EC:3.2.2	ribosylpyrimidine nucleosidase; Glycosylases; pyrimidine-5'-nucleotide nucleosidase; Hydrolases; purine nucleosidase; uridine nucleosidase; Glycosylases	IPR001910 (PFAM); IPR036452 (G3DSA:3.90.245.GENE3D); IPR023186 (PANTHER); IPR036452 (SUPERFAMILY)	P:GO:0006152; F:GO:0008477; F:GO:0016799; C:GO:0005829	P:purine nucleoside catabolic process; F:purine nucleosidase activity; F:hydrolase activity, hydrolyzing N-glycosyl compounds; C:cytosol
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_1567	20	pyrimidine-specific ribonucleoside hydrolase RihA	381	1.85E-87	99.4	9	P:GO:0006152; P:GO:0006206; P:GO:0015949; P:GO:0046133; F:GO:0005509; F:GO:0008477; F:GO:0045437; F:GO:0047405; C:GO:0005829	P:purine nucleoside catabolic process; P:pyrimidine nucleobase metabolic process; P:nucleobase-containing small molecule interconversion; P:pyrimidine ribonucleoside catabolic process; F:calcium ion binding; F:purine nucleosidase activity; F:uridine nucleosidase activity; F:pyrimidine-5'-nucleotide nucleosidase activity; C:cytosol	EC:3.2.2.8; EC:3.2; EC:3.2.2.10; EC:3; EC:3.2.2.1; EC:3.2.2.3; EC:3.2.2	ribosylpyrimidine nucleosidase; Glycosylases; pyrimidine-5'-nucleotide nucleosidase; Hydrolases; purine nucleosidase; uridine nucleosidase; Glycosylases	IPR001910 (PFAM); IPR036452 (G3DSA:3.90.245.GENE3D); IPR023186 (PANTHER); IPR036452 (SUPERFAMILY)	P:GO:0006152; F:GO:0008477; F:GO:0016799; C:GO:0005829	P:purine nucleoside catabolic process; F:purine nucleosidase activity; F:hydrolase activity, hydrolyzing N-glycosyl compounds; C:cytosol
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_1568	20	NADP-dependent oxidoreductase	1038	1.69E-256	98.9	1	F:GO:0016628	F:oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor	EC:1.3; EC:1; EC:1.3.1	Acting on the CH-CH group of donors; Oxidoreductases; Acting on the CH-CH group of donors	G3DSA:3.40.50.720:FF:000121 (FUNFAM); G3DSA:3.90.180.10 (GENE3D); G3DSA:3.40.50.720 (GENE3D); IPR041694 (PFAM); IPR013149 (PFAM); IPR045010 (PANTHER); cd05288 (CDD); IPR011032 (SUPERFAMILY); IPR011032 (SUPERFAMILY); IPR036291 (SUPERFAMILY)	F:GO:0016628	F:oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_1569	20	MULTISPECIES: XRE family transcriptional regulator	576	2.1E-130	99.35	4	P:GO:0006355; F:GO:0003677; F:GO:0003700; C:GO:0005829	P:regulation of DNA-templated transcription; F:DNA binding; F:DNA-binding transcription factor activity; C:cytosol			IPR010982 (G3DSA:1.10.260.GENE3D); IPR001387 (PFAM); IPR014710 (G3DSA:2.60.120.GENE3D); IPR050807 (PANTHER); IPR001387 (PROSITE_PROFILES); IPR001387 (CDD); IPR010982 (SUPERFAMILY); IPR011051 (SUPERFAMILY)	P:GO:0006355; F:GO:0003677; F:GO:0003700; C:GO:0005829	P:regulation of DNA-templated transcription; F:DNA binding; F:DNA-binding transcription factor activity; C:cytosol
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_1570	20	MULTISPECIES: L-methionine sulfoximine/L-methionine sulfone acetyltransferase	519	1.25E-124	99.24	3	P:GO:0006473; F:GO:0016747; C:GO:0005829	P:protein acetylation; F:acyltransferase activity, transferring groups other than amino-acyl groups; C:cytosol	EC:2.3; EC:2.3.1.183; EC:2; EC:2.3.1	Acyltransferases; phosphinothricin acetyltransferase; Transferases; Acyltransferases	G3DSA:3.40.630.30:FF:000026 (FUNFAM); G3DSA:3.40.630.30 (GENE3D); IPR000182 (PFAM); PTHR43072 (PANTHER); IPR000182 (PROSITE_PROFILES); cd04301 (CDD); IPR016181 (SUPERFAMILY)	F:GO:0016747	F:acyltransferase activity, transferring groups other than amino-acyl groups
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_1571	20	MULTISPECIES: DMT family transporter	450	1.35E-92	99.06	1	C:GO:0005886	C:plasma membrane			IPR006750 (PFAM); IPR006750 (PANTHER)	C:GO:0005886	C:plasma membrane
true	[INTERPRO, BLASTED, ANNOTATED]	contig_1_RagTag_1572	20	MULTISPECIES: YdcY family protein	234	8.76E-44	93.42	1	C:GO:0005829	C:cytosol			IPR019671 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_1573	20	ABC transporter substrate-binding protein	1599	0.0	99.62	5	P:GO:0042938; P:GO:0055085; F:GO:1904680; C:GO:0030288; C:GO:0043190	P:dipeptide transport; P:transmembrane transport; F:peptide transmembrane transporter activity; C:outer membrane-bounded periplasmic space; C:ATP-binding cassette (ABC) transporter complex			G3DSA:3.10.105.10:FF:000002 (FUNFAM); G3DSA:3.90.76.10 (GENE3D); G3DSA:3.40.190.10 (GENE3D); IPR030678 (PIRSF); G3DSA:3.10.105.10 (GENE3D); IPR000914 (PFAM); IPR039424 (PANTHER); cd08493 (CDD); SSF53850 (SUPERFAMILY)	P:GO:0015833; P:GO:0042938; P:GO:0055085; F:GO:1904680; C:GO:0030288; C:GO:0043190	P:peptide transport; P:dipeptide transport; P:transmembrane transport; F:peptide transmembrane transporter activity; C:outer membrane-bounded periplasmic space; C:ATP-binding cassette (ABC) transporter complex
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_1574	20	aldehyde dehydrogenase	1434	0.0	99.76	1	F:GO:0016620	F:oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	EC:1.2; EC:1; EC:1.2.1; EC:1.2.1.28	Acting on the aldehyde or oxo group of donors; Oxidoreductases; Acting on the aldehyde or oxo group of donors; benzaldehyde dehydrogenase (NAD(+))	G3DSA:3.40.309.10:FF:000010 (FUNFAM); IPR016163 (G3DSA:3.40.309.GENE3D); IPR016162 (G3DSA:3.40.605.GENE3D); IPR015590 (PFAM); PIRSR036492-1 (PIRSR); PIRSR000197-1 (PIRSR); PIRSR617656-1 (PIRSR); PIRSR036489-3 (PIRSR); PTHR42986 (PANTHER); cd07105 (CDD); IPR016161 (SUPERFAMILY)	F:GO:0016491; F:GO:0016620	F:oxidoreductase activity; F:oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_1575	20	alpha/beta hydrolase	786	2.71E-188	97.29	2	F:GO:0018786; C:GO:0016020	F:haloalkane dehalogenase activity; C:membrane	EC:3.8.1; EC:3; EC:3.8; EC:3.8.1.5	Acting on halide bonds; Hydrolases; Acting on halide bonds; haloalkane dehalogenase	IPR000073 (PRINTS); IPR000073 (PFAM); IPR029058 (G3DSA:3.40.50.GENE3D); IPR050266 (PANTHER); IPR029058 (SUPERFAMILY)	C:GO:0016020	C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_1576	20	MULTISPECIES: GhoT/OrtT family toxin	174	1.99E-29	96.84	1	C:GO:0005886	C:plasma membrane			IPR019689 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_1577	20	MULTISPECIES: stress response membrane protein YncL	96	1.61E-11	93.85	1	C:GO:0016020	C:membrane			IPR049611 (NCBIFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_1_RagTag_1578	20	hypothetical protein	288	1.82E-60	97.31						no IPS match	no IPS match	no IPS match
true	[INTERPRO, NO-BLAST]	contig_1_RagTag_1579		-	261								no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, ANNOTATED]	contig_1_RagTag_1580	20	MULTISPECIES: addiction module toxin, GnsA/GnsB family	174	6.7E-28	94.3	2	F:GO:0042802; C:GO:0005829	F:identical protein binding; C:cytosol			IPR012563 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_1_RagTag_1581	20	hypothetical protein	192	7.22E-39	92.49						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_1_RagTag_1582	20	hypothetical protein	396	1.27E-86	94.23						PS51257 (PROSITE_PROFILES)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_1_RagTag_1583	20	hypothetical protein FLW98_15400	369	1.72E-91	90.43						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_1584	20	aminobutyraldehyde dehydrogenase	1425	0.0	99.09	4	P:GO:0009447; P:GO:0019477; F:GO:0019145; F:GO:0051287	P:putrescine catabolic process; P:L-lysine catabolic process; F:aminobutyraldehyde dehydrogenase (NAD+) activity; F:NAD binding	EC:1.2; EC:1; EC:1.2.1.5; EC:1.2.1.19; EC:1.2.1.3; EC:1.2.1	Acting on the aldehyde or oxo group of donors; Oxidoreductases; aldehyde dehydrogenase [NAD(P)(+)]; aminobutyraldehyde dehydrogenase; aldehyde dehydrogenase (NAD(+)); Acting on the aldehyde or oxo group of donors	G3DSA:3.40.605.10:FF:000001 (FUNFAM); G3DSA:3.40.309.10:FF:000010 (FUNFAM); IPR017749 (NCBIFAM); NF010000 (NCBIFAM); IPR016163 (G3DSA:3.40.309.GENE3D); IPR015590 (PFAM); IPR016162 (G3DSA:3.40.605.GENE3D); PIRSR617656-1 (PIRSR); PIRSR000197-1 (PIRSR); PIRSR036492-1 (PIRSR); PIRSR036489-3 (PIRSR); PTHR11699 (PANTHER); IPR017749 (HAMAP); IPR015657 (CDD); IPR016161 (SUPERFAMILY)	P:GO:0009447; F:GO:0016491; F:GO:0016620; F:GO:0019145; F:GO:0051287	P:putrescine catabolic process; F:oxidoreductase activity; F:oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor; F:aminobutyraldehyde dehydrogenase (NAD+) activity; F:NAD binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_1585	20	MULTISPECIES: ABC transporter permease	807	1.5E-184	99.68	3	P:GO:0009290; P:GO:0055085; C:GO:0005886	P:DNA import into cell involved in transformation; P:transmembrane transport; C:plasma membrane			G3DSA:1.10.3720.10:FF:000039 (FUNFAM); IPR035906 (G3DSA:1.10.3720.GENE3D); IPR000515 (PFAM); PTHR43357 (PANTHER); IPR000515 (PROSITE_PROFILES); IPR000515 (CDD); IPR035906 (SUPERFAMILY)	P:GO:0055085; C:GO:0016020	P:transmembrane transport; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_1586	20	ABC transporter permease	801	1.81E-146	75.1	2	P:GO:0055085; C:GO:0005886	P:transmembrane transport; C:plasma membrane			IPR035906 (G3DSA:1.10.3720.GENE3D); IPR000515 (PFAM); PTHR42929 (PANTHER); IPR000515 (PROSITE_PROFILES); IPR000515 (CDD); IPR035906 (SUPERFAMILY)	P:GO:0055085; C:GO:0016020	P:transmembrane transport; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_1587	20	MULTISPECIES: ABC transporter ATP-binding protein	1014	2.53E-238	99.63	5	P:GO:0055085; F:GO:0005524; F:GO:0016887; F:GO:0022857; C:GO:0043190	P:transmembrane transport; F:ATP binding; F:ATP hydrolysis activity; F:transmembrane transporter activity; C:ATP-binding cassette (ABC) transporter complex	EC:3.6.1; EC:3.6.3.31; EC:3.6; EC:3; EC:3.6.1.15	Acting on acid anhydrides; Acting on acid anhydrides; Acting on acid anhydrides; Hydrolases; nucleoside-triphosphate phosphatase	G3DSA:3.40.50.300:FF:000425 (FUNFAM); IPR013611 (PFAM); IPR027417 (G3DSA:3.40.50.GENE3D); IPR003439 (PFAM); G3DSA:2.40.50.100 (GENE3D); IPR050093 (PANTHER); IPR003439 (PROSITE_PROFILES); IPR008995 (SUPERFAMILY); IPR027417 (SUPERFAMILY)	P:GO:0055085; F:GO:0005524; F:GO:0016887; F:GO:0022857; C:GO:0043190	P:transmembrane transport; F:ATP binding; F:ATP hydrolysis activity; F:transmembrane transporter activity; C:ATP-binding cassette (ABC) transporter complex
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_1588	20	MULTISPECIES: ABC transporter substrate-binding protein	1146	3.47E-290	99.61	5	P:GO:0009290; P:GO:0015846; P:GO:0042619; F:GO:0019808; C:GO:0030288	P:DNA import into cell involved in transformation; P:polyamine transport; P:poly-hydroxybutyrate biosynthetic process; F:polyamine binding; C:outer membrane-bounded periplasmic space			IPR001188 (PRINTS); G3DSA:3.40.190.10 (GENE3D); NF041888 (NCBIFAM); IPR006059 (PFAM); G3DSA:3.40.190.10 (GENE3D); PTHR30222 (PANTHER); cd13588 (CDD); SSF53850 (SUPERFAMILY)	P:GO:0015846; F:GO:0019808; C:GO:0042597	P:polyamine transport; F:polyamine binding; C:periplasmic space
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_1589	20	MULTISPECIES: PLP-dependent aminotransferase family protein	1413	0.0	99.87	4	P:GO:0006355; F:GO:0003700; F:GO:0008483; F:GO:0030170	P:regulation of DNA-templated transcription; F:DNA-binding transcription factor activity; F:transaminase activity; F:pyridoxal phosphate binding	EC:2.6.1; EC:2; EC:2.6	Transferring nitrogenous groups; Transferases; Transferring nitrogenous groups	G3DSA:3.40.640.10:FF:000023 (FUNFAM); G3DSA:1.10.10.10:FF:000320 (FUNFAM); IPR000524 (PFAM); IPR015422 (G3DSA:3.90.1150.GENE3D); IPR036388 (G3DSA:1.10.10.GENE3D); IPR015421 (G3DSA:3.40.640.GENE3D); IPR004839 (PFAM); PIRSR000517-1 (PIRSR); IPR051446 (PANTHER); IPR000524 (PROSITE_PROFILES); cd00609 (CDD); IPR000524 (CDD); IPR015424 (SUPERFAMILY); IPR036390 (SUPERFAMILY)	P:GO:0006355; P:GO:0009058; F:GO:0003700; F:GO:0030170	P:regulation of DNA-templated transcription; P:biosynthetic process; F:DNA-binding transcription factor activity; F:pyridoxal phosphate binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_1590	20	MFS transporter	1476	0.0	98.33	3	P:GO:1905039; F:GO:0046943; C:GO:0005886	P:carboxylic acid transmembrane transport; F:carboxylic acid transmembrane transporter activity; C:plasma membrane			IPR011701 (PFAM); IPR036259 (G3DSA:1.20.1250.GENE3D); PTHR23508 (PANTHER); IPR020846 (PROSITE_PROFILES); IPR036259 (SUPERFAMILY)	P:GO:0046942; P:GO:0055085; F:GO:0022857; F:GO:0046943; C:GO:0005886	P:carboxylic acid transport; P:transmembrane transport; F:transmembrane transporter activity; F:carboxylic acid transmembrane transporter activity; C:plasma membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_1591	20	FGGY-family carbohydrate kinase	1530	0.0	99.34	4	P:GO:0006071; P:GO:0016310; F:GO:0004370; C:GO:0005829	P:glycerol metabolic process; P:phosphorylation; F:glycerol kinase activity; C:cytosol	EC:2.7.1; EC:2.7; EC:2; EC:2.7.1.30	Transferring phosphorus-containing groups; Transferring phosphorus-containing groups; Transferases; glycerol kinase	IPR018485 (PFAM); IPR000577 (PIRSF); IPR018484 (PFAM); G3DSA:3.30.420.40 (GENE3D); G3DSA:3.30.420.40 (GENE3D); PTHR10196 (PANTHER); IPR043129 (SUPERFAMILY); IPR043129 (SUPERFAMILY)	P:GO:0005975; P:GO:0006071; P:GO:0016310; F:GO:0004370; F:GO:0016301; C:GO:0005829	P:carbohydrate metabolic process; P:glycerol metabolic process; P:phosphorylation; F:glycerol kinase activity; F:kinase activity; C:cytosol
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_1592	20	glycerol-3-phosphate dehydrogenase/oxidase	1680	0.0	99.19	3	P:GO:0006071; P:GO:0046168; F:GO:0004368	P:glycerol metabolic process; P:glycerol-3-phosphate catabolic process; F:glycerol-3-phosphate dehydrogenase (quinone) activity	EC:1.1; EC:1.1.5.3; EC:1; EC:1.1.5	Acting on the CH-OH group of donors; glycerol-3-phosphate dehydrogenase; Oxidoreductases; Acting on the CH-OH group of donors	IPR000447 (PRINTS); IPR038299 (G3DSA:1.10.8.GENE3D); IPR036188 (G3DSA:3.50.50.GENE3D); IPR006076 (PFAM); G3DSA:3.30.9.10 (GENE3D); IPR031656 (PFAM); PIRSR000350-3 (PIRSR); PIRSR000238-1 (PIRSR); IPR000447 (PANTHER); IPR036188 (SUPERFAMILY); SSF54373 (SUPERFAMILY)	P:GO:0006072; P:GO:0046168; F:GO:0004368	P:glycerol-3-phosphate metabolic process; P:glycerol-3-phosphate catabolic process; F:glycerol-3-phosphate dehydrogenase (quinone) activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_1593	20	FAD-binding oxidoreductase	1563	0.0	98.9	4	P:GO:0008610; F:GO:0008609; F:GO:0016491; F:GO:0071949	P:lipid biosynthetic process; F:alkylglycerone-phosphate synthase activity; F:oxidoreductase activity; F:FAD binding	EC:2.5.1; EC:1; EC:2.5.1.26; EC:2	Transferring alkyl or aryl groups, other than methyl groups; Oxidoreductases; alkylglycerone-phosphate synthase; Transferases	G3DSA:1.10.45.10:FF:000001 (FUNFAM); G3DSA:3.40.462.40 (GENE3D); IPR016167 (G3DSA:3.30.43.GENE3D); IPR006094 (PFAM); IPR016169 (G3DSA:3.30.465.GENE3D); G3DSA:3.30.70.3450 (GENE3D); IPR016171 (G3DSA:1.10.45.GENE3D); IPR004113 (PFAM); PIRSR625650-3 (PIRSR); PIRSR625650-1 (PIRSR); PIRSR625650-4 (PIRSR); IPR025650 (PANTHER); IPR016166 (PROSITE_PROFILES); IPR036318 (SUPERFAMILY); IPR016164 (SUPERFAMILY)	P:GO:0008610; F:GO:0003824; F:GO:0008609; F:GO:0050660; F:GO:0071949	P:lipid biosynthetic process; F:catalytic activity; F:alkylglycerone-phosphate synthase activity; F:flavin adenine dinucleotide binding; F:FAD binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_1594	20	MULTISPECIES: glycerol-3-phosphate responsive antiterminator	579	4.92E-125	97.52	2	P:GO:0006071; P:GO:0006355	P:glycerol metabolic process; P:regulation of DNA-templated transcription			IPR013785 (G3DSA:3.20.20.GENE3D); IPR006699 (PFAM); IPR006699 (PIRSF); IPR006699 (PANTHER); SSF110391 (SUPERFAMILY)	P:GO:0006071; P:GO:0006355	P:glycerol metabolic process; P:regulation of DNA-templated transcription
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_1595	20	antibiotic biosynthesis monooxygenase	315	1.0E-68	95.91	2	F:GO:0004497; C:GO:0005829	F:monooxygenase activity; C:cytosol	EC:1	Oxidoreductases	G3DSA:3.30.70.100 (GENE3D); IPR007138 (PFAM); IPR050744 (PANTHER); IPR007138 (PROSITE_PROFILES); IPR011008 (SUPERFAMILY)	F:GO:0003824; F:GO:0016491; C:GO:0005829	F:catalytic activity; F:oxidoreductase activity; C:cytosol
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_1596	20	iron-containing alcohol dehydrogenase	1167	1.32E-268	99.63	2	F:GO:0004022; F:GO:0046872	F:alcohol dehydrogenase (NAD+) activity; F:metal ion binding	EC:1.1; EC:1; EC:1.1.1; EC:1.1.1.71; EC:1.1.1.1	Acting on the CH-OH group of donors; Oxidoreductases; Acting on the CH-OH group of donors; alcohol dehydrogenase [NAD(P)(+)]; alcohol dehydrogenase	G3DSA:3.40.50.1970:FF:000003 (FUNFAM); G3DSA:1.20.1090.10:FF:000001 (FUNFAM); IPR056798 (PFAM); G3DSA:3.40.50.1970 (GENE3D); IPR001670 (PFAM); G3DSA:1.20.1090.10 (GENE3D); PIRSR000112-3 (PIRSR); PIRSR000112-1 (PIRSR); IPR039697 (PANTHER); cd08193 (CDD); SSF56796 (SUPERFAMILY)	F:GO:0004022; F:GO:0016491; F:GO:0046872	F:alcohol dehydrogenase (NAD+) activity; F:oxidoreductase activity; F:metal ion binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_1597	20	cytochrome ubiquinol oxidase subunit I	1398	0.0	99.75	7	P:GO:0019646; F:GO:0009055; F:GO:0016682; F:GO:0020037; F:GO:0046872; C:GO:0005886; C:GO:0070069	P:aerobic electron transport chain; F:electron transfer activity; F:oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor; F:heme binding; F:metal ion binding; C:plasma membrane; C:cytochrome complex	EC:1.10; EC:1; EC:1.10.3; EC:1.10.3.14	Acting on diphenols and related substances as donors; Oxidoreductases; Acting on diphenols and related substances as donors; Acting on diphenols and related substances as donors	IPR002585 (PIRSF); IPR002585 (PFAM); IPR002585 (PANTHER)	P:GO:0019646; F:GO:0009055; F:GO:0016682; F:GO:0020037; C:GO:0005886; C:GO:0070069	P:aerobic electron transport chain; F:electron transfer activity; F:oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor; F:heme binding; C:plasma membrane; C:cytochrome complex
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_1598	20	cytochrome d ubiquinol oxidase subunit II	1011	1.08E-243	99.49	5	P:GO:0019646; F:GO:0009055; F:GO:0016682; C:GO:0005886; C:GO:0070069	P:aerobic electron transport chain; F:electron transfer activity; F:oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor; C:plasma membrane; C:cytochrome complex	EC:1.10; EC:1; EC:1.10.3; EC:1.10.3.14	Acting on diphenols and related substances as donors; Oxidoreductases; Acting on diphenols and related substances as donors; Acting on diphenols and related substances as donors	IPR003317 (PFAM); IPR003317 (NCBIFAM); IPR003317 (PANTHER)	P:GO:0019646; F:GO:0009055; F:GO:0016682; C:GO:0016020; C:GO:0070069	P:aerobic electron transport chain; F:electron transfer activity; F:oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor; C:membrane; C:cytochrome complex
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_1599	20	MULTISPECIES: DUF2474 domain-containing protein	126	4.52E-15	86.81	1	C:GO:0016020	C:membrane			IPR018895 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_1_RagTag_1600	20	MULTISPECIES: hypothetical protein	279	8.38E-33	86.25						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_1_RagTag_1601	20	MULTISPECIES: DUF2554 family protein	234	9.09E-46	96.04						IPR020117 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_1602	20	U32 family peptidase	1965	0.0	99.8	3	P:GO:0006508; P:GO:0009058; F:GO:0008233	P:proteolysis; P:biosynthetic process; F:peptidase activity	EC:3.4; EC:3	Acting on peptide bonds (peptidases); Hydrolases	IPR001539 (PFAM); IPR020988 (PFAM); IPR051454 (PANTHER)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_1603	20	MULTISPECIES: XRE family transcriptional regulator	549	2.8E-126	96.78	8	P:GO:0010628; P:GO:0010629; P:GO:0045892; P:GO:0045893; F:GO:0003700; F:GO:0043565; F:GO:1901363; C:GO:0005829	P:positive regulation of gene expression; P:negative regulation of gene expression; P:negative regulation of DNA-templated transcription; P:positive regulation of DNA-templated transcription; F:DNA-binding transcription factor activity; F:sequence-specific DNA binding; F:heterocyclic compound binding; C:cytosol			G3DSA:1.10.260.40:FF:000029 (FUNFAM); IPR010982 (G3DSA:1.10.260.GENE3D); IPR001387 (PFAM); IPR013096 (PFAM); IPR014710 (G3DSA:2.60.120.GENE3D); IPR050807 (PANTHER); IPR001387 (PROSITE_PROFILES); cd02209 (CDD); IPR001387 (CDD); IPR011051 (SUPERFAMILY); IPR010982 (SUPERFAMILY)	P:GO:0006355; F:GO:0003677; F:GO:0003700; C:GO:0005829	P:regulation of DNA-templated transcription; F:DNA binding; F:DNA-binding transcription factor activity; C:cytosol
