	Tags	SeqName	#Hits	Description	Length	e-Value	sim mean	#GO	GO IDs	GO Names	Enzyme Codes	Enzyme Names	InterPro IDs	InterPro GO IDs	InterPro GO Names
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_674	20	TonB-dependent receptor	2436	0.0	97.76	1	C:GO:0009279	C:cell outer membrane			IPR012910 (PFAM); IPR036942 (G3DSA:2.40.170.GENE3D); IPR037066 (G3DSA:2.170.130.GENE3D); IPR000531 (PFAM); PTHR47234 (PANTHER); IPR039426 (PROSITE_PROFILES); cd01347 (CDD); SSF56935 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_1_RagTag_675	20	MULTISPECIES: DUF3574 domain-containing protein	474	2.92E-109	88.34						IPR021957 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_676	20	hypothetical protein	1608	0.0	96.93	1	C:GO:0016020	C:membrane			PTHR31610 (PANTHER)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_677	20	hypothetical protein B7X38_02245	858	2.23E-184	90.31	4	P:GO:0015031; P:GO:0055085; F:GO:0031992; C:GO:0098797	P:protein transport; P:transmembrane transport; F:energy transducer activity; C:plasma membrane protein complex			G3DSA:3.30.1150.10 (GENE3D); IPR006260 (NCBIFAM); IPR037682 (PFAM); IPR051045 (PANTHER); IPR037682 (PROSITE_PROFILES); SSF74653 (SUPERFAMILY)	P:GO:0055085	P:transmembrane transport
true	[INTERPRO, BLASTED]	contig_1_RagTag_678	20	hypothetical protein B7X38_02240	762	1.57E-183	85.58						IPR054098 (PFAM); IPR044922 (G3DSA:1.10.150.GENE3D); IPR018640 (PFAM); G3DSA:3.90.930.50 (GENE3D)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_679	20	DUF692 domain-containing protein	849	6.44E-202	90.98	1	F:GO:0016853	F:isomerase activity	EC:5	Isomerases	G3DSA:3.20.20.150 (GENE3D); IPR007801 (PFAM); NF003818 (NCBIFAM); IPR007801 (PANTHER); IPR036237 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_1_RagTag_680	9	hypothetical protein	345	4.0E-34	94.12						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_681	20	cytochrome c peroxidase	1173	1.04E-291	93.75	6	P:GO:0098869; F:GO:0004130; F:GO:0009055; F:GO:0020037; F:GO:0046872; C:GO:0042597	P:cellular oxidant detoxification; F:cytochrome-c peroxidase activity; F:electron transfer activity; F:heme binding; F:metal ion binding; C:periplasmic space	EC:1.11; EC:1; EC:1.11.1.5; EC:1.11.1	Acting on a peroxide as acceptor; Oxidoreductases; cytochrome-c peroxidase; Acting on a peroxide as acceptor	IPR036909 (G3DSA:1.10.760.GENE3D); IPR004852 (PFAM); IPR036909 (G3DSA:1.10.760.GENE3D); PIRSR000294-1 (PIRSR); PIRSR000294-2 (PIRSR); IPR051395 (PANTHER); IPR036909 (SUPERFAMILY); IPR036909 (SUPERFAMILY)	F:GO:0004130; F:GO:0009055; F:GO:0016491; F:GO:0020037	F:cytochrome-c peroxidase activity; F:electron transfer activity; F:oxidoreductase activity; F:heme binding
true	[INTERPRO, BLASTED, MAPPED]	contig_1_RagTag_682	13	hypothetical protein	300	1.41E-59	89.19	1	C:GO:0016020	C:membrane			no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_683	20	TonB-dependent receptor plug domain-containing protein	2805	0.0	91.64	1	C:GO:0009279	C:cell outer membrane			IPR036942 (G3DSA:2.40.170.GENE3D); IPR037066 (G3DSA:2.170.130.GENE3D); G3DSA:3.55.50.30 (GENE3D); IPR039426 (PROSITE_PROFILES); SSF56935 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_684	20	FecR family protein	987	3.27E-233	87.87	2	P:GO:0045892; F:GO:0016989	P:negative regulation of DNA-templated transcription; F:sigma factor antagonist activity			IPR012373 (PIRSF); IPR032623 (PFAM); G3DSA:2.60.120.1440 (GENE3D); IPR006860 (PFAM); IPR012373 (PANTHER)	F:GO:0016989	F:sigma factor antagonist activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_685	20	sigma-70 family RNA polymerase sigma factor	495	2.66E-113	91.82	3	P:GO:2000142; F:GO:0003677; F:GO:0016987	P:regulation of DNA-templated transcription initiation; F:DNA binding; F:sigma factor activity			G3DSA:1.10.1740.10:FF:000009 (FUNFAM); G3DSA:1.10.1740.10 (GENE3D); IPR007627 (PFAM); NF009180 (NCBIFAM); IPR013249 (PFAM); IPR014284 (NCBIFAM); IPR036388 (G3DSA:1.10.10.GENE3D); IPR039425 (PANTHER); cd06171 (CDD); IPR013324 (SUPERFAMILY); IPR013325 (SUPERFAMILY)	P:GO:0006352; P:GO:0006355; F:GO:0003677; F:GO:0003700; F:GO:0016987	P:DNA-templated transcription initiation; P:regulation of DNA-templated transcription; F:DNA binding; F:DNA-binding transcription factor activity; F:sigma factor activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_686	20	ATP-dependent chaperone ClpB	2586	0.0	98.62	5	P:GO:0034605; P:GO:0042026; F:GO:0005524; F:GO:0016887; C:GO:0005737	P:cellular response to heat; P:protein refolding; F:ATP binding; F:ATP hydrolysis activity; C:cytoplasm	EC:3.6.1; EC:3.6; EC:3; EC:3.6.1.15	Acting on acid anhydrides; Acting on acid anhydrides; Hydrolases; nucleoside-triphosphate phosphatase	IPR001270 (PRINTS); G3DSA:3.40.50.300:FF:000120 (FUNFAM); G3DSA:1.10.8.60:FF:000017 (FUNFAM); G3DSA:3.40.50.300:FF:000025 (FUNFAM); G3DSA:3.40.50.300:FF:000010 (FUNFAM); NF008118 (NCBIFAM); G3DSA:1.10.8.60 (GENE3D); IPR036628 (G3DSA:1.10.1780.GENE3D); IPR017730 (NCBIFAM); IPR004176 (PFAM); IPR041546 (PFAM); IPR027417 (G3DSA:3.40.50.GENE3D); IPR003959 (PFAM); IPR019489 (PFAM); IPR027417 (G3DSA:3.40.50.GENE3D); IPR003959 (PFAM); IPR027417 (G3DSA:3.40.50.GENE3D); PIRSR038079-1 (PIRSR); IPR050130 (PANTHER); IPR004176 (PROSITE_PROFILES); cd00009 (CDD); cd19499 (CDD); IPR027417 (SUPERFAMILY); IPR036628 (SUPERFAMILY); IPR027417 (SUPERFAMILY)	P:GO:0009408; P:GO:0034605; P:GO:0042026; F:GO:0005524; F:GO:0016887; C:GO:0005737	P:response to heat; P:cellular response to heat; P:protein refolding; F:ATP binding; F:ATP hydrolysis activity; C:cytoplasm
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_687	20	cystathionine beta/gamma-lyase	1341	0.0	98.64	9	P:GO:0006535; P:GO:0019346; P:GO:0071266; P:GO:0071269; F:GO:0003961; F:GO:0004124; F:GO:0016829; F:GO:0030170; C:GO:0005737	P:L-cysteine biosynthetic process from L-serine; P:transsulfuration; P:'de novo' L-methionine biosynthetic process; P:L-homocysteine biosynthetic process; F:O-acetylhomoserine aminocarboxypropyltransferase activity; F:cysteine synthase activity; F:lyase activity; F:pyridoxal phosphate binding; C:cytoplasm	EC:2.5.1; EC:2.5.1.49; EC:2.5.1.47; EC:2; EC:4	Transferring alkyl or aryl groups, other than methyl groups; O-acetylhomoserine aminocarboxypropyltransferase; cysteine synthase; Transferases; Lyases	G3DSA:3.40.640.10:FF:000035 (FUNFAM); IPR006235 (NCBIFAM); IPR000277 (PIRSF); IPR000277 (PFAM); IPR015422 (G3DSA:3.90.1150.GENE3D); IPR015421 (G3DSA:3.40.640.GENE3D); PIRSR001434-2 (PIRSR); IPR006235 (PANTHER); IPR000277 (CDD); IPR015424 (SUPERFAMILY)	P:GO:0006520; P:GO:0006535; P:GO:0019346; P:GO:0071269; F:GO:0003961; F:GO:0004124; F:GO:0016765; F:GO:0030170; C:GO:0005737	P:amino acid metabolic process; P:L-cysteine biosynthetic process from L-serine; P:transsulfuration; P:L-homocysteine biosynthetic process; F:O-acetylhomoserine aminocarboxypropyltransferase activity; F:cysteine synthase activity; F:transferase activity, transferring alkyl or aryl (other than methyl) groups; F:pyridoxal phosphate binding; C:cytoplasm
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_688	20	NAD(P)-dependent oxidoreductase	651	1.83E-150	94.26	2	F:GO:0016301; F:GO:0016646	F:kinase activity; F:oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor	EC:1.5; EC:1; EC:2.7; EC:2; EC:1.5.1	Acting on the CH-NH group of donors; Oxidoreductases; Transferring phosphorus-containing groups; Transferases; Acting on the CH-NH group of donors	IPR016040 (PFAM); G3DSA:3.40.50.720 (GENE3D); PIRSR000102-3 (PIRSR); IPR051606 (PANTHER); cd05244 (CDD); IPR036291 (SUPERFAMILY)	F:GO:0016646	F:oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_689	20	ATP-binding cassette domain-containing protein	231	1.0E-35	94.44	3	F:GO:0003677; F:GO:0005524; F:GO:0016887	F:DNA binding; F:ATP binding; F:ATP hydrolysis activity	EC:3.6.1; EC:3.6; EC:3; EC:3.6.1.15	Acting on acid anhydrides; Acting on acid anhydrides; Hydrolases; nucleoside-triphosphate phosphatase	no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_690	20	MULTISPECIES: LysR substrate-binding domain-containing protein	870	2.33E-203	95.84	11	P:GO:0002793; P:GO:0006355; P:GO:0045862; P:GO:0050714; P:GO:1900232; P:GO:1900378; F:GO:0003700; F:GO:0043565; F:GO:1901363; C:GO:0005737; C:GO:0032993	P:positive regulation of peptide secretion; P:regulation of DNA-templated transcription; P:positive regulation of proteolysis; P:positive regulation of protein secretion; P:negative regulation of single-species biofilm formation on inanimate substrate; P:positive regulation of secondary metabolite biosynthetic process; F:DNA-binding transcription factor activity; F:sequence-specific DNA binding; F:heterocyclic compound binding; C:cytoplasm; C:protein-DNA complex			IPR000847 (PRINTS); G3DSA:1.10.10.10:FF:000038 (FUNFAM); IPR036388 (G3DSA:1.10.10.GENE3D); IPR005119 (PFAM); IPR000847 (PFAM); G3DSA:3.40.190.10 (GENE3D); G3DSA:3.40.190.10 (GENE3D); PTHR30537 (PANTHER); IPR000847 (PROSITE_PROFILES); IPR036390 (SUPERFAMILY); SSF53850 (SUPERFAMILY)	P:GO:0006351; P:GO:0006355; F:GO:0003700; F:GO:0043565	P:DNA-templated transcription; P:regulation of DNA-templated transcription; F:DNA-binding transcription factor activity; F:sequence-specific DNA binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_691	20	class A beta-lactamase	879	6.2E-205	90.19	3	P:GO:0030655; P:GO:0046677; F:GO:0008800	P:beta-lactam antibiotic catabolic process; P:response to antibiotic; F:beta-lactamase activity	EC:3.5.2; EC:3.5; EC:3; EC:3.5.2.6	Acting on carbon-nitrogen bonds, other than peptide bonds; Acting on carbon-nitrogen bonds, other than peptide bonds; Hydrolases; beta-lactamase	IPR000871 (PRINTS); IPR045155 (PFAM); IPR012338 (G3DSA:3.40.710.GENE3D); NF033103 (NCBIFAM); PIRSR618044-1 (PIRSR); IPR000871 (PANTHER); IPR006311 (PROSITE_PROFILES); IPR012338 (SUPERFAMILY)	P:GO:0017001; P:GO:0030655; P:GO:0046677; F:GO:0008800	P:antibiotic catabolic process; P:beta-lactam antibiotic catabolic process; P:response to antibiotic; F:beta-lactamase activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_692	20	cation:proton antiporter	1236	3.28E-276	93.93	3	P:GO:1902600; F:GO:0015297; C:GO:0016020	P:proton transmembrane transport; F:antiporter activity; C:membrane			IPR038770 (G3DSA:1.20.1530.GENE3D); IPR006153 (PFAM); PTHR43562 (PANTHER)	P:GO:0006812; P:GO:0055085; P:GO:1902600; F:GO:0015297; C:GO:0016020	P:monoatomic cation transport; P:transmembrane transport; P:proton transmembrane transport; F:antiporter activity; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_693	20	serine/threonine-protein kinase	2496	0.0	79.88	23	P:GO:0006338; P:GO:0018105; F:GO:0004676; F:GO:0004677; F:GO:0004679; F:GO:0004711; F:GO:0005515; F:GO:0005524; F:GO:0035175; F:GO:0035402; F:GO:0035403; F:GO:0035979; F:GO:0044022; F:GO:0044023; F:GO:0044024; F:GO:0044025; F:GO:0072354; F:GO:0072371; F:GO:0072518; F:GO:0140823; F:GO:0140855; F:GO:0140857; F:GO:1990244	P:chromatin remodeling; P:peptidyl-serine phosphorylation; F:3-phosphoinositide-dependent protein kinase activity; F:DNA-dependent protein kinase activity; F:AMP-activated protein kinase activity; F:ribosomal protein S6 kinase activity; F:protein binding; F:ATP binding; F:histone H3S10 kinase activity; F:histone H3T11 kinase activity; F:histone H3T6 kinase activity; F:histone H2AXS139 kinase activity; F:histone H3S28 kinase activity; F:histone H4S1 kinase activity; F:histone H2AS1 kinase activity; F:histone H2BS14 kinase activity; F:histone H3T3 kinase activity; F:histone H2AS121 kinase activity; F:Rho-dependent protein serine/threonine kinase activity; F:histone H2BS36 kinase activity; F:histone H3S57 kinase activity; F:histone H3T45 kinase activity; F:histone H2AT120 kinase activity	EC:2.7.1; EC:2.7.11.1; EC:2.7.11.3; EC:2.7.11.9; EC:2.7.11; EC:2.7.11.29; EC:2.7; EC:2; EC:2.7.11.28	Transferring phosphorus-containing groups; non-specific serine/threonine protein kinase; dephospho-[reductase kinase] kinase; [Goodpasture-antigen-binding protein] kinase; Transferring phosphorus-containing groups; [low-density-lipoprotein receptor] kinase; Transferring phosphorus-containing groups; Transferases; tropomyosin kinase	IPR011990 (G3DSA:1.25.40.GENE3D); PF13374 (PFAM); IPR011990 (G3DSA:1.25.40.GENE3D); G3DSA:1.10.510.10 (GENE3D); PF13424 (PFAM); IPR000719 (PFAM); PIRSR630616-1 (PIRSR); PIRSR500947-50 (PIRSR); PIRSR500951-2 (PIRSR); PIRSR000620-1 (PIRSR); PIRSR037568-1 (PIRSR); PIRSR000556-2 (PIRSR); PIRSR500948-2 (PIRSR); PIRSR600239-51 (PIRSR); PIRSR000660-2 (PIRSR); PIRSR000559-1 (PIRSR); PIRSR038189-1 (PIRSR); PIRSR000619-1 (PIRSR); PIRSR500948-1 (PIRSR); PIRSR000604-2 (PIRSR); PIRSR000606-51 (PIRSR); PIRSR000617-1 (PIRSR); PIRSR000632-1 (PIRSR); PIRSR037993-2 (PIRSR); PIRSR000605-51 (PIRSR); PIRSR037014-1 (PIRSR); PIRSR000551-50 (PIRSR); PIRSR000554-1 (PIRSR); PIRSR000666-1 (PIRSR); PIRSR000624-2 (PIRSR); PIRSR500951-1 (PIRSR); PIRSR037393-2 (PIRSR); PIRSR000666-2 (PIRSR); PIRSR000559-2 (PIRSR); PIRSR000605-50 (PIRSR); PIRSR037014-2 (PIRSR); PIRSR038172-1 (PIRSR); PIRSR037393-1 (PIRSR); PIRSR038172-2 (PIRSR); PIRSR000552-2 (PIRSR); PIRSR628788-1 (PIRSR); PIRSR630616-2 (PIRSR); PIRSR000617-2 (PIRSR); PIRSR000556-1 (PIRSR); PIRSR000632-2 (PIRSR); PIRSR038189-2 (PIRSR); PIRSR000619-2 (PIRSR); PIRSR037993-1 (PIRSR); PIRSR637770-2 (PIRSR); PIRSR000661-50 (PIRSR); PIRSR000660-1 (PIRSR); PIRSR000636-2 (PIRSR); PIRSR000550-1 (PIRSR); PIRSR000604-1 (PIRSR); PIRSR000636-1 (PIRSR); PIRSR637770-1 (PIRSR); PIRSR038165-50 (PIRSR); PIRSR500947-51 (PIRSR); PIRSR038165-51 (PIRSR); PIRSR000550-3 (PIRSR); PIRSR000552-1 (PIRSR); PIRSR000620-2 (PIRSR); PIRSR630616-3 (PIRSR); PTHR43289 (PANTHER); IPR019734 (PROSITE_PROFILES); IPR000719 (PROSITE_PROFILES); cd14014 (CDD); IPR011009 (SUPERFAMILY); IPR011990 (SUPERFAMILY)	P:GO:0006468; P:GO:0018105; F:GO:0004672; F:GO:0004674; F:GO:0005515; F:GO:0005524	P:protein phosphorylation; P:peptidyl-serine phosphorylation; F:protein kinase activity; F:protein serine/threonine kinase activity; F:protein binding; F:ATP binding
true	[INTERPRO, BLASTED]	contig_1_RagTag_694	20	secreted protein	642	1.2E-149	95.71						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_1_RagTag_695	20	MULTISPECIES: DUF3011 domain-containing protein	978	1.89E-227	90.85						IPR021381 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_696	20	MULTISPECIES: aspartate--tRNA ligase	1758	0.0	98.68	7	P:GO:0006422; P:GO:0019752; P:GO:0043043; F:GO:0003676; F:GO:0004815; F:GO:0005524; C:GO:0005829	P:aspartyl-tRNA aminoacylation; P:carboxylic acid metabolic process; P:peptide biosynthetic process; F:nucleic acid binding; F:aspartate-tRNA ligase activity; F:ATP binding; C:cytosol	EC:6.1; EC:6.1.1.12; EC:6.1.1; EC:6	Forming carbon-oxygen bonds; aspartate--tRNA ligase; Forming carbon-oxygen bonds; Ligases	IPR002312 (PRINTS); IPR004365 (PFAM); NF001750 (NCBIFAM); IPR029351 (PFAM); IPR004115 (G3DSA:3.30.1360.GENE3D); IPR004524 (NCBIFAM); IPR045864 (G3DSA:3.30.930.GENE3D); IPR012340 (G3DSA:2.40.50.GENE3D); IPR004364 (PFAM); PTHR22594 (PANTHER); IPR006195 (PROSITE_PROFILES); IPR004524 (HAMAP); IPR047089 (CDD); IPR047090 (CDD); IPR004115 (SUPERFAMILY); IPR012340 (SUPERFAMILY); IPR045864 (SUPERFAMILY)	P:GO:0006418; P:GO:0006422; F:GO:0000166; F:GO:0003676; F:GO:0004812; F:GO:0004815; F:GO:0005524; F:GO:0016874; C:GO:0005737	P:tRNA aminoacylation for protein translation; P:aspartyl-tRNA aminoacylation; F:nucleotide binding; F:nucleic acid binding; F:aminoacyl-tRNA ligase activity; F:aspartate-tRNA ligase activity; F:ATP binding; F:ligase activity; C:cytoplasm
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_697	20	MULTISPECIES: GNAT family N-acetyltransferase	525	5.5E-129	92.56	3	P:GO:0043939; F:GO:0004145; C:GO:0005737	P:negative regulation of sporulation; F:diamine N-acetyltransferase activity; C:cytoplasm	EC:2.3; EC:2; EC:2.3.1; EC:2.3.1.57	Acyltransferases; Transferases; Acyltransferases; diamine N-acetyltransferase	IPR000182 (PFAM); G3DSA:3.40.630.30 (GENE3D); IPR050832 (PANTHER); IPR000182 (PROSITE_PROFILES); IPR016181 (SUPERFAMILY)	F:GO:0016747	F:acyltransferase activity, transferring groups other than amino-acyl groups
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_698	20	hypothetical protein ABB33_08515	687	1.59E-154	91.45	3	P:GO:0045892; F:GO:0016989; C:GO:0016020	P:negative regulation of DNA-templated transcription; F:sigma factor antagonist activity; C:membrane			G3DSA:3.55.50.30 (GENE3D); G3DSA:2.60.120.1440 (GENE3D); IPR006860 (PFAM); IPR012373 (PANTHER)	F:GO:0016989	F:sigma factor antagonist activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_699	20	TonB-dependent receptor	2655	0.0	97.32	2	P:GO:0006826; C:GO:0009279	P:iron ion transport; C:cell outer membrane			IPR037066 (G3DSA:2.170.130.GENE3D); IPR000531 (PFAM); IPR012910 (PFAM); IPR036942 (G3DSA:2.40.170.GENE3D); PTHR47234 (PANTHER); IPR039426 (PROSITE_PROFILES); SSF56935 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_700	20	cobalamin adenosyltransferase	411	6.46E-58	94.94	2	F:GO:0016740; F:GO:0016787	F:transferase activity; F:hydrolase activity	EC:2; EC:3	Transferases; Hydrolases	IPR029058 (G3DSA:3.40.50.GENE3D); PTHR37946 (PANTHER); IPR029058 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_701	20	YebC/PmpR family DNA-binding transcriptional regulator	747	6.56E-169	95.74	4	P:GO:0006355; P:GO:0010212; F:GO:0003677; C:GO:0005829	P:regulation of DNA-templated transcription; P:response to ionizing radiation; F:DNA binding; C:cytosol			G3DSA:3.30.70.980:FF:000002 (FUNFAM); G3DSA:1.10.10.200:FF:000007 (FUNFAM); IPR026564 (G3DSA:3.30.70.GENE3D); IPR002876 (NCBIFAM); IPR049083 (PFAM); NF001030 (NCBIFAM); NF009044 (NCBIFAM); IPR017856 (G3DSA:1.10.10.GENE3D); IPR048300 (PFAM); IPR026564 (G3DSA:3.30.70.GENE3D); IPR002876 (PANTHER); IPR002876 (HAMAP); IPR029072 (SUPERFAMILY)	C:GO:0005829	C:cytosol
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_702	20	crossover junction endodeoxyribonuclease RuvC	522	1.11E-114	94.74	9	P:GO:0000725; P:GO:0009059; P:GO:0009314; P:GO:0071932; F:GO:0000287; F:GO:0003677; F:GO:0008821; C:GO:0005737; C:GO:0048476	P:recombinational repair; P:macromolecule biosynthetic process; P:response to radiation; P:replication fork reversal; F:magnesium ion binding; F:DNA binding; F:crossover junction DNA endonuclease activity; C:cytoplasm; C:Holliday junction resolvase complex	EC:3.1; EC:3.1.22; EC:3.1.21.10; EC:3; EC:3.1.22.4	Acting on ester bonds; Acting on ester bonds; crossover junction endodeoxyribonuclease; Hydrolases; Acting on ester bonds	IPR002176 (PRINTS); G3DSA:3.30.420.10:FF:000002 (FUNFAM); IPR002176 (PFAM); IPR036397 (G3DSA:3.30.420.GENE3D); IPR002176 (NCBIFAM); IPR002176 (PANTHER); IPR002176 (HAMAP); IPR002176 (CDD); IPR012337 (SUPERFAMILY)	P:GO:0006281; P:GO:0006310; F:GO:0003676; F:GO:0004520	P:DNA repair; P:DNA recombination; F:nucleic acid binding; F:DNA endonuclease activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_703	20	MULTISPECIES: Holliday junction branch migration protein RuvA	588	8.17E-130	97.26	19	P:GO:0000724; P:GO:0007154; P:GO:0009314; P:GO:0009432; P:GO:0032392; P:GO:0051289; P:GO:0071496; F:GO:0000400; F:GO:0005524; F:GO:0009378; F:GO:0017111; F:GO:0036121; F:GO:0042802; F:GO:0061749; F:GO:1990518; C:GO:0005737; C:GO:0005886; C:GO:0009379; C:GO:0048476	P:double-strand break repair via homologous recombination; P:cell communication; P:response to radiation; P:SOS response; P:DNA geometric change; P:protein homotetramerization; P:cellular response to external stimulus; F:four-way junction DNA binding; F:ATP binding; F:four-way junction helicase activity; F:ribonucleoside triphosphate phosphatase activity; F:double-stranded DNA helicase activity; F:identical protein binding; F:forked DNA-dependent helicase activity; F:single-stranded 3'-5' DNA helicase activity; C:cytoplasm; C:plasma membrane; C:Holliday junction helicase complex; C:Holliday junction resolvase complex	EC:3.6.1; EC:3.6.4.12; EC:3.6; EC:3; EC:5.6; EC:5; EC:5.6.2; EC:5.6.2.4; EC:3.6.1.15	Acting on acid anhydrides; DNA helicase; Acting on acid anhydrides; Hydrolases; Isomerases altering macromolecular conformation; Isomerases; Isomerases altering macromolecular conformation; DNA 3'-5' helicase; nucleoside-triphosphate phosphatase	G3DSA:1.10.8.10 (GENE3D); IPR013849 (PFAM); PF14520 (PFAM); G3DSA:1.10.150.20 (GENE3D); IPR000085 (NCBIFAM); IPR012340 (G3DSA:2.40.50.GENE3D); IPR011114 (PFAM); IPR000085 (HAMAP); IPR011114 (CDD); IPR036267 (SUPERFAMILY); IPR010994 (SUPERFAMILY); IPR012340 (SUPERFAMILY)	P:GO:0006281; P:GO:0006310; F:GO:0003678; F:GO:0005524; F:GO:0009378; C:GO:0009379	P:DNA repair; P:DNA recombination; F:DNA helicase activity; F:ATP binding; F:four-way junction helicase activity; C:Holliday junction helicase complex
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_704	20	MULTISPECIES: potassium transporter Kup	1917	0.0	97.21	4	P:GO:0071805; F:GO:0015079; F:GO:0015293; C:GO:0005886	P:potassium ion transmembrane transport; F:potassium ion transmembrane transporter activity; F:symporter activity; C:plasma membrane			IPR053951 (PFAM); IPR053952 (PFAM); IPR003855 (PANTHER); IPR023051 (HAMAP)	P:GO:0006813; P:GO:0071805; F:GO:0015079; C:GO:0016020	P:potassium ion transport; P:potassium ion transmembrane transport; F:potassium ion transmembrane transporter activity; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_705	20	MULTISPECIES: Holliday junction branch migration DNA helicase RuvB	1041	4.75E-243	97.73	15	P:GO:0000725; P:GO:0007154; P:GO:0009411; P:GO:0009432; P:GO:0032392; P:GO:0071496; F:GO:0000400; F:GO:0005524; F:GO:0009378; F:GO:0016887; F:GO:0036121; F:GO:0061749; F:GO:1990518; C:GO:0005829; C:GO:0048476	P:recombinational repair; P:cell communication; P:response to UV; P:SOS response; P:DNA geometric change; P:cellular response to external stimulus; F:four-way junction DNA binding; F:ATP binding; F:four-way junction helicase activity; F:ATP hydrolysis activity; F:double-stranded DNA helicase activity; F:forked DNA-dependent helicase activity; F:single-stranded 3'-5' DNA helicase activity; C:cytosol; C:Holliday junction resolvase complex	EC:5.6; EC:5.6.2; EC:3.6.1.15; EC:3.6.1; EC:3.6.4.12; EC:3.6; EC:3; EC:5; EC:5.6.2.4	Isomerases altering macromolecular conformation; Isomerases altering macromolecular conformation; nucleoside-triphosphate phosphatase; Acting on acid anhydrides; DNA helicase; Acting on acid anhydrides; Hydrolases; Isomerases; DNA 3'-5' helicase	G3DSA:3.40.50.300:FF:000073 (FUNFAM); IPR008824 (PFAM); IPR041445 (PFAM); NF000868 (NCBIFAM); G3DSA:1.10.8.60 (GENE3D); IPR008823 (PFAM); IPR004605 (NCBIFAM); IPR027417 (G3DSA:3.40.50.GENE3D); IPR036388 (G3DSA:1.10.10.GENE3D); PIRSR001174-2 (PIRSR); IPR004605 (PANTHER); IPR004605 (HAMAP); cd00009 (CDD); IPR036390 (SUPERFAMILY); IPR027417 (SUPERFAMILY)	P:GO:0006281; P:GO:0006310; F:GO:0003677; F:GO:0005524; F:GO:0009378	P:DNA repair; P:DNA recombination; F:DNA binding; F:ATP binding; F:four-way junction helicase activity
