	Tags	SeqName	#Hits	Description	Length	e-Value	sim mean	#GO	GO IDs	GO Names	Enzyme Codes	Enzyme Names	InterPro IDs	InterPro GO IDs	InterPro GO Names
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_925	20	MULTISPECIES: bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase	642	6.12E-143	99.72	2	F:GO:0008675; F:GO:0008700	F:2-dehydro-3-deoxy-phosphogluconate aldolase activity; F:(R,S)-4-hydroxy-2-oxoglutarate aldolase activity	EC:4.1.2; EC:4.1; EC:4.1.2.14; EC:4.1.3.16; EC:4; EC:4.1.3.42; EC:4.1.3	Carbon-carbon lyases; Carbon-carbon lyases; 2-dehydro-3-deoxy-phosphogluconate aldolase; 4-hydroxy-2-oxoglutarate aldolase; Lyases; (4S)-4-hydroxy-2-oxoglutarate aldolase; Carbon-carbon lyases	IPR000887 (NCBIFAM); NF004325 (NCBIFAM); IPR013785 (G3DSA:3.20.20.GENE3D); IPR000887 (PFAM); IPR000887 (PANTHER); IPR000887 (CDD); SSF51569 (SUPERFAMILY)	F:GO:0016829	F:lyase activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_926	20	phosphogluconate dehydratase	1815	0.0	99.61	7	P:GO:0009255; P:GO:0019521; P:GO:0046176; F:GO:0004456; F:GO:0046872; F:GO:0051539; C:GO:0005829	P:Entner-Doudoroff pathway through 6-phosphogluconate; P:D-gluconate metabolic process; P:aldonic acid catabolic process; F:phosphogluconate dehydratase activity; F:metal ion binding; F:4 iron, 4 sulfur cluster binding; C:cytosol	EC:4.2.1; EC:4.2; EC:4; EC:4.2.1.12	Carbon-oxygen lyases; Carbon-oxygen lyases; Lyases; phosphogluconate dehydratase	G3DSA:3.50.30.80:FF:000001 (FUNFAM); IPR042096 (G3DSA:3.50.30.GENE3D); IPR004786 (NCBIFAM); IPR056740 (PFAM); IPR000581 (PFAM); PTHR43661 (PANTHER); IPR004786 (HAMAP); SSF52016 (SUPERFAMILY); IPR037237 (SUPERFAMILY)	P:GO:0009255; F:GO:0004456; F:GO:0016836; C:GO:0005829	P:Entner-Doudoroff pathway through 6-phosphogluconate; F:phosphogluconate dehydratase activity; F:hydro-lyase activity; C:cytosol
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_927	20	gluconate transporter	1338	4.77E-305	99.92	3	P:GO:0035429; F:GO:0015128; C:GO:0005886	P:gluconate transmembrane transport; F:gluconate transmembrane transporter activity; C:plasma membrane			IPR003474 (PIRSF); IPR003474 (NCBIFAM); NF007781 (NCBIFAM); IPR003474 (PFAM); IPR003474 (PANTHER)	P:GO:0035429; F:GO:0015128; C:GO:0005886; C:GO:0016020	P:gluconate transmembrane transport; F:gluconate transmembrane transporter activity; C:plasma membrane; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_928	20	MULTISPECIES: gluconokinase	540	1.44E-122	99.69	4	P:GO:0005975; F:GO:0005524; F:GO:0046316; C:GO:0005737	P:carbohydrate metabolic process; F:ATP binding; F:gluconokinase activity; C:cytoplasm	EC:2.7.1; EC:2.7; EC:2; EC:2.7.1.12	Transferring phosphorus-containing groups; Transferring phosphorus-containing groups; Transferases; gluconokinase	G3DSA:3.40.50.300:FF:000522 (FUNFAM); NF008583 (NCBIFAM); IPR027417 (G3DSA:3.40.50.GENE3D); PF13671 (PFAM); IPR006001 (NCBIFAM); IPR006001 (PANTHER); IPR006001 (CDD); IPR027417 (SUPERFAMILY)	P:GO:0005975; P:GO:0046177; F:GO:0016301; F:GO:0046316; C:GO:0005737	P:carbohydrate metabolic process; P:obsolete D-gluconate catabolic process; F:kinase activity; F:gluconokinase activity; C:cytoplasm
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_929	20	MULTISPECIES: glyoxylate bypass operon transcriptional repressor IclR	831	4.8E-185	99.76	7	P:GO:0010629; P:GO:0045892; F:GO:0003677; F:GO:0003700; F:GO:0042802; F:GO:1901363; C:GO:0005829	P:negative regulation of gene expression; P:negative regulation of DNA-templated transcription; F:DNA binding; F:DNA-binding transcription factor activity; F:identical protein binding; F:heterocyclic compound binding; C:cytosol			G3DSA:1.10.10.10:FF:000056 (FUNFAM); IPR036388 (G3DSA:1.10.10.GENE3D); IPR005471 (PFAM); NF008601 (NCBIFAM); IPR029016 (G3DSA:3.30.450.GENE3D); IPR014757 (PFAM); IPR050707 (PANTHER); IPR005471 (PROSITE_PROFILES); IPR014757 (PROSITE_PROFILES); SSF55781 (SUPERFAMILY); IPR036390 (SUPERFAMILY)	P:GO:0006355; P:GO:0045892; F:GO:0003677; F:GO:0003700	P:regulation of DNA-templated transcription; P:negative regulation of DNA-templated transcription; F:DNA binding; F:DNA-binding transcription factor activity
true	[INTERPRO, BLASTED, ANNOTATED]	contig_1_RagTag_930	20	methionine synthase	3246	0.0	85.01	11	P:GO:0000097; P:GO:0006479; P:GO:0006555; P:GO:0009067; P:GO:0035999; P:GO:0050667; F:GO:0008270; F:GO:0008276; F:GO:0008705; F:GO:0031419; C:GO:0005829	P:sulfur amino acid biosynthetic process; P:protein methylation; P:L-methionine metabolic process; P:aspartate family amino acid biosynthetic process; P:tetrahydrofolate interconversion; P:homocysteine metabolic process; F:zinc ion binding; F:protein methyltransferase activity; F:methionine synthase activity; F:cobalamin binding; C:cytosol	EC:2.1.1.13; EC:2.1; EC:2; EC:2.1.1	methionine synthase; Transferring one-carbon groups; Transferases; Transferring one-carbon groups	G3DSA:3.40.50.280:FF:000001 (FUNFAM); G3DSA:3.20.20.20:FF:000002 (FUNFAM); G3DSA:1.10.1240.10:FF:000001 (FUNFAM); G3DSA:3.20.20.330:FF:000001 (FUNFAM); IPR011822 (NCBIFAM); IPR037010 (G3DSA:3.10.196.GENE3D); IPR036589 (G3DSA:3.20.20.GENE3D); IPR006158 (PFAM); IPR011005 (G3DSA:3.20.20.GENE3D); G3DSA:3.40.50.280 (GENE3D); IPR003726 (PFAM); IPR004223 (PFAM); IPR003759 (PFAM); IPR011822 (PIRSF); G3DSA:1.10.288.10 (GENE3D); IPR036594 (G3DSA:1.10.1240.GENE3D); IPR000489 (PFAM); NF007024 (NCBIFAM); PIRSR000381-2 (PIRSR); PIRSR000381-1 (PIRSR); PIRSR037505-2 (PIRSR); IPR050554 (PANTHER); IPR000489 (PROSITE_PROFILES); IPR004223 (PROSITE_PROFILES); IPR006158 (PROSITE_PROFILES); IPR004223 (PROSITE_PROFILES); IPR003759 (PROSITE_PROFILES); IPR003726 (PROSITE_PROFILES); IPR033706 (CDD); cd00740 (CDD); IPR036589 (SUPERFAMILY); IPR036594 (SUPERFAMILY); IPR036724 (SUPERFAMILY); IPR011005 (SUPERFAMILY); IPR037010 (SUPERFAMILY); IPR037010 (SUPERFAMILY)	P:GO:0009086; P:GO:0042558; P:GO:0046653; P:GO:0050667; F:GO:0008270; F:GO:0008705; F:GO:0031419; F:GO:0046872; C:GO:0005829	P:obsolete methionine biosynthetic process; P:pteridine-containing compound metabolic process; P:tetrahydrofolate metabolic process; P:homocysteine metabolic process; F:zinc ion binding; F:methionine synthase activity; F:cobalamin binding; F:metal ion binding; C:cytosol
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_931	20	UTRA domain-containing protein	711	2.05E-166	99.47	3	P:GO:0045892; F:GO:0003677; F:GO:0003700	P:negative regulation of DNA-templated transcription; F:DNA binding; F:DNA-binding transcription factor activity			IPR000524 (PRINTS); IPR028978 (G3DSA:3.40.1410.GENE3D); IPR000524 (PFAM); IPR011663 (PFAM); IPR036388 (G3DSA:1.10.10.GENE3D); IPR050679 (PANTHER); IPR000524 (PROSITE_PROFILES); IPR000524 (CDD); IPR028978 (SUPERFAMILY); IPR036390 (SUPERFAMILY)	P:GO:0006355; P:GO:0045892; F:GO:0003677; F:GO:0003700	P:regulation of DNA-templated transcription; P:negative regulation of DNA-templated transcription; F:DNA binding; F:DNA-binding transcription factor activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_932	20	MULTISPECIES: extracellular solute-binding protein	1062	1.56E-256	99.84	4	P:GO:0015888; F:GO:0030975; F:GO:0030976; C:GO:0030288	P:thiamine transport; F:thiamine binding; F:thiamine pyrophosphate binding; C:outer membrane-bounded periplasmic space			G3DSA:3.40.190.10 (GENE3D); G3DSA:3.40.190.10 (GENE3D); PF13343 (PFAM); PTHR30006 (PANTHER); SSF53850 (SUPERFAMILY)	P:GO:0006810; P:GO:0015888; F:GO:0030975; F:GO:0030976; C:GO:0030288	P:transport; P:thiamine transport; F:thiamine binding; F:thiamine pyrophosphate binding; C:outer membrane-bounded periplasmic space
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_933	20	MULTISPECIES: alkaline phosphatase family protein	810	1.65E-202	99.59	1	F:GO:0016787	F:hydrolase activity	EC:3	Hydrolases	IPR017850 (G3DSA:3.40.720.GENE3D); IPR002591 (PFAM); PIRSR001492-3 (PIRSR); PTHR10151 (PANTHER); IPR017850 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_934	20	MULTISPECIES: ABC transporter permease subunit	846	1.06E-195	99.79	2	P:GO:0055085; C:GO:0005886	P:transmembrane transport; C:plasma membrane			IPR035906 (G3DSA:1.10.3720.GENE3D); IPR000515 (PFAM); PTHR42929 (PANTHER); IPR000515 (PROSITE_PROFILES); IPR000515 (CDD); IPR035906 (SUPERFAMILY)	P:GO:0055085; C:GO:0016020	P:transmembrane transport; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_935	20	MULTISPECIES: ABC transporter permease	786	1.09E-178	99.79	2	P:GO:0055085; C:GO:0005886	P:transmembrane transport; C:plasma membrane			IPR035906 (G3DSA:1.10.3720.GENE3D); IPR000515 (PFAM); PTHR43357 (PANTHER); IPR000515 (PROSITE_PROFILES); IPR000515 (CDD); IPR035906 (SUPERFAMILY)	P:GO:0055085; C:GO:0016020	P:transmembrane transport; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_936	20	ABC transporter ATP-binding protein	993	1.44E-229	99.48	2	F:GO:0005524; F:GO:0016887	F:ATP binding; F:ATP hydrolysis activity	EC:3.6.1; EC:3.6; EC:3; EC:3.6.3.30; EC:3.6.1.15	Acting on acid anhydrides; Acting on acid anhydrides; Hydrolases; Acting on acid anhydrides; nucleoside-triphosphate phosphatase	G3DSA:3.40.50.300:FF:002690 (FUNFAM); IPR027417 (G3DSA:3.40.50.GENE3D); IPR003439 (PFAM); IPR050093 (PANTHER); IPR003439 (PROSITE_PROFILES); IPR027417 (SUPERFAMILY); IPR008995 (SUPERFAMILY)	F:GO:0005524; F:GO:0016887	F:ATP binding; F:ATP hydrolysis activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_937	20	MULTISPECIES: Na/Pi cotransporter family protein	1650	0.0	99.93	4	P:GO:0035725; P:GO:0044341; F:GO:0005436; C:GO:0005886	P:sodium ion transmembrane transport; P:sodium-dependent phosphate transport; F:sodium:phosphate symporter activity; C:plasma membrane			IPR026022 (PFAM); IPR003841 (PFAM); NF037997 (NCBIFAM); IPR003841 (NCBIFAM); IPR038078 (G3DSA:1.20.58.GENE3D); IPR004633 (NCBIFAM); IPR003841 (PANTHER); SSF109755 (SUPERFAMILY)	P:GO:0044341; F:GO:0005436; C:GO:0016020	P:sodium-dependent phosphate transport; F:sodium:phosphate symporter activity; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_938	20	hemagglutinin repeat-containing protein	4827	0.0	99.35	5	P:GO:0031640; P:GO:0035821; F:GO:0003824; F:GO:0090729; C:GO:0009279	P:killing of cells of another organism; P:modulation of process of another organism; F:catalytic activity; F:toxin activity; C:cell outer membrane			IPR012334 (G3DSA:2.160.20.GENE3D); IPR025157 (PFAM); IPR008638 (NCBIFAM); IPR008638 (PFAM); IPR011050 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_939	20	MULTISPECIES: ShlB/FhaC/HecB family hemolysin secretion/activation protein	1680	0.0	99.84	4	P:GO:0046819; F:GO:0008320; C:GO:0009279; C:GO:0098046	P:protein secretion by the type V secretion system; F:transmembrane protein transporter activity; C:cell outer membrane; C:type V protein secretion system complex			G3DSA:2.40.160.50:FF:000009 (FUNFAM); IPR027282 (PIRSF); IPR013686 (PFAM); G3DSA:3.10.20.310 (GENE3D); IPR035251 (PFAM); IPR005565 (PFAM); G3DSA:2.40.160.50 (GENE3D); IPR051544 (PANTHER); IPR034746 (PROSITE_PROFILES)	P:GO:0015031; P:GO:0046819; F:GO:0008320; C:GO:0098046	P:protein transport; P:protein secretion by the type V secretion system; F:transmembrane protein transporter activity; C:type V protein secretion system complex
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_940	20	MULTISPECIES: ketopantoate/pantoate/pantothenate transporter PanS	918	2.81E-203	99.54	1	C:GO:0016020	C:membrane			IPR038770 (G3DSA:1.20.1530.GENE3D); IPR002657 (PFAM); IPR004710 (PANTHER)	C:GO:0016020	C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_941	20	MULTISPECIES: lysine-sensitive aspartokinase 3	1368	0.0	99.81	8	P:GO:0009085; P:GO:0009088; P:GO:0009090; P:GO:0016310; P:GO:0043648; F:GO:0004072; F:GO:0005524; C:GO:0005829	P:L-lysine biosynthetic process; P:L-threonine biosynthetic process; P:L-homoserine biosynthetic process; P:phosphorylation; P:dicarboxylic acid metabolic process; F:aspartate kinase activity; F:ATP binding; C:cytosol	EC:2.7.2; EC:2.7.2.4; EC:2.7; EC:2	Transferring phosphorus-containing groups; aspartate kinase; Transferring phosphorus-containing groups; Transferases	G3DSA:3.30.70.260:FF:000017 (FUNFAM); G3DSA:3.30.70.260:FF:000023 (FUNFAM); NF006570 (NCBIFAM); IPR001341 (NCBIFAM); IPR042199 (G3DSA:1.20.120.GENE3D); IPR054352 (PFAM); G3DSA:3.30.70.260 (GENE3D); IPR005260 (NCBIFAM); IPR036393 (G3DSA:3.40.1160.GENE3D); G3DSA:3.30.70.260 (GENE3D); IPR005260 (PIRSF); IPR001048 (PFAM); PIRSR000726-1 (PIRSR); PIRSR016496-1 (PIRSR); PTHR21499 (PANTHER); IPR047962 (CDD); IPR041745 (CDD); IPR036393 (SUPERFAMILY); IPR045865 (SUPERFAMILY); IPR045865 (SUPERFAMILY)	P:GO:0008652; P:GO:0009089; P:GO:0009090; F:GO:0004072; C:GO:0005829	P:amino acid biosynthetic process; P:obsolete L-lysine biosynthetic process via diaminopimelate; P:L-homoserine biosynthetic process; F:aspartate kinase activity; C:cytosol
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_942	20	sodium/hydrogen exchanger	1809	0.0	99.94	4	P:GO:0006813; P:GO:1902600; F:GO:0015297; C:GO:0005886	P:potassium ion transport; P:proton transmembrane transport; F:antiporter activity; C:plasma membrane			IPR003148 (PFAM); G3DSA:3.40.50.720 (GENE3D); IPR006153 (PFAM); IPR038770 (G3DSA:1.20.1530.GENE3D); PTHR32507 (PANTHER); IPR003148 (PROSITE_PROFILES); IPR036291 (SUPERFAMILY)	P:GO:0006812; P:GO:0006813; P:GO:0055085; P:GO:1902600; F:GO:0015297; C:GO:0016020	P:monoatomic cation transport; P:potassium ion transport; P:transmembrane transport; P:proton transmembrane transport; F:antiporter activity; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_943	20	MULTISPECIES: glucose-6-phosphate isomerase	1647	0.0	99.91	16	P:GO:0006094; P:GO:0006096; P:GO:0006754; P:GO:0006805; P:GO:0009168; P:GO:0016310; P:GO:0019359; P:GO:0034404; P:GO:0034599; P:GO:0042866; P:GO:0051156; F:GO:0004347; F:GO:0042802; F:GO:0048029; F:GO:0097367; C:GO:0005829	P:gluconeogenesis; P:glycolytic process; P:ATP biosynthetic process; P:xenobiotic metabolic process; P:purine ribonucleoside monophosphate biosynthetic process; P:phosphorylation; P:nicotinamide nucleotide biosynthetic process; P:nucleobase-containing small molecule biosynthetic process; P:cellular response to oxidative stress; P:pyruvate biosynthetic process; P:glucose 6-phosphate metabolic process; F:glucose-6-phosphate isomerase activity; F:identical protein binding; F:monosaccharide binding; F:carbohydrate derivative binding; C:cytosol	EC:5.3; EC:5; EC:5.3.1.9; EC:5.3.1	Intramolecular oxidoreductases; Isomerases; glucose-6-phosphate isomerase; Intramolecular oxidoreductases	IPR001672 (PRINTS); G3DSA:3.40.50.10490:FF:000004 (FUNFAM); G3DSA:1.10.1390.10:FF:000001 (FUNFAM); G3DSA:3.40.50.10490 (GENE3D); G3DSA:3.40.50.10490 (GENE3D); IPR023096 (G3DSA:1.10.1390.GENE3D); IPR001672 (PFAM); NF001211 (NCBIFAM); IPR001672 (PANTHER); IPR001672 (HAMAP); IPR001672 (PROSITE_PROFILES); IPR035476 (CDD); IPR035482 (CDD); IPR046348 (SUPERFAMILY)	P:GO:0006094; P:GO:0006096; P:GO:0051156; P:GO:1901135; F:GO:0004347; F:GO:0048029; F:GO:0097367; C:GO:0005829	P:gluconeogenesis; P:glycolytic process; P:glucose 6-phosphate metabolic process; P:carbohydrate derivative metabolic process; F:glucose-6-phosphate isomerase activity; F:monosaccharide binding; F:carbohydrate derivative binding; C:cytosol
true	[INTERPRO, BLASTED]	contig_1_RagTag_944	20	capsule assembly Wzi family protein	1434	0.0	99.79						IPR038636 (G3DSA:2.40.160.GENE3D); IPR026950 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_945	20	MULTISPECIES: phosphate-starvation-inducible protein PsiE	408	3.59E-79	99.63	2	P:GO:0016036; C:GO:0005886	P:cellular response to phosphate starvation; C:plasma membrane			IPR009315 (PIRSF); IPR020948 (PFAM); NF002765 (NCBIFAM); NF002764 (NCBIFAM); IPR009315 (PANTHER); IPR009315 (HAMAP)	P:GO:0016036; C:GO:0005886; C:GO:0016020	P:cellular response to phosphate starvation; C:plasma membrane; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_946	20	MULTISPECIES: maltose ABC transporter permease MalG	891	2.07E-205	99.9	6	P:GO:0042956; P:GO:1904981; F:GO:0015423; F:GO:0016887; C:GO:1904949; C:GO:1990060	P:maltodextrin transmembrane transport; P:maltose transmembrane transport; F:ABC-type maltose transporter activity; F:ATP hydrolysis activity; C:ATPase complex; C:maltose transport complex	EC:7.5.2.2; EC:7.5.2.1; EC:7.2.2; EC:3.6.1.15; EC:7.5.2; EC:3.6.1; EC:3.6; EC:3; EC:7	ABC-type oligosaccharide transporter; ABC-type maltose transporter; Catalysing the translocation of inorganic cations; nucleoside-triphosphate phosphatase; Catalysing the translocation carbohydrates and their derivatives; Acting on acid anhydrides; Acting on acid anhydrides; Hydrolases; Translocases	G3DSA:1.10.3720.10:FF:000010 (FUNFAM); IPR000515 (PFAM); NF008231 (NCBIFAM); IPR035906 (G3DSA:1.10.3720.GENE3D); IPR050901 (PANTHER); IPR000515 (PROSITE_PROFILES); IPR000515 (CDD); IPR035906 (SUPERFAMILY)	P:GO:0015768; P:GO:0042956; P:GO:0055085; F:GO:0015423; C:GO:0016020	P:maltose transport; P:maltodextrin transmembrane transport; P:transmembrane transport; F:ABC-type maltose transporter activity; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_947	20	MULTISPECIES: maltose ABC transporter permease MalF	1578	0.0	99.75	7	P:GO:0006974; P:GO:0042956; P:GO:1904981; F:GO:0015423; F:GO:0016887; C:GO:1904949; C:GO:1990060	P:DNA damage response; P:maltodextrin transmembrane transport; P:maltose transmembrane transport; F:ABC-type maltose transporter activity; F:ATP hydrolysis activity; C:ATPase complex; C:maltose transport complex	EC:7.5.2.2; EC:7.5.2.1; EC:7.2.2; EC:3.6.1.15; EC:7.5.2; EC:3.6.1; EC:3.6; EC:3; EC:7	ABC-type oligosaccharide transporter; ABC-type maltose transporter; Catalysing the translocation of inorganic cations; nucleoside-triphosphate phosphatase; Catalysing the translocation carbohydrates and their derivatives; Acting on acid anhydrides; Acting on acid anhydrides; Hydrolases; Translocases	G3DSA:1.20.58.370:FF:000001 (FUNFAM); G3DSA:1.10.3720.10:FF:000030 (FUNFAM); IPR048464 (PFAM); NF008232 (NCBIFAM); IPR035906 (G3DSA:1.10.3720.GENE3D); IPR000515 (PFAM); IPR029345 (PFAM); IPR047103 (G3DSA:2.40.430.GENE3D); G3DSA:3.10.650.10 (GENE3D); IPR035277 (G3DSA:1.20.58.GENE3D); PTHR47314 (PANTHER); IPR000515 (PROSITE_PROFILES); IPR000515 (CDD); IPR035906 (SUPERFAMILY); SSF160964 (SUPERFAMILY)	P:GO:0042956; P:GO:0055085; F:GO:0015423; C:GO:0016020; C:GO:1990060	P:maltodextrin transmembrane transport; P:transmembrane transport; F:ABC-type maltose transporter activity; C:membrane; C:maltose transport complex
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_948	20	Maltodextrin-binding protein	1278	3.84E-314	99.23	12	P:GO:0006974; P:GO:0015768; P:GO:0034219; P:GO:0034289; P:GO:0042956; P:GO:0051674; P:GO:0060326; F:GO:0015144; F:GO:1901982; C:GO:0030288; C:GO:0055052; C:GO:1904949	P:DNA damage response; P:maltose transport; P:carbohydrate transmembrane transport; P:detection of maltose stimulus; P:maltodextrin transmembrane transport; P:localization of cell; P:cell chemotaxis; F:carbohydrate transmembrane transporter activity; F:maltose binding; C:outer membrane-bounded periplasmic space; C:ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing; C:ATPase complex			IPR006060 (PRINTS); G3DSA:3.40.190.10 (GENE3D); IPR006059 (PFAM); NF007011 (NCBIFAM); G3DSA:3.40.190.10 (GENE3D); PTHR30061 (PANTHER); cd13656 (CDD); SSF53850 (SUPERFAMILY)	P:GO:0008643; P:GO:0015768; P:GO:0042956; F:GO:0015144; F:GO:1901982; C:GO:0055052	P:carbohydrate transport; P:maltose transport; P:maltodextrin transmembrane transport; F:carbohydrate transmembrane transporter activity; F:maltose binding; C:ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_949	20	hypothetical protein	972	5.49E-235	99.61	3	P:GO:0009313; F:GO:0004556; F:GO:0004574	P:oligosaccharide catabolic process; F:alpha-amylase activity; F:oligo-1,6-glucosidase activity	EC:3.2; EC:3.2.1.10; EC:3; EC:3.2.1.1; EC:3.2.1	Glycosylases; oligo-1,6-glucosidase; Hydrolases; alpha-amylase; Glycosylases	G3DSA:3.20.20.80 (GENE3D); IPR006047 (PFAM); G3DSA:3.20.20.80 (GENE3D); PIRSR036918-51 (PIRSR); PTHR10357 (PANTHER); IPR017853 (SUPERFAMILY); IPR017853 (SUPERFAMILY)	P:GO:0005975; P:GO:0009313; F:GO:0004556	P:carbohydrate metabolic process; P:oligosaccharide catabolic process; F:alpha-amylase activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_950	20	MULTISPECIES: maltose/maltodextrin ABC transporter ATP-binding protein MalK	1110	2.52E-261	99.86	11	P:GO:0042956; P:GO:1904981; F:GO:0005524; F:GO:0015423; F:GO:0016887; F:GO:0140297; C:GO:0005622; C:GO:0031234; C:GO:0055052; C:GO:1904949; C:GO:1990060	P:maltodextrin transmembrane transport; P:maltose transmembrane transport; F:ATP binding; F:ABC-type maltose transporter activity; F:ATP hydrolysis activity; F:DNA-binding transcription factor binding; C:intracellular anatomical structure; C:extrinsic component of cytoplasmic side of plasma membrane; C:ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing; C:ATPase complex; C:maltose transport complex	EC:7.5.2.2; EC:7.5.2.1; EC:7.2.2; EC:3.6.1.15; EC:7.5.2; EC:3.6.1; EC:3.6; EC:3; EC:7	ABC-type oligosaccharide transporter; ABC-type maltose transporter; Catalysing the translocation of inorganic cations; nucleoside-triphosphate phosphatase; Catalysing the translocation carbohydrates and their derivatives; Acting on acid anhydrides; Acting on acid anhydrides; Hydrolases; Translocases	G3DSA:3.40.50.300:FF:000042 (FUNFAM); G3DSA:2.40.50.100:FF:000014 (FUNFAM); NF008653 (NCBIFAM); IPR027417 (G3DSA:3.40.50.GENE3D); NF008233 (NCBIFAM); G3DSA:2.40.50.100 (GENE3D); IPR003439 (PFAM); IPR012340 (G3DSA:2.40.50.GENE3D); IPR013611 (PFAM); IPR047641 (PANTHER); IPR003439 (PROSITE_PROFILES); IPR015855 (CDD); IPR027417 (SUPERFAMILY); IPR008995 (SUPERFAMILY)	P:GO:0008643; P:GO:0055085; F:GO:0005524; F:GO:0015423; F:GO:0016887; F:GO:0022857; F:GO:0140359; C:GO:0043190; C:GO:0055052; C:GO:1990060	P:carbohydrate transport; P:transmembrane transport; F:ATP binding; F:ABC-type maltose transporter activity; F:ATP hydrolysis activity; F:transmembrane transporter activity; F:ABC-type transporter activity; C:ATP-binding cassette (ABC) transporter complex; C:ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing; C:maltose transport complex
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_951	20	maltoporin	1290	0.0	99.91	8	P:GO:0006811; P:GO:0015768; P:GO:0034219; P:GO:0042956; F:GO:0015481; F:GO:0042958; C:GO:0009279; C:GO:0046930	P:monoatomic ion transport; P:maltose transport; P:carbohydrate transmembrane transport; P:maltodextrin transmembrane transport; F:maltose transporting porin activity; F:maltodextrin transmembrane transporter activity; C:cell outer membrane; C:pore complex			IPR003192 (PFAM); NF006860 (NCBIFAM); IPR036998 (G3DSA:2.40.170.GENE3D); IPR050286 (PANTHER); IPR023738 (HAMAP); IPR003192 (CDD); SSF56935 (SUPERFAMILY)	P:GO:0015768; P:GO:0015774; P:GO:0034219; P:GO:0042956; F:GO:0015144; F:GO:0015288; F:GO:0015481; F:GO:0042958; C:GO:0009279; C:GO:0016020; C:GO:0046930	P:maltose transport; P:polysaccharide transport; P:carbohydrate transmembrane transport; P:maltodextrin transmembrane transport; F:carbohydrate transmembrane transporter activity; F:porin activity; F:maltose transporting porin activity; F:maltodextrin transmembrane transporter activity; C:cell outer membrane; C:membrane; C:pore complex
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_952	20	maltose operon protein MalM	906	1.02E-203	99.52	2	P:GO:0008643; C:GO:0030288	P:carbohydrate transport; C:outer membrane-bounded periplasmic space			IPR010794 (PFAM); NF007855 (NCBIFAM)	P:GO:0008643; C:GO:0042597	P:carbohydrate transport; C:periplasmic space
