	Tags	SeqName	#Hits	Description	Length	e-Value	sim mean	#GO	GO IDs	GO Names	Enzyme Codes	Enzyme Names	InterPro IDs	InterPro GO IDs	InterPro GO Names
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_3_RagTag_311	20	tRNA-dihydrouridine synthase	975	4.18E-235	96.91	5	P:GO:0002943; F:GO:0000049; F:GO:0010181; F:GO:0050660; F:GO:0102262	P:tRNA dihydrouridine synthesis; F:tRNA binding; F:FMN binding; F:flavin adenine dinucleotide binding; F:tRNA-dihydrouridine16 synthase activity	EC:1.3; EC:1; EC:1.3.1	Acting on the CH-CH group of donors; Oxidoreductases; Acting on the CH-CH group of donors	IPR035587 (PFAM); IPR013785 (G3DSA:3.20.20.GENE3D); IPR001269 (PIRSF); IPR042270 (G3DSA:1.20.225.GENE3D); PIRSR006621-1 (PIRSR); PTHR11082 (PANTHER); IPR032886 (HAMAP); IPR035587 (CDD); SSF51395 (SUPERFAMILY)	P:GO:0002943; P:GO:0008033; F:GO:0017150; F:GO:0050660	P:tRNA dihydrouridine synthesis; P:tRNA processing; F:tRNA dihydrouridine synthase activity; F:flavin adenine dinucleotide binding
true	[INTERPRO, BLASTED]	contig_3_RagTag_312	20	Hsp20 family protein	447	3.48E-99	96.28						IPR008978 (G3DSA:2.60.40.GENE3D); IPR002068 (PFAM); PTHR47062 (PANTHER); IPR002068 (PROSITE_PROFILES); IPR037913 (CDD); IPR008978 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_3_RagTag_313	20	PAS domain S-box protein	3297	0.0	97.25	3	P:GO:0006355; F:GO:0005515; F:GO:0016301	P:regulation of DNA-templated transcription; F:protein binding; F:kinase activity	EC:2.7; EC:2	Transferring phosphorus-containing groups; Transferases	G3DSA:3.30.70.270:FF:000001 (FUNFAM); G3DSA:3.20.20.450:FF:000001 (FUNFAM); IPR043128 (G3DSA:3.30.70.GENE3D); IPR000014 (NCBIFAM); G3DSA:3.30.450.20 (GENE3D); IPR000014 (PFAM); IPR013656 (PFAM); G3DSA:3.30.450.20 (GENE3D); IPR013655 (PFAM); G3DSA:2.10.70.100 (GENE3D); IPR000160 (PFAM); IPR000014 (PFAM); G3DSA:3.30.450.20 (GENE3D); IPR035919 (G3DSA:3.20.20.GENE3D); G3DSA:3.30.450.20 (GENE3D); IPR001633 (PFAM); IPR000160 (NCBIFAM); IPR052155 (PANTHER); IPR001633 (PROSITE_PROFILES); IPR000014 (PROSITE_PROFILES); IPR000014 (PROSITE_PROFILES); IPR000014 (PROSITE_PROFILES); IPR000160 (PROSITE_PROFILES); IPR000700 (PROSITE_PROFILES); IPR000014 (PROSITE_PROFILES); IPR000700 (PROSITE_PROFILES); IPR000014 (CDD); IPR000014 (CDD); IPR000160 (CDD); IPR000014 (CDD); IPR001633 (CDD); IPR000014 (CDD); IPR035965 (SUPERFAMILY); IPR035965 (SUPERFAMILY); IPR035965 (SUPERFAMILY); IPR029787 (SUPERFAMILY); IPR035919 (SUPERFAMILY); IPR035965 (SUPERFAMILY); IPR035965 (SUPERFAMILY)	F:GO:0005515	F:protein binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_3_RagTag_314	20	LysR family transcriptional regulator	879	7.23E-204	97.5	3	P:GO:0006355; F:GO:0000976; F:GO:0003700	P:regulation of DNA-templated transcription; F:transcription cis-regulatory region binding; F:DNA-binding transcription factor activity			IPR000847 (PRINTS); G3DSA:1.10.10.10:FF:000001 (FUNFAM); IPR036388 (G3DSA:1.10.10.GENE3D); IPR005119 (PFAM); IPR000847 (PFAM); G3DSA:3.40.190.290 (GENE3D); PTHR30126 (PANTHER); IPR000847 (PROSITE_PROFILES); cd05466 (CDD); IPR036390 (SUPERFAMILY); SSF53850 (SUPERFAMILY)	P:GO:0006355; F:GO:0000976; F:GO:0003700	P:regulation of DNA-templated transcription; F:transcription cis-regulatory region binding; F:DNA-binding transcription factor activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_3_RagTag_315	20	3-isopropylmalate dehydratase large subunit	1434	0.0	98.62	5	P:GO:0009098; F:GO:0003861; F:GO:0016853; F:GO:0046872; F:GO:0051539	P:L-leucine biosynthetic process; F:3-isopropylmalate dehydratase activity; F:isomerase activity; F:metal ion binding; F:4 iron, 4 sulfur cluster binding	EC:4.2.1; EC:4.2.1.33; EC:4.2; EC:4; EC:5; EC:4.2.1.35	Carbon-oxygen lyases; 3-isopropylmalate dehydratase; Carbon-oxygen lyases; Lyases; Isomerases; (R)-2-methylmalate dehydratase	IPR001030 (PRINTS); G3DSA:3.30.499.10:FF:000007 (FUNFAM); IPR001030 (PFAM); IPR015931 (G3DSA:3.30.499.GENE3D); NF004016 (NCBIFAM); NF009116 (NCBIFAM); IPR015931 (G3DSA:3.30.499.GENE3D); IPR004430 (NCBIFAM); PIRSR036687-1 (PIRSR); IPR050067 (PANTHER); IPR004430 (HAMAP); IPR033941 (CDD); IPR036008 (SUPERFAMILY)	P:GO:0009098; F:GO:0003861; F:GO:0051539	P:L-leucine biosynthetic process; F:3-isopropylmalate dehydratase activity; F:4 iron, 4 sulfur cluster binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_3_RagTag_316	20	3-isopropylmalate dehydratase small subunit	645	2.63E-158	99.16	3	P:GO:0009098; F:GO:0003861; C:GO:0009316	P:L-leucine biosynthetic process; F:3-isopropylmalate dehydratase activity; C:3-isopropylmalate dehydratase complex	EC:4.2.1; EC:4.2.1.33; EC:4.2; EC:4; EC:4.2.1.35	Carbon-oxygen lyases; 3-isopropylmalate dehydratase; Carbon-oxygen lyases; Lyases; (R)-2-methylmalate dehydratase	G3DSA:3.20.19.10:FF:000003 (FUNFAM); IPR004431 (NCBIFAM); NF002458 (NCBIFAM); IPR015928 (G3DSA:3.20.19.GENE3D); IPR000573 (PFAM); IPR050075 (PANTHER); IPR004431 (HAMAP); IPR033940 (CDD); SSF52016 (SUPERFAMILY)	P:GO:0009098; F:GO:0003861; C:GO:0009316	P:L-leucine biosynthetic process; F:3-isopropylmalate dehydratase activity; C:3-isopropylmalate dehydratase complex
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_3_RagTag_317	20	class I SAM-dependent methyltransferase	765	6.83E-174	97.62	3	P:GO:0032259; F:GO:0008757; C:GO:0005737	P:methylation; F:S-adenosylmethionine-dependent methyltransferase activity; C:cytoplasm	EC:2.1; EC:2; EC:2.1.1	Transferring one-carbon groups; Transferases; Transferring one-carbon groups	IPR013216 (PFAM); IPR029063 (G3DSA:3.40.50.GENE3D); PIRSR018249-2 (PIRSR); PIRSR017269-1 (PIRSR); PIRSR015852-1 (PIRSR); PIRSR000385-2 (PIRSR); PTHR43591 (PANTHER); cd02440 (CDD); IPR029063 (SUPERFAMILY)	F:GO:0008757	F:S-adenosylmethionine-dependent methyltransferase activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_3_RagTag_318	20	3-isopropylmalate dehydrogenase	1083	1.75E-252	98.75	9	P:GO:0007154; P:GO:0009098; P:GO:0034198; P:GO:0071496; F:GO:0000287; F:GO:0003862; F:GO:0030145; F:GO:0051287; C:GO:0005829	P:cell communication; P:L-leucine biosynthetic process; P:cellular response to amino acid starvation; P:cellular response to external stimulus; F:magnesium ion binding; F:3-isopropylmalate dehydrogenase activity; F:manganese ion binding; F:NAD binding; C:cytosol	EC:1.1; EC:1.1.1.85; EC:1; EC:1.1.1	Acting on the CH-OH group of donors; 3-isopropylmalate dehydrogenase; Oxidoreductases; Acting on the CH-OH group of donors	G3DSA:3.40.718.10:FF:000004 (FUNFAM); G3DSA:3.40.718.10 (GENE3D); IPR024084 (PFAM); IPR004429 (NCBIFAM); PIRSR604439-4 (PIRSR); PIRSR604439-3 (PIRSR); PIRSR000108-3 (PIRSR); PIRSR604439-1 (PIRSR); PIRSR604439-2 (PIRSR); IPR004429 (PANTHER); IPR004429 (HAMAP); SSF53659 (SUPERFAMILY)	P:GO:0009098; F:GO:0003862; C:GO:0005829	P:L-leucine biosynthetic process; F:3-isopropylmalate dehydrogenase activity; C:cytosol
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_3_RagTag_319	20	aspartate-semialdehyde dehydrogenase	1113	1.95E-270	99.45	10	P:GO:0006549; P:GO:0009082; P:GO:0009085; P:GO:0009088; P:GO:0043648; P:GO:0071266; F:GO:0004073; F:GO:0046983; F:GO:0050661; F:GO:0051287	P:isoleucine metabolic process; P:branched-chain amino acid biosynthetic process; P:L-lysine biosynthetic process; P:L-threonine biosynthetic process; P:dicarboxylic acid metabolic process; P:'de novo' L-methionine biosynthetic process; F:aspartate-semialdehyde dehydrogenase activity; F:protein dimerization activity; F:NADP binding; F:NAD binding	EC:1.2; EC:1.2.1.11; EC:1; EC:1.2.1	Acting on the aldehyde or oxo group of donors; aspartate-semialdehyde dehydrogenase; Oxidoreductases; Acting on the aldehyde or oxo group of donors	IPR011534 (NCBIFAM); IPR012280 (PFAM); IPR000534 (PFAM); NF005144 (NCBIFAM); G3DSA:3.40.50.720 (GENE3D); PIRSF000148 (PIRSF); G3DSA:3.30.360.10 (GENE3D); PTHR46278 (PANTHER); IPR012080 (HAMAP); cd02314 (CDD); cd23938 (CDD); IPR036291 (SUPERFAMILY); SSF55347 (SUPERFAMILY)	P:GO:0008652; P:GO:0009086; P:GO:0009088; P:GO:0009089; P:GO:0009097; F:GO:0004073; F:GO:0016620; F:GO:0046983; F:GO:0050661; F:GO:0051287	P:amino acid biosynthetic process; P:obsolete methionine biosynthetic process; P:L-threonine biosynthetic process; P:obsolete L-lysine biosynthetic process via diaminopimelate; P:obsolete isoleucine biosynthetic process; F:aspartate-semialdehyde dehydrogenase activity; F:oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor; F:protein dimerization activity; F:NADP binding; F:NAD binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_3_RagTag_320	20	aspartate-semialdehyde dehydrogenase	1005	8.4E-215	93.94	5	P:GO:0008652; F:GO:0004073; F:GO:0046983; F:GO:0051287; C:GO:0005829	P:amino acid biosynthetic process; F:aspartate-semialdehyde dehydrogenase activity; F:protein dimerization activity; F:NAD binding; C:cytosol	EC:1.2; EC:1.2.1.11; EC:1; EC:1.2.1	Acting on the aldehyde or oxo group of donors; aspartate-semialdehyde dehydrogenase; Oxidoreductases; Acting on the aldehyde or oxo group of donors	NF011456 (NCBIFAM); IPR000534 (PFAM); PIRSF000148 (PIRSF); G3DSA:3.30.360.10 (GENE3D); G3DSA:3.40.50.720 (GENE3D); IPR012280 (PFAM); NF004224 (NCBIFAM); NF005957 (NCBIFAM); PTHR46278 (PANTHER); cd18129 (CDD); SSF55347 (SUPERFAMILY); IPR036291 (SUPERFAMILY)	P:GO:0008652; F:GO:0016620; F:GO:0046983; F:GO:0051287	P:amino acid biosynthetic process; F:oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor; F:protein dimerization activity; F:NAD binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_3_RagTag_321	20	LysM peptidoglycan-binding domain-containing protein	2055	0.0	61.66	1	F:GO:0005515	F:protein binding			IPR020012 (NCBIFAM); IPR038440 (G3DSA:1.20.58.GENE3D); IPR036779 (G3DSA:3.10.350.GENE3D); IPR020011 (NCBIFAM); IPR018392 (CDD); IPR011990 (SUPERFAMILY)	F:GO:0005515	F:protein binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_3_RagTag_322	20	tRNA pseudouridine(38-40) synthase TruA	855	1.58E-203	95.63	4	P:GO:0031119; F:GO:0000049; F:GO:0160147; F:GO:1901363	P:tRNA pseudouridine synthesis; F:tRNA binding; F:tRNA pseudouridine(38-40) synthase activity; F:heterocyclic compound binding	EC:5.4.99.12; EC:5.4; EC:5	tRNA pseudouridine(38-40) synthase; Intramolecular transferases; Isomerases	G3DSA:3.30.70.580:FF:000001 (FUNFAM); IPR020097 (PFAM); IPR020095 (G3DSA:3.30.70.GENE3D); IPR001406 (PIRSF); IPR020094 (G3DSA:3.30.70.GENE3D); IPR001406 (NCBIFAM); PIRSR641708-1 (PIRSR); PIRSR641708-2 (PIRSR); PIRSR001430-2 (PIRSR); PIRSR001430-1 (PIRSR); IPR001406 (PANTHER); IPR001406 (HAMAP); IPR001406 (CDD); IPR020103 (SUPERFAMILY)	P:GO:0001522; P:GO:0009451; P:GO:0031119; F:GO:0003723; F:GO:0009982	P:pseudouridine synthesis; P:RNA modification; P:tRNA pseudouridine synthesis; F:RNA binding; F:pseudouridine synthase activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_3_RagTag_323	20	phosphoribosylanthranilate isomerase	621	2.42E-141	95.83	2	P:GO:0000162; F:GO:0004640	P:L-tryptophan biosynthetic process; F:phosphoribosylanthranilate isomerase activity	EC:5.3; EC:5; EC:5.3.1; EC:5.3.1.24	Intramolecular oxidoreductases; Isomerases; Intramolecular oxidoreductases; phosphoribosylanthranilate isomerase	G3DSA:3.20.20.70:FF:000075 (FUNFAM); NF002299 (NCBIFAM); IPR001240 (PFAM); IPR013785 (G3DSA:3.20.20.GENE3D); NF002298 (NCBIFAM); IPR044643 (PANTHER); IPR001240 (HAMAP); IPR001240 (CDD); IPR011060 (SUPERFAMILY)	P:GO:0000162; P:GO:0006568; F:GO:0004640	P:L-tryptophan biosynthetic process; P:L-tryptophan metabolic process; F:phosphoribosylanthranilate isomerase activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_3_RagTag_324	20	acetyl-CoA carboxylase, carboxyltransferase subunit beta	894	9.93E-209	98.57	10	P:GO:0017148; P:GO:0042759; P:GO:2001295; F:GO:0003677; F:GO:0003729; F:GO:0003989; F:GO:0005524; F:GO:0008270; F:GO:0016743; C:GO:0009329	P:negative regulation of translation; P:long-chain fatty acid biosynthetic process; P:malonyl-CoA biosynthetic process; F:DNA binding; F:mRNA binding; F:acetyl-CoA carboxylase activity; F:ATP binding; F:zinc ion binding; F:carboxyl- or carbamoyltransferase activity; C:acetate CoA-transferase complex	EC:2.1.3.15; EC:2.1; EC:2; EC:6.4; EC:6; EC:6.4.1.2; EC:2.1.3	acetyl-CoA carboxytransferase; Transferring one-carbon groups; Transferases; Forming carbon-carbon bonds; Ligases; acetyl-CoA carboxylase; Transferring one-carbon groups	IPR000438 (PRINTS); IPR041010 (PFAM); IPR034733 (PFAM); IPR000438 (NCBIFAM); G3DSA:3.90.226.10 (GENE3D); PTHR42995 (PANTHER); IPR011762 (PROSITE_PROFILES); IPR000438 (HAMAP); IPR029045 (SUPERFAMILY)	P:GO:0006633; P:GO:2001295; F:GO:0003989; C:GO:0009317; C:GO:0009329	P:fatty acid biosynthetic process; P:malonyl-CoA biosynthetic process; F:acetyl-CoA carboxylase activity; C:acetyl-CoA carboxylase complex; C:acetate CoA-transferase complex
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_3_RagTag_325	20	bifunctional tetrahydrofolate synthase/dihydrofolate synthase	1308	2.88E-305	93.98	9	P:GO:0006761; P:GO:0046654; P:GO:0046656; P:GO:0046901; F:GO:0004326; F:GO:0005524; F:GO:0008841; F:GO:0046872; C:GO:0005737	P:dihydrofolate biosynthetic process; P:tetrahydrofolate biosynthetic process; P:folic acid biosynthetic process; P:tetrahydrofolylpolyglutamate biosynthetic process; F:tetrahydrofolylpolyglutamate synthase activity; F:ATP binding; F:dihydrofolate synthase activity; F:metal ion binding; C:cytoplasm	EC:6.3.2.17; EC:6.3; EC:6.3.2; EC:6; EC:6.3.2.12	tetrahydrofolate synthase; Forming carbon-nitrogen bonds; Forming carbon-nitrogen bonds; Ligases; dihydrofolate synthase	G3DSA:3.40.1190.10:FF:000004 (FUNFAM); IPR036565 (G3DSA:3.40.1190.GENE3D); IPR001645 (NCBIFAM); IPR036615 (G3DSA:3.90.190.GENE3D); IPR013221 (PFAM); IPR001645 (PIRSF); IPR004101 (PFAM); NF008101 (NCBIFAM); PIRSR038895-2 (PIRSR); IPR001645 (PANTHER); IPR036565 (SUPERFAMILY); IPR036615 (SUPERFAMILY)	P:GO:0009058; P:GO:0009396; F:GO:0004326; F:GO:0005524; F:GO:0008841; F:GO:0016881; C:GO:0005737	P:biosynthetic process; P:folic acid-containing compound biosynthetic process; F:tetrahydrofolylpolyglutamate synthase activity; F:ATP binding; F:dihydrofolate synthase activity; F:acid-amino acid ligase activity; C:cytoplasm
true	[INTERPRO, BLASTED, ANNOTATED]	contig_3_RagTag_326	20	SPOR domain-containing protein	441	4.96E-45	93.9	4	P:GO:0032506; F:GO:0042834; C:GO:0030428; C:GO:0032153	P:cytokinetic process; F:peptidoglycan binding; C:cell septum; C:cell division site			IPR052521 (PANTHER)	P:GO:0032506; F:GO:0042834; C:GO:0030428; C:GO:0032153	P:cytokinetic process; F:peptidoglycan binding; C:cell septum; C:cell division site
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_3_RagTag_327	20	SPOR domain-containing protein	234	2.92E-44	97.99	5	P:GO:0032506; F:GO:0042834; C:GO:0016020; C:GO:0030428; C:GO:0032153	P:cytokinetic process; F:peptidoglycan binding; C:membrane; C:cell septum; C:cell division site			no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_3_RagTag_328	20	CvpA family protein	555	1.27E-123	97.21	2	P:GO:0009403; C:GO:0005886	P:toxin biosynthetic process; C:plasma membrane			IPR003825 (PFAM); IPR052719 (PANTHER)	P:GO:0009403; C:GO:0016020	P:toxin biosynthetic process; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_3_RagTag_329	20	MULTISPECIES: amidophosphoribosyltransferase	1506	0.0	99.21	7	P:GO:0006189; P:GO:0006541; P:GO:0009113; F:GO:0000287; F:GO:0004044; F:GO:0042802; C:GO:0005829	P:'de novo' IMP biosynthetic process; P:L-glutamine metabolic process; P:purine nucleobase biosynthetic process; F:magnesium ion binding; F:amidophosphoribosyltransferase activity; F:identical protein binding; C:cytosol	EC:2.4.2; EC:2.4.2.14; EC:2.4; EC:2	Glycosyltransferases; amidophosphoribosyltransferase; Glycosyltransferases; Transferases	IPR029055 (G3DSA:3.60.20.GENE3D); IPR005854 (PIRSF); PF13522 (PFAM); IPR005854 (NCBIFAM); IPR029057 (G3DSA:3.40.50.GENE3D); IPR000836 (PFAM); PIRSR000485-1 (PIRSR); PIRSR001589-2 (PIRSR); PIRSR000485-2 (PIRSR); PIRSR001589-1 (PIRSR); PTHR11907 (PANTHER); IPR017932 (PROSITE_PROFILES); IPR005854 (HAMAP); IPR000836 (CDD); IPR035584 (CDD); IPR029057 (SUPERFAMILY); IPR029055 (SUPERFAMILY)	P:GO:0009113; F:GO:0004044	P:purine nucleobase biosynthetic process; F:amidophosphoribosyltransferase activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_3_RagTag_330	20	O-succinylhomoserine sulfhydrylase	1212	8.87E-286	97.51	6	P:GO:0019346; P:GO:0071266; F:GO:0016765; F:GO:0016846; F:GO:0030170; C:GO:0005737	P:transsulfuration; P:'de novo' L-methionine biosynthetic process; F:transferase activity, transferring alkyl or aryl (other than methyl) groups; F:carbon-sulfur lyase activity; F:pyridoxal phosphate binding; C:cytoplasm	EC:2.5.1; EC:2; EC:4.4; EC:4	Transferring alkyl or aryl groups, other than methyl groups; Transferases; Carbon-sulfur lyases; Lyases	G3DSA:3.90.1150.10:FF:000033 (FUNFAM); G3DSA:3.40.640.10:FF:000035 (FUNFAM); IPR015422 (G3DSA:3.90.1150.GENE3D); IPR000277 (PFAM); IPR006234 (NCBIFAM); IPR000277 (PIRSF); IPR015421 (G3DSA:3.40.640.GENE3D); NF006003 (NCBIFAM); PIRSR000412-50 (PIRSR); PIRSR001434-2 (PIRSR); PIRSR000524-50 (PIRSR); PIRSR618319-50 (PIRSR); PIRSR000390-1 (PIRSR); PIRSR000390-2 (PIRSR); IPR000277 (PANTHER); IPR006234 (HAMAP); IPR000277 (CDD); IPR015424 (SUPERFAMILY)	P:GO:0019346; P:GO:0071268; F:GO:0016846; F:GO:0030170; C:GO:0005737	P:transsulfuration; P:obsolete homocysteine biosynthetic process; F:carbon-sulfur lyase activity; F:pyridoxal phosphate binding; C:cytoplasm
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_3_RagTag_331	20	SDR family oxidoreductase	774	3.7E-184	99.07	1	F:GO:0016491	F:oxidoreductase activity	EC:1	Oxidoreductases	IPR002347 (PRINTS); IPR002347 (PRINTS); G3DSA:3.40.50.720:FF:000084 (FUNFAM); NF004324 (NCBIFAM); IPR002347 (PFAM); G3DSA:3.40.50.720 (GENE3D); PIRSR611284-1 (PIRSR); PIRSR614007-2 (PIRSR); PIRSR614007-1 (PIRSR); PIRSR617711-2 (PIRSR); PIRSR614058-1 (PIRSR); PIRSR000095-1 (PIRSR); PIRSR000094-3 (PIRSR); PIRSR611284-2 (PIRSR); PIRSR000094-2 (PIRSR); PIRSR617711-1 (PIRSR); PTHR24321 (PANTHER); IPR036291 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_3_RagTag_332	20	DUF2242 domain-containing protein	894	1.91E-139	83.31						IPR018718 (PFAM); PS51257 (PROSITE_PROFILES)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_3_RagTag_333	20	AraC family transcriptional regulator	1032	2.09E-211	83.35	4	P:GO:0006355; F:GO:0000976; F:GO:0003700; C:GO:0005829	P:regulation of DNA-templated transcription; F:transcription cis-regulatory region binding; F:DNA-binding transcription factor activity; C:cytosol			IPR020449 (PRINTS); IPR018060 (PFAM); G3DSA:1.10.10.60 (GENE3D); IPR032687 (PFAM); PTHR47894 (PANTHER); IPR018060 (PROSITE_PROFILES); IPR009057 (SUPERFAMILY)	P:GO:0006355; F:GO:0000976; F:GO:0003700; F:GO:0043565; C:GO:0005829	P:regulation of DNA-templated transcription; F:transcription cis-regulatory region binding; F:DNA-binding transcription factor activity; F:sequence-specific DNA binding; C:cytosol
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_3_RagTag_334	20	carbon-nitrogen hydrolase family protein	1137	7.44E-273	92.0	1	F:GO:0016811	F:hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	EC:3.5.1; EC:3.5; EC:3	Acting on carbon-nitrogen bonds, other than peptide bonds; Acting on carbon-nitrogen bonds, other than peptide bonds; Hydrolases	IPR036526 (G3DSA:3.60.110.GENE3D); IPR003010 (PFAM); IPR050345 (PANTHER); IPR003010 (PROSITE_PROFILES); cd07197 (CDD); IPR036526 (SUPERFAMILY)	F:GO:0016811	F:hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_3_RagTag_335	20	NADPH-dependent 2,4-dienoyl-CoA reductase	2037	0.0	96.56	3	P:GO:0033543; F:GO:0008670; F:GO:0010181	P:fatty acid beta-oxidation, unsaturated, even number, reductase/isomerase pathway; F:2,4-dienoyl-CoA reductase (NADPH) activity; F:FMN binding	EC:1.3; EC:1; EC:1.3.1.34; EC:1.3.1	Acting on the CH-CH group of donors; Oxidoreductases; 2,4-dienoyl-CoA reductase [(2E)-enoyl-CoA-producing]; Acting on the CH-CH group of donors	PR00411 (PRINTS); PR00368 (PRINTS); G3DSA:3.50.50.60:FF:000113 (FUNFAM); G3DSA:3.20.20.70:FF:000082 (FUNFAM); IPR036188 (G3DSA:3.50.50.GENE3D); IPR013785 (G3DSA:3.20.20.GENE3D); IPR023753 (PFAM); G3DSA:3.40.50.720 (GENE3D); IPR001155 (PFAM); PIRSR000362-1 (PIRSR); PIRSR000189-1 (PIRSR); PIRSR500134-3 (PIRSR); PIRSR000114-3 (PIRSR); PIRSR000183-3 (PIRSR); IPR051793 (PANTHER); cd02930 (CDD); IPR036188 (SUPERFAMILY); SSF51971 (SUPERFAMILY); SSF51395 (SUPERFAMILY)	P:GO:0033543; F:GO:0008670; F:GO:0010181; F:GO:0016491	P:fatty acid beta-oxidation, unsaturated, even number, reductase/isomerase pathway; F:2,4-dienoyl-CoA reductase (NADPH) activity; F:FMN binding; F:oxidoreductase activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_3_RagTag_336	20	pyridoxal-phosphate dependent enzyme	900	1.95E-216	89.2	1	F:GO:0019148	F:D-cysteine desulfhydrase activity	EC:4.4.1.15; EC:3.5.99.7; EC:4.4; EC:4	D-cysteine desulfhydrase; 1-aminocyclopropane-1-carboxylate deaminase; Carbon-sulfur lyases; Lyases	IPR001926 (PFAM); IPR027278 (PIRSF); IPR036052 (G3DSA:3.40.50.GENE3D); IPR036052 (G3DSA:3.40.50.GENE3D); PIRSR006278-1 (PIRSR); PIRSR006278-2 (PIRSR); IPR027278 (PANTHER); IPR036052 (SUPERFAMILY)	F:GO:0019148	F:D-cysteine desulfhydrase activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_3_RagTag_337	20	cytochrome b	546	3.15E-127	95.03	5	P:GO:0022904; F:GO:0009055; F:GO:0020037; F:GO:0046872; C:GO:0005886	P:respiratory electron transport chain; F:electron transfer activity; F:heme binding; F:metal ion binding; C:plasma membrane			IPR011577 (PFAM); IPR052168 (PANTHER); IPR016174 (SUPERFAMILY)	P:GO:0022904; F:GO:0009055; F:GO:0020037; C:GO:0005886; C:GO:0016020	P:respiratory electron transport chain; F:electron transfer activity; F:heme binding; C:plasma membrane; C:membrane
true	[INTERPRO, BLASTED, ANNOTATED]	contig_3_RagTag_338	20	WG repeat-containing protein	1617	0.0	81.04	1	C:GO:0005576	C:extracellular region	EC:2.4.1.5	dextransucrase	IPR032774 (PFAM); PTHR37841 (PANTHER); PS51257 (PROSITE_PROFILES)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_3_RagTag_339	20	DUF1853 family protein	906	3.54E-182	83.64						IPR015003 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_3_RagTag_340	20	metallophosphoesterase	972	3.49E-247	96.3	2	F:GO:0016791; C:GO:0005737	F:phosphatase activity; C:cytoplasm	EC:3.1; EC:3; EC:3.1.3	Acting on ester bonds; Hydrolases; Acting on ester bonds	IPR004843 (PFAM); IPR029052 (G3DSA:3.60.21.GENE3D); PIRSR641768-1 (PIRSR); IPR050126 (PANTHER); IPR029052 (SUPERFAMILY)	F:GO:0016787; F:GO:0016791; C:GO:0005737	F:hydrolase activity; F:phosphatase activity; C:cytoplasm
