	Tags	SeqName	#Hits	Description	Length	e-Value	sim mean	#GO	GO IDs	GO Names	Enzyme Codes	Enzyme Names	InterPro IDs	InterPro GO IDs	InterPro GO Names
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_272	20	HlyD family secretion protein	1377	1.71E-288	99.58	3	P:GO:0009306; P:GO:0055085; C:GO:0005886	P:protein secretion; P:transmembrane transport; C:plasma membrane			PR01490 (PRINTS); IPR010129 (NCBIFAM); IPR039562 (PFAM); G3DSA:2.40.30.170 (GENE3D); PF13437 (PFAM); IPR043602 (PFAM); IPR050739 (PANTHER)	P:GO:0015031; P:GO:0055085; C:GO:0016020	P:protein transport; P:transmembrane transport; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_273	20	MULTISPECIES: EAL domain-containing protein	1947	0.0	99.3	3	P:GO:0007165; F:GO:0071111; C:GO:0016020	P:signal transduction; F:cyclic-guanylate-specific phosphodiesterase activity; C:membrane	EC:3.1.4; EC:3.1; EC:3; EC:3.1.4.52	Acting on ester bonds; Acting on ester bonds; Hydrolases; cyclic-guanylate-specific phosphodiesterase	IPR035919 (G3DSA:3.20.20.GENE3D); IPR042461 (G3DSA:6.20.270.GENE3D); IPR000160 (PFAM); IPR032244 (PFAM); IPR043128 (G3DSA:3.30.70.GENE3D); IPR001633 (PFAM); NF045673 (NCBIFAM); G3DSA:3.30.110.200 (GENE3D); IPR000160 (NCBIFAM); IPR003660 (PFAM); IPR050706 (PANTHER); IPR000160 (PROSITE_PROFILES); IPR001633 (PROSITE_PROFILES); IPR003660 (PROSITE_PROFILES); IPR001633 (CDD); IPR000160 (CDD); IPR029787 (SUPERFAMILY); IPR035919 (SUPERFAMILY)	P:GO:0007165; F:GO:0071111; C:GO:0016020	P:signal transduction; F:cyclic-guanylate-specific phosphodiesterase activity; C:membrane
true	[INTERPRO, BLASTED]	contig_1_RagTag_274	20	MULTISPECIES: transglutaminase-like cysteine peptidase	693	5.78E-164	99.59						G3DSA:3.10.620.30 (GENE3D); NF045674 (NCBIFAM); IPR010319 (PFAM); IPR010319 (PANTHER); IPR038765 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_275	20	MULTISPECIES: GntR family transcriptional regulator	690	8.96E-153	99.01	3	P:GO:0006355; F:GO:0003677; F:GO:0003700	P:regulation of DNA-templated transcription; F:DNA binding; F:DNA-binding transcription factor activity			IPR000524 (PRINTS); IPR008920 (G3DSA:1.20.120.GENE3D); IPR000524 (PFAM); IPR011711 (PFAM); IPR036388 (G3DSA:1.10.10.GENE3D); PTHR43537 (PANTHER); IPR000524 (PROSITE_PROFILES); IPR000524 (CDD); IPR036390 (SUPERFAMILY); IPR008920 (SUPERFAMILY)	P:GO:0006355; F:GO:0003700	P:regulation of DNA-templated transcription; F:DNA-binding transcription factor activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_276	20	MULTISPECIES: sigma-70 family RNA polymerase sigma factor	504	6.01E-116	98.59	3	P:GO:2000142; F:GO:0003677; F:GO:0016987	P:regulation of DNA-templated transcription initiation; F:DNA binding; F:sigma factor activity			G3DSA:1.10.1740.10:FF:000009 (FUNFAM); IPR036388 (G3DSA:1.10.10.GENE3D); IPR007627 (PFAM); G3DSA:1.10.1740.10 (GENE3D); IPR013249 (PFAM); IPR014284 (NCBIFAM); NF009180 (NCBIFAM); IPR039425 (PANTHER); IPR013325 (SUPERFAMILY); IPR013324 (SUPERFAMILY)	P:GO:0006352; P:GO:0006355; F:GO:0003677; F:GO:0003700; F:GO:0016987	P:DNA-templated transcription initiation; P:regulation of DNA-templated transcription; F:DNA binding; F:DNA-binding transcription factor activity; F:sigma factor activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_277	20	FecR family protein	906	1.39E-221	98.39	2	P:GO:0045892; F:GO:0016989	P:negative regulation of DNA-templated transcription; F:sigma factor antagonist activity			G3DSA:2.60.120.1440 (GENE3D); IPR032623 (PFAM); IPR006860 (PFAM); IPR012373 (PIRSF); IPR012373 (PANTHER)	F:GO:0016989	F:sigma factor antagonist activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_278	20	TonB-dependent siderophore receptor	2487	0.0	98.79	5	P:GO:0033214; P:GO:0044718; F:GO:0015344; F:GO:0038023; C:GO:0009279	P:siderophore-iron import into cell; P:siderophore transmembrane transport; F:siderophore uptake transmembrane transporter activity; F:signaling receptor activity; C:cell outer membrane			G3DSA:2.170.130.10:FF:000001 (FUNFAM); G3DSA:2.40.170.20:FF:000005 (FUNFAM); IPR037066 (G3DSA:2.170.130.GENE3D); IPR000531 (PFAM); IPR011662 (PFAM); IPR012910 (PFAM); IPR036942 (G3DSA:2.40.170.GENE3D); G3DSA:3.55.50.30 (GENE3D); IPR010105 (NCBIFAM); IPR039426 (PANTHER); IPR039426 (PROSITE_PROFILES); cd01347 (CDD); SSF56935 (SUPERFAMILY)	P:GO:0015891; F:GO:0015343; F:GO:0015344; F:GO:0038023; C:GO:0009279; C:GO:0019867	P:siderophore transport; F:siderophore-iron transmembrane transporter activity; F:siderophore uptake transmembrane transporter activity; F:signaling receptor activity; C:cell outer membrane; C:outer membrane
true	[INTERPRO, NO-BLAST]	contig_1_RagTag_279		-	159								no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_280	20	CaiB/BaiF CoA-transferase family protein	1221	1.09E-292	99.37	1	F:GO:0008410	F:CoA-transferase activity	EC:2; EC:2.8.3; EC:2.8.3.16; EC:2.8	Transferases; Transferring sulfur-containing groups; formyl-CoA transferase; Transferring sulfur-containing groups	IPR044855 (G3DSA:3.30.1540.GENE3D); IPR023606 (G3DSA:3.40.50.GENE3D); IPR003673 (PFAM); IPR050483 (PANTHER); IPR023606 (SUPERFAMILY)	F:GO:0003824; F:GO:0008410	F:catalytic activity; F:CoA-transferase activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_281	20	MULTISPECIES: acyl-CoA dehydrogenase	1182	1.08E-290	99.96	5	P:GO:0033539; P:GO:0046949; F:GO:0000062; F:GO:0004361; F:GO:0050660	P:fatty acid beta-oxidation using acyl-CoA dehydrogenase; P:fatty-acyl-CoA biosynthetic process; F:fatty-acyl-CoA binding; F:glutaryl-CoA dehydrogenase activity; F:flavin adenine dinucleotide binding	EC:1.3.8.6; EC:1.3; EC:1; EC:1.3.8	glutaryl-CoA dehydrogenase (ETF); Acting on the CH-CH group of donors; Oxidoreductases; Acting on the CH-CH group of donors	G3DSA:2.40.110.10:FF:000008 (FUNFAM); G3DSA:1.10.540.10:FF:000003 (FUNFAM); G3DSA:1.20.140.10:FF:000006 (FUNFAM); IPR037069 (G3DSA:1.10.540.GENE3D); IPR009075 (PFAM); G3DSA:1.20.140.10 (GENE3D); IPR013786 (PFAM); IPR006091 (PFAM); PIRSF016578 (PIRSF); IPR046373 (G3DSA:2.40.110.GENE3D); PIRSR634178-1 (PIRSR); PIRSR634180-3 (PIRSR); PIRSR634183-3 (PIRSR); PIRSR000168-2 (PIRSR); PIRSR000168-1 (PIRSR); PIRSR634180-1 (PIRSR); PIRSR634183-2 (PIRSR); IPR052033 (PANTHER); cd01151 (CDD); IPR009100 (SUPERFAMILY); IPR036250 (SUPERFAMILY)	P:GO:0033539; P:GO:0046949; F:GO:0000062; F:GO:0004361; F:GO:0016627; F:GO:0050660	P:fatty acid beta-oxidation using acyl-CoA dehydrogenase; P:fatty-acyl-CoA biosynthetic process; F:fatty-acyl-CoA binding; F:glutaryl-CoA dehydrogenase activity; F:oxidoreductase activity, acting on the CH-CH group of donors; F:flavin adenine dinucleotide binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_282	20	MULTISPECIES: LysR family transcriptional regulator	918	4.6E-218	98.36	3	P:GO:0006355; F:GO:0003700; F:GO:0043565	P:regulation of DNA-templated transcription; F:DNA-binding transcription factor activity; F:sequence-specific DNA binding			IPR000847 (PRINTS); G3DSA:3.40.190.10:FF:000017 (FUNFAM); IPR005119 (PFAM); G3DSA:3.40.190.10 (GENE3D); IPR000847 (PFAM); G3DSA:3.40.190.10 (GENE3D); IPR036388 (G3DSA:1.10.10.GENE3D); PTHR30537 (PANTHER); IPR000847 (PROSITE_PROFILES); cd08481 (CDD); IPR036390 (SUPERFAMILY); SSF53850 (SUPERFAMILY)	P:GO:0006351; P:GO:0006355; F:GO:0003700; F:GO:0043565	P:DNA-templated transcription; P:regulation of DNA-templated transcription; F:DNA-binding transcription factor activity; F:sequence-specific DNA binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_283	20	MULTISPECIES: Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha	1122	1.68E-252	99.66	9	P:GO:0006740; P:GO:1902600; F:GO:0003957; F:GO:0008750; F:GO:0046983; F:GO:0050661; F:GO:0070403; F:GO:0070404; C:GO:0005886	P:NADPH regeneration; P:proton transmembrane transport; F:NAD(P)+ transhydrogenase (Si-specific) activity; F:proton-translocating NAD(P)+ transhydrogenase activity; F:protein dimerization activity; F:NADP binding; F:NAD+ binding; F:NADH binding; C:plasma membrane	EC:7.1.1.1; EC:1.6.1.2; EC:1.6.1; EC:1.6; EC:1.6.1.1; EC:1; EC:7	proton-translocating NAD(P)(+) transhydrogenase; Acting on NADH or NADPH; Acting on NADH or NADPH; Acting on NADH or NADPH; NAD(P)(+) transhydrogenase (Si-specific); Oxidoreductases; Translocases	G3DSA:3.40.50.720:FF:000188 (FUNFAM); G3DSA:3.40.50.720 (GENE3D); IPR007698 (PFAM); NF006942 (NCBIFAM); IPR007886 (PFAM); G3DSA:3.40.50.720 (GENE3D); PIRSR000183-3 (PIRSR); PTHR10160 (PANTHER); cd05304 (CDD); IPR036291 (SUPERFAMILY); SSF52283 (SUPERFAMILY)	P:GO:0006740; F:GO:0008746; F:GO:0050661; C:GO:0005886	P:NADPH regeneration; F:obsolete NAD(P)+ transhydrogenase activity; F:NADP binding; C:plasma membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_284	20	MULTISPECIES: NAD(P) transhydrogenase subunit alpha	315	8.26E-59	99.66	6	P:GO:0006740; P:GO:1902600; F:GO:0008750; F:GO:0016491; F:GO:0050661; C:GO:0005886	P:NADPH regeneration; P:proton transmembrane transport; F:proton-translocating NAD(P)+ transhydrogenase activity; F:oxidoreductase activity; F:NADP binding; C:plasma membrane	EC:7.1.1.1; EC:1.6.1.2; EC:1.6.1.1; EC:1; EC:7	proton-translocating NAD(P)(+) transhydrogenase; Acting on NADH or NADPH; NAD(P)(+) transhydrogenase (Si-specific); Oxidoreductases; Translocases	IPR024605 (PFAM); PTHR10160 (PANTHER)	P:GO:0006740; F:GO:0008746; F:GO:0050661	P:NADPH regeneration; F:obsolete NAD(P)+ transhydrogenase activity; F:NADP binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_285	20	NAD(P)(+) transhydrogenase (Re/Si-specific) subunit beta	1437	0.0	99.73	6	P:GO:0008152; P:GO:1902600; F:GO:0008750; F:GO:0016491; F:GO:0050661; C:GO:0005886	P:metabolic process; P:proton transmembrane transport; F:proton-translocating NAD(P)+ transhydrogenase activity; F:oxidoreductase activity; F:NADP binding; C:plasma membrane	EC:7.1.1.1; EC:1.6.1.2; EC:1; EC:7	proton-translocating NAD(P)(+) transhydrogenase; Acting on NADH or NADPH; Oxidoreductases; Translocases	G3DSA:3.40.50.1220:FF:000002 (FUNFAM); IPR034300 (PFAM); G3DSA:3.40.50.1220 (GENE3D); IPR012136 (PIRSF); PTHR44758 (PANTHER); IPR029035 (SUPERFAMILY)	F:GO:0008750; F:GO:0050661; C:GO:0016020	F:proton-translocating NAD(P)+ transhydrogenase activity; F:NADP binding; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_286	20	MULTISPECIES: acetyl-CoA hydrolase/transferase family protein	1494	0.0	99.91	4	P:GO:0006083; P:GO:0006084; F:GO:0003986; F:GO:0008775	P:acetate metabolic process; P:acetyl-CoA metabolic process; F:acetyl-CoA hydrolase activity; F:acetate CoA-transferase activity	EC:3.1; EC:2.8.3.8; EC:2.8.3.18; EC:2; EC:2.8.3; EC:3; EC:2.8; EC:3.1.2.1; EC:3.1.2	Acting on ester bonds; acetate CoA-transferase; succinyl-CoA:acetate CoA-transferase; Transferases; Transferring sulfur-containing groups; Hydrolases; Transferring sulfur-containing groups; acetyl-CoA hydrolase; Acting on ester bonds	G3DSA:3.40.1080.20:FF:000001 (FUNFAM); G3DSA:3.30.750.70:FF:000002 (FUNFAM); G3DSA:3.40.1080.10:FF:000004 (FUNFAM); G3DSA:3.40.1080.10 (GENE3D); G3DSA:3.30.750.70 (GENE3D); IPR003702 (PFAM); IPR017821 (NCBIFAM); IPR026888 (PFAM); IPR038460 (G3DSA:3.40.1080.GENE3D); PIRSR617821-1 (PIRSR); PIRSR617821-2 (PIRSR); IPR046433 (PANTHER); IPR037171 (SUPERFAMILY); IPR037171 (SUPERFAMILY)	P:GO:0006083; P:GO:0006084; F:GO:0003986; F:GO:0008410; F:GO:0008775; F:GO:0016740	P:acetate metabolic process; P:acetyl-CoA metabolic process; F:acetyl-CoA hydrolase activity; F:CoA-transferase activity; F:acetate CoA-transferase activity; F:transferase activity
true	[INTERPRO, BLASTED]	contig_1_RagTag_287	20	DUF1127 domain-containing protein	216	2.8E-35	92.11						IPR009506 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_288	20	MULTISPECIES: DUF2388 domain-containing protein	318	6.01E-57	97.9	1	F:GO:0004386	F:helicase activity	EC:5.6; EC:5.6.2; EC:5	Isomerases altering macromolecular conformation; Isomerases altering macromolecular conformation; Isomerases	IPR012661 (PFAM); IPR012661 (NCBIFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_289	20	MULTISPECIES: DUF2388 domain-containing protein	294	1.13E-55	95.62	1	F:GO:0004386	F:helicase activity	EC:5.6; EC:5.6.2; EC:5	Isomerases altering macromolecular conformation; Isomerases altering macromolecular conformation; Isomerases	IPR012661 (PFAM); IPR012661 (NCBIFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_1_RagTag_290	20	MULTISPECIES: DUF2388 domain-containing protein	321	4.05E-60	99.01						IPR012661 (PFAM); IPR012661 (NCBIFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_291	20	DUF4105 domain-containing protein	1956	0.0	99.09	1	F:GO:0008237	F:metallopeptidase activity	EC:3.4; EC:3	Acting on peptide bonds (peptidases); Hydrolases	IPR024079 (G3DSA:3.40.390.GENE3D); IPR025178 (PFAM)	F:GO:0008237	F:metallopeptidase activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_292	20	MULTISPECIES: GFA family protein	402	1.36E-100	98.98	2	F:GO:0016846; F:GO:0046872	F:carbon-sulfur lyase activity; F:metal ion binding	EC:4.4; EC:4	Carbon-sulfur lyases; Lyases	IPR006913 (PFAM); G3DSA:3.90.1590.10 (GENE3D); PTHR33337 (PANTHER); IPR006913 (PROSITE_PROFILES); IPR011057 (SUPERFAMILY)	F:GO:0016846	F:carbon-sulfur lyase activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_293	20	MULTISPECIES: CitMHS family transporter	1308	5.94E-298	99.77	5	P:GO:0015746; P:GO:0035429; F:GO:0015128; F:GO:0015137; C:GO:0005886	P:citrate transport; P:gluconate transmembrane transport; F:gluconate transmembrane transporter activity; F:citrate transmembrane transporter activity; C:plasma membrane			IPR004680 (PFAM); IPR014738 (NCBIFAM)	P:GO:0015746; P:GO:0055085; F:GO:0015137; C:GO:0016020	P:citrate transport; P:transmembrane transport; F:citrate transmembrane transporter activity; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_294	20	MULTISPECIES: TerC family protein	771	7.32E-170	99.53	1	C:GO:0005886	C:plasma membrane			IPR005496 (PFAM); PTHR30238 (PANTHER)	C:GO:0016020	C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_295	20	Sodium-dependent inorganic phosphate (Pi) transporter	1680	0.0	99.58	6	P:GO:0035435; P:GO:0035725; P:GO:0044341; P:GO:0098656; F:GO:0005436; C:GO:0005886	P:phosphate ion transmembrane transport; P:sodium ion transmembrane transport; P:sodium-dependent phosphate transport; P:monoatomic anion transmembrane transport; F:sodium:phosphate symporter activity; C:plasma membrane			IPR004633 (NCBIFAM); IPR003841 (PFAM); IPR038078 (G3DSA:1.20.58.GENE3D); NF037997 (NCBIFAM); IPR003841 (NCBIFAM); IPR003841 (PANTHER); SSF109755 (SUPERFAMILY)	P:GO:0044341; F:GO:0005436; C:GO:0016020	P:sodium-dependent phosphate transport; F:sodium:phosphate symporter activity; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_296	20	MULTISPECIES: pitrilysin family protein	1407	0.0	99.05	4	P:GO:0006508; F:GO:0008237; F:GO:0046872; C:GO:0016020	P:proteolysis; F:metallopeptidase activity; F:metal ion binding; C:membrane	EC:3.4; EC:3	Acting on peptide bonds (peptidases); Hydrolases	G3DSA:3.30.830.10 (GENE3D); G3DSA:3.30.830.10 (GENE3D); IPR007863 (PFAM); IPR011765 (PFAM); IPR050626 (PANTHER); IPR011249 (SUPERFAMILY); IPR011249 (SUPERFAMILY)	F:GO:0046872	F:metal ion binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_297	20	DUF5924 family protein	1026	1.66E-245	99.47	1	C:GO:0016020	C:membrane			IPR016937 (PIRSF); IPR045968 (PFAM); IPR022606 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_298	20	MlaE family lipid ABC transporter permease subunit	1134	9.1E-243	98.99	3	P:GO:0015914; F:GO:0005548; C:GO:0043190	P:phospholipid transport; F:phospholipid transporter activity; C:ATP-binding cassette (ABC) transporter complex			IPR003453 (NCBIFAM); IPR036513 (G3DSA:3.30.750.GENE3D); IPR030802 (PFAM); IPR030802 (PANTHER)	P:GO:0015914; F:GO:0005548; C:GO:0005886; C:GO:0043190	P:phospholipid transport; F:phospholipid transporter activity; C:plasma membrane; C:ATP-binding cassette (ABC) transporter complex
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_299	20	MULTISPECIES: ATP-binding cassette domain-containing protein	792	1.22E-176	99.54	2	F:GO:0005524; F:GO:0016887	F:ATP binding; F:ATP hydrolysis activity	EC:3.6.1; EC:3.6; EC:3; EC:3.6.1.15	Acting on acid anhydrides; Acting on acid anhydrides; Hydrolases; nucleoside-triphosphate phosphatase	IPR027417 (G3DSA:3.40.50.GENE3D); IPR003439 (PFAM); PTHR43023 (PANTHER); IPR003439 (PROSITE_PROFILES); IPR027417 (SUPERFAMILY)	F:GO:0005524; F:GO:0016887	F:ATP binding; F:ATP hydrolysis activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_300	20	MlaD family protein	939	4.7E-210	97.77	1	C:GO:0016020	C:membrane			IPR003399 (PFAM); PTHR36698 (PANTHER)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_1_RagTag_301	20	MULTISPECIES: ABC-type transport auxiliary lipoprotein family protein	636	1.69E-139	97.61						G3DSA:3.40.50.10610 (GENE3D); IPR005586 (PFAM); PS51257 (PROSITE_PROFILES); SSF159594 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_302	20	MULTISPECIES: spore maturation protein	1230	3.27E-275	99.14	1	C:GO:0005886	C:plasma membrane			IPR011642 (PFAM); IPR011415 (PIRSF); IPR052549 (PANTHER)	C:GO:0005886	C:plasma membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_303	20	MULTISPECIES: glutamate/aspartate:proton symporter GltP	1329	3.28E-294	99.65	9	P:GO:0003333; P:GO:0006835; P:GO:0045893; P:GO:1902600; F:GO:0000976; F:GO:0001216; F:GO:0005280; C:GO:0005886; C:GO:0032993	P:amino acid transmembrane transport; P:dicarboxylic acid transport; P:positive regulation of DNA-templated transcription; P:proton transmembrane transport; F:transcription cis-regulatory region binding; F:DNA-binding transcription activator activity; F:amino acid:proton symporter activity; C:plasma membrane; C:protein-DNA complex			PR00173 (PRINTS); G3DSA:1.10.3860.10:FF:000001 (FUNFAM); IPR036458 (G3DSA:1.10.3860.GENE3D); NF008440 (NCBIFAM); IPR001991 (PFAM); IPR001991 (PANTHER); IPR034703 (HAMAP); IPR036458 (SUPERFAMILY)	P:GO:0006835; F:GO:0015293; F:GO:0022857; C:GO:0005886; C:GO:0016020	P:dicarboxylic acid transport; F:symporter activity; F:transmembrane transporter activity; C:plasma membrane; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_304	20	MULTISPECIES: inhibitor of vertebrate lysozyme family protein	471	1.1E-108	98.53	4	P:GO:0006457; P:GO:0043086; F:GO:0060241; C:GO:0030288	P:protein folding; P:negative regulation of catalytic activity; F:lysozyme inhibitor activity; C:outer membrane-bounded periplasmic space			PF08816 (PFAM); IPR014453 (PIRSF); IPR036501 (G3DSA:3.40.1420.GENE3D); IPR036501 (SUPERFAMILY)	P:GO:0043086; C:GO:0042597	P:negative regulation of catalytic activity; C:periplasmic space
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_305	20	Inhibitor of vertebrate lysozyme	162	5.04E-11	76.87	1	C:GO:0005886	C:plasma membrane			IPR009760 (PIRSF); IPR009760 (PFAM); NF010229 (NCBIFAM); NF010226 (NCBIFAM); IPR009760 (HAMAP)	C:GO:0005886	C:plasma membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_306	20	MULTISPECIES: hypothetical protein	291	2.04E-53	94.9	1	C:GO:0016020	C:membrane			no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_1_RagTag_307	20	MULTISPECIES: BON domain-containing protein	822	2.02E-180	99.01						IPR007055 (PFAM); G3DSA:3.30.1340.30 (GENE3D); IPR051686 (PANTHER); IPR007055 (PROSITE_PROFILES); IPR007055 (PROSITE_PROFILES); IPR007055 (PROSITE_PROFILES)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_308	20	MULTISPECIES: sigma-54-dependent response regulator transcription factor AlgB	1347	0.0	99.77	7	P:GO:0000160; P:GO:0006355; P:GO:0042121; F:GO:0005524; F:GO:0008134; F:GO:0016887; F:GO:0043565	P:phosphorelay signal transduction system; P:regulation of DNA-templated transcription; P:alginic acid biosynthetic process; F:ATP binding; F:transcription factor binding; F:ATP hydrolysis activity; F:sequence-specific DNA binding	EC:3.6.1; EC:3.6; EC:3; EC:3.6.1.15	Acting on acid anhydrides; Acting on acid anhydrides; Hydrolases; nucleoside-triphosphate phosphatase	G3DSA:3.40.50.2300:FF:000120 (FUNFAM); G3DSA:3.40.50.300:FF:000006 (FUNFAM); IPR001789 (PFAM); IPR027417 (G3DSA:3.40.50.GENE3D); G3DSA:3.40.50.2300 (GENE3D); IPR002197 (PFAM); G3DSA:1.10.10.60 (GENE3D); G3DSA:1.10.8.60 (GENE3D); IPR002078 (PFAM); PIRSR002937-1 (PIRSR); PTHR32071 (PANTHER); IPR002078 (PROSITE_PROFILES); IPR001789 (PROSITE_PROFILES); cd00009 (CDD); IPR011006 (SUPERFAMILY); IPR009057 (SUPERFAMILY); IPR027417 (SUPERFAMILY)	P:GO:0000160; P:GO:0006355; F:GO:0005524; F:GO:0008134; F:GO:0043565	P:phosphorelay signal transduction system; P:regulation of DNA-templated transcription; F:ATP binding; F:transcription factor binding; F:sequence-specific DNA binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_309	20	MULTISPECIES: KinB sensor domain-containing domain	1782	0.0	98.97	5	P:GO:0000160; P:GO:0016310; F:GO:0000155; F:GO:0005524; C:GO:0005886	P:phosphorelay signal transduction system; P:phosphorylation; F:phosphorelay sensor kinase activity; F:ATP binding; C:plasma membrane	EC:2.7.1; EC:2.7.3; EC:2.7; EC:2; EC:2.7.13.3	Transferring phosphorus-containing groups; Transferring phosphorus-containing groups; Transferring phosphorus-containing groups; Transferases; histidine kinase	IPR004358 (PRINTS); G3DSA:3.30.565.10:FF:000006 (FUNFAM); IPR013656 (PFAM); G3DSA:1.10.8.500 (GENE3D); IPR038320 (G3DSA:1.20.120.GENE3D); IPR003661 (PFAM); IPR003594 (PFAM); IPR003660 (PFAM); IPR036890 (G3DSA:3.30.565.GENE3D); G3DSA:1.10.287.130 (GENE3D); G3DSA:3.30.450.20 (GENE3D); IPR031909 (PFAM); IPR000014 (NCBIFAM); PIRSR026389-1 (PIRSR); IPR050980 (PANTHER); IPR003660 (PROSITE_PROFILES); IPR000014 (PROSITE_PROFILES); IPR005467 (PROSITE_PROFILES); cd00075 (CDD); IPR000014 (CDD); cd06225 (CDD); IPR003661 (CDD); IPR035965 (SUPERFAMILY); IPR036097 (SUPERFAMILY); IPR036890 (SUPERFAMILY); SSF158472 (SUPERFAMILY)	P:GO:0007165; P:GO:0016310; F:GO:0000155; F:GO:0016772; C:GO:0005886; C:GO:0016020	P:signal transduction; P:phosphorylation; F:phosphorelay sensor kinase activity; F:transferase activity, transferring phosphorus-containing groups; C:plasma membrane; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_310	20	putative membrane-anchored phosphodiesterase	1599	0.0	99.7	2	F:GO:0071111; C:GO:0005886	F:cyclic-guanylate-specific phosphodiesterase activity; C:plasma membrane	EC:3.1.4; EC:3.1; EC:3; EC:3.1.4.52	Acting on ester bonds; Acting on ester bonds; Hydrolases; cyclic-guanylate-specific phosphodiesterase	IPR001633 (PFAM); IPR035919 (G3DSA:3.20.20.GENE3D); IPR024744 (PFAM); IPR050706 (PANTHER); IPR001633 (PROSITE_PROFILES); IPR001633 (CDD); IPR035919 (SUPERFAMILY)	F:GO:0071111	F:cyclic-guanylate-specific phosphodiesterase activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_311	20	MULTISPECIES: N-acetylmuramoyl-L-alanine amidase	789	5.28E-191	99.54	7	P:GO:0009253; P:GO:0009254; P:GO:0071555; F:GO:0008270; F:GO:0008745; F:GO:0009392; C:GO:0019867	P:peptidoglycan catabolic process; P:peptidoglycan turnover; P:cell wall organization; F:zinc ion binding; F:N-acetylmuramoyl-L-alanine amidase activity; F:N-acetyl-anhydromuramoyl-L-alanine amidase activity; C:outer membrane	EC:3.5.1; EC:3.5; EC:3; EC:3.5.1.28	Acting on carbon-nitrogen bonds, other than peptide bonds; Acting on carbon-nitrogen bonds, other than peptide bonds; Hydrolases; N-acetylmuramoyl-L-alanine amidase	no IPS match	no IPS match	no IPS match
