	Tags	SeqName	#Hits	Description	Length	e-Value	sim mean	#GO	GO IDs	GO Names	Enzyme Codes	Enzyme Names	InterPro IDs	InterPro GO IDs	InterPro GO Names
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_1526	13	LPXTG cell wall anchor domain-containing protein	105	1.65E-12	95.02	1	C:GO:0016020	C:membrane			TIGR01167 (NCBIFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, ANNOTATED]	contig_2_RagTag_1527	20	helix-turn-helix transcriptional regulator	501	2.18E-113	98.16	1	F:GO:0003677	F:DNA binding			IPR010982 (G3DSA:1.10.260.GENE3D); IPR001387 (PFAM); IPR001387 (PROSITE_PROFILES); IPR001387 (CDD); IPR010982 (SUPERFAMILY)	F:GO:0003677	F:DNA binding
true	[INTERPRO, BLASTED]	contig_2_RagTag_1528	20	MULTISPECIES: hypothetical protein	381	5.71E-83	99.25						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_1529	20	Methicillin resistance regulatory protein MecI	402	3.23E-90	99.17	2	P:GO:0045892; F:GO:0003677	P:negative regulation of DNA-templated transcription; F:DNA binding			G3DSA:1.10.4040.10 (GENE3D); IPR005650 (PFAM); NF012168 (NCBIFAM); IPR036388 (G3DSA:1.10.10.GENE3D); IPR005650 (PIRSF); IPR036390 (SUPERFAMILY)	P:GO:0045892; F:GO:0003677	P:negative regulation of DNA-templated transcription; F:DNA binding
true	[INTERPRO, BLASTED, ANNOTATED]	contig_2_RagTag_1530	20	BlaR1 family beta-lactam sensor/signal transducer	1812	0.0	99.15	1	F:GO:0008658	F:penicillin binding	EC:3.5.2.6	beta-lactamase	IPR008756 (PFAM); NF000326 (NCBIFAM); IPR001460 (PFAM); IPR012338 (G3DSA:3.40.710.GENE3D); PIRSR602137-50 (PIRSR); IPR052173 (PANTHER); cd07341 (CDD); IPR012338 (SUPERFAMILY)	F:GO:0008658	F:penicillin binding
true	[INTERPRO, BLASTED, ANNOTATED]	contig_2_RagTag_1531	20	class A beta-lactamase	951	7.33E-218	98.91	3	P:GO:0030655; P:GO:0046677; F:GO:0008800	P:beta-lactam antibiotic catabolic process; P:response to antibiotic; F:beta-lactamase activity	EC:3.5.2; EC:3.5; EC:3; EC:3.5.2.6	Acting on carbon-nitrogen bonds, other than peptide bonds; Acting on carbon-nitrogen bonds, other than peptide bonds; Hydrolases; beta-lactamase	IPR000871 (PRINTS); IPR012338 (G3DSA:3.40.710.GENE3D); IPR045155 (PFAM); NF012167 (NCBIFAM); NF033103 (NCBIFAM); IPR000871 (PANTHER); PS51257 (PROSITE_PROFILES); IPR012338 (SUPERFAMILY)	P:GO:0017001; P:GO:0030655; P:GO:0046677; F:GO:0008800	P:antibiotic catabolic process; P:beta-lactam antibiotic catabolic process; P:response to antibiotic; F:beta-lactamase activity
true	[INTERPRO, BLASTED]	contig_2_RagTag_1532	20	MULTISPECIES: DUF6157 family protein	402	7.62E-89	99.21						IPR046155 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_2_RagTag_1533	20	MULTISPECIES: hypothetical protein	426	3.99E-97	99.71						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_2_RagTag_1534	20	NAD(P)-binding domain-containing protein	732	1.18E-164	99.53				EC:1.5.1.40	8-hydroxy-5-deazaflavin:NADPH oxidoreductase	IPR028939 (PFAM); G3DSA:3.40.50.720 (GENE3D); IPR051267 (PANTHER); IPR036291 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_1535	20	MULTISPECIES: winged helix-turn-helix transcriptional regulator	360	2.58E-78	98.24	2	F:GO:0003677; F:GO:0016787	F:DNA binding; F:hydrolase activity	EC:3	Hydrolases	no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_1536	20	VOC family protein	438	4.98E-102	99.24	2	P:GO:0046491; F:GO:0004493	P:L-methylmalonyl-CoA metabolic process; F:methylmalonyl-CoA epimerase activity	EC:5.1; EC:3.2.2.1; EC:5; EC:5.1.99.1	Racemases and epimerases; purine nucleosidase; Isomerases; methylmalonyl-CoA epimerase	IPR029068 (G3DSA:3.10.180.GENE3D); IPR004360 (PFAM); PIRSR604361-3 (PIRSR); PIRSR604361-1 (PIRSR); IPR051785 (PANTHER); IPR037523 (PROSITE_PROFILES); cd08353 (CDD); IPR029068 (SUPERFAMILY)	P:GO:0046491; F:GO:0004493	P:L-methylmalonyl-CoA metabolic process; F:methylmalonyl-CoA epimerase activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_1537	20	MULTISPECIES: glutathione-dependent formaldehyde dehydrogenase	1134	6.97E-288	99.91	2	F:GO:0004022; F:GO:0008270	F:alcohol dehydrogenase (NAD+) activity; F:zinc ion binding	EC:1.1; EC:1.1.1.14; EC:1; EC:1.1.1; EC:1.1.1.284; EC:1.1.1.1; EC:1.1.1.71	Acting on the CH-OH group of donors; L-iditol 2-dehydrogenase; Oxidoreductases; Acting on the CH-OH group of donors; S-(hydroxymethyl)glutathione dehydrogenase; alcohol dehydrogenase; alcohol dehydrogenase [NAD(P)(+)]	G3DSA:3.90.180.10 (GENE3D); G3DSA:3.40.50.720 (GENE3D); IPR013154 (PFAM); IPR013149 (PFAM); PIRSR602640-2 (PIRSR); PTHR42813 (PANTHER); cd08283 (CDD); IPR036291 (SUPERFAMILY); IPR011032 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_2_RagTag_1538	20	MULTISPECIES: cupin domain-containing protein	288	2.22E-64	98.21						IPR014710 (G3DSA:2.60.120.GENE3D); IPR013096 (PFAM); PIRSR601929-1 (PIRSR); PIRSR617774-2 (PIRSR); PIRSR601929-2 (PIRSR); IPR052044 (PANTHER); cd02226 (CDD); IPR011051 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_2_RagTag_1539	20	MULTISPECIES: hypothetical protein	969	9.83E-233	99.04						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_1540	20	MULTISPECIES: YfmQ family protein	456	1.07E-99	98.87	1	C:GO:0016020	C:membrane			IPR019723 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_2_RagTag_1541	20	MULTISPECIES: hypothetical protein	168	9.41E-25	95.16						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_1542	20	HAD hydrolase-like protein	96	2.37E-9	96.45	3	P:GO:0006281; F:GO:0008967; C:GO:0005829	P:DNA repair; F:phosphoglycolate phosphatase activity; C:cytosol	EC:3.1.3.18; EC:3.2.2.9; EC:3.1; EC:3; EC:3.1.3	phosphoglycolate phosphatase; adenosylhomocysteine nucleosidase; Acting on ester bonds; Hydrolases; Acting on ester bonds	IPR023198 (G3DSA:1.10.150.GENE3D); PIRSR604469-1 (PIRSR); PIRSR006118-2 (PIRSR); PIRSR000915-1 (PIRSR); PIRSR000915-3 (PIRSR); IPR036412 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_2_RagTag_1543	20	MULTISPECIES: HAD hydrolase-like protein	411	3.06E-79	98.6				EC:3.1.3.18; EC:3.2.2.9	phosphoglycolate phosphatase; adenosylhomocysteine nucleosidase	IPR023214 (G3DSA:3.40.50.GENE3D); IPR036412 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_2_RagTag_1544	20	hypothetical protein SRABI80_02572	348	3.73E-76	97.48						IPR036265 (G3DSA:3.30.428.GENE3D); IPR036265 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_1545	20	alpha/beta-type small acid-soluble spore protein	204	2.55E-34	94.84	2	P:GO:0006265; F:GO:0003690	P:DNA topological change; F:double-stranded DNA binding			IPR001448 (PFAM); IPR038300 (G3DSA:6.10.10.GENE3D); IPR050847 (PANTHER)	P:GO:0006265; F:GO:0003690	P:DNA topological change; F:double-stranded DNA binding
true	[INTERPRO, BLASTED]	contig_2_RagTag_1546	20	hypothetical protein	423	1.62E-78	95.43						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_2_RagTag_1547	20	hypothetical protein	171	2.32E-18	94.28						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_2_RagTag_1548	20	DUF3888 domain-containing protein	399	7.07E-89	95.62						IPR024984 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_1549	20	hypothetical protein	234	1.54E-37	85.72	1	C:GO:0016020	C:membrane			PS51257 (PROSITE_PROFILES)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_1550	20	MULTISPECIES: vanadium-dependent haloperoxidase	1584	0.0	99.07	2	P:GO:0098869; F:GO:0004601	P:cellular oxidant detoxification; F:peroxidase activity	EC:1.11; EC:1; EC:1.11.1	Acting on a peroxide as acceptor; Oxidoreductases; Acting on a peroxide as acceptor	IPR016119 (G3DSA:1.10.606.GENE3D); IPR000326 (PFAM); IPR052559 (PANTHER); cd03398 (CDD); IPR036938 (SUPERFAMILY)	F:GO:0004601	F:peroxidase activity
true	[INTERPRO, BLASTED]	contig_2_RagTag_1551	20	serine hydrolase domain-containing protein	1170	5.65E-275	98.8				EC:3.4.16.4	serine-type D-Ala-D-Ala carboxypeptidase	IPR012338 (G3DSA:3.40.710.GENE3D); IPR001466 (PFAM); IPR050491 (PANTHER); IPR012338 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_2_RagTag_1552	20	MULTISPECIES: hypothetical protein	138	1.79E-18	98.0						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_1553	20	DoxX family protein	357	6.37E-74	95.39	1	C:GO:0016020	C:membrane			IPR032808 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_2_RagTag_1554	20	pirin family protein	768	8.1E-187	94.01						IPR014710 (G3DSA:2.60.120.GENE3D); IPR003829 (PFAM); IPR012093 (PANTHER); IPR011051 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_1555	20	MarR family transcriptional regulator	450	2.64E-99	95.73	2	P:GO:0006355; F:GO:0003700	P:regulation of DNA-templated transcription; F:DNA-binding transcription factor activity			IPR000835 (PRINTS); IPR036388 (G3DSA:1.10.10.GENE3D); IPR000835 (PFAM); PTHR42756 (PANTHER); IPR000835 (PROSITE_PROFILES); IPR036390 (SUPERFAMILY)	P:GO:0006355; F:GO:0003700	P:regulation of DNA-templated transcription; F:DNA-binding transcription factor activity
true	[INTERPRO, BLASTED]	contig_2_RagTag_1556	20	hypothetical protein	495	1.14E-106	95.52						PS51257 (PROSITE_PROFILES)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_2_RagTag_1557	20	MULTISPECIES: hypothetical protein	210	6.04E-45	97.54						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, ANNOTATED]	contig_2_RagTag_1558	20	MULTISPECIES: fumarylacetoacetate hydrolase family protein	798	1.34E-190	99.36	1	F:GO:0003824	F:catalytic activity			IPR011234 (PFAM); IPR018833 (PFAM); IPR036663 (G3DSA:3.90.850.GENE3D); IPR051121 (PANTHER); IPR036663 (SUPERFAMILY)	F:GO:0003824	F:catalytic activity
true	[INTERPRO, BLASTED]	contig_2_RagTag_1559	20	hypothetical protein, partial	966	1.47E-31	89.11						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_2_RagTag_1560	20	homospermidine synthase	1275	9.61E-315	97.48						IPR023181 (G3DSA:3.30.360.GENE3D); G3DSA:3.40.50.720 (GENE3D)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_1561	20	adenosylmethionine decarboxylase	1314	0.0	90.7	4	P:GO:0008295; F:GO:0004014; F:GO:0004766; F:GO:0010487	P:spermidine biosynthetic process; F:adenosylmethionine decarboxylase activity; F:spermidine synthase activity; F:thermospermine synthase activity	EC:4.1.1; EC:2.5.1; EC:4.1; EC:2.5.1.16; EC:2; EC:2.5.1.79; EC:4; EC:4.1.1.50	Carbon-carbon lyases; Transferring alkyl or aryl groups, other than methyl groups; Carbon-carbon lyases; spermidine synthase; Transferases; thermospermine synthase; Lyases; adenosylmethionine decarboxylase	IPR017716 (NCBIFAM); IPR029063 (G3DSA:3.40.50.GENE3D); G3DSA:3.60.90.10 (GENE3D); IPR003826 (PFAM); PF01564 (PFAM); PTHR43317 (PANTHER); IPR001045 (HAMAP); IPR017716 (HAMAP); IPR030374 (PROSITE_PROFILES); cd02440 (CDD); IPR029063 (SUPERFAMILY); IPR016067 (SUPERFAMILY)	P:GO:0006596; P:GO:0008295; F:GO:0003824; F:GO:0004014	P:polyamine biosynthetic process; P:spermidine biosynthetic process; F:catalytic activity; F:adenosylmethionine decarboxylase activity
true	[INTERPRO, BLASTED]	contig_2_RagTag_1562	20	MULTISPECIES: hypothetical protein	528	1.14E-108	97.76						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_2_RagTag_1563	20	DUF2642 domain-containing protein	1146	2.72E-171	72.63						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_2_RagTag_1564	8	hypothetical protein SRABI84_04972	129	3.74E-21	94.94						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, ANNOTATED]	contig_2_RagTag_1565	20	arsenic transporter	1356	5.43E-309	98.3	3	P:GO:0015700; F:GO:0015105; C:GO:0005886	P:arsenite transport; F:arsenite transmembrane transporter activity; C:plasma membrane			IPR000802 (PRINTS); IPR000802 (PFAM); PTHR43302 (PANTHER); IPR000802 (CDD)	P:GO:0015700; F:GO:0015105; C:GO:0005886; C:GO:0016020	P:arsenite transport; F:arsenite transmembrane transporter activity; C:plasma membrane; C:membrane
true	[INTERPRO, BLASTED]	contig_2_RagTag_1566	20	DUF2642 domain-containing protein	669	1.56E-154	96.71						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_1567	20	DUF421 domain-containing protein	708	6.83E-160	98.59	1	C:GO:0005886	C:plasma membrane			IPR023090 (G3DSA:3.30.240.GENE3D); IPR007353 (PFAM); IPR023090 (G3DSA:3.30.240.GENE3D); IPR048454 (PFAM); PTHR34582 (PANTHER)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_2_RagTag_1568	20	zinc-dependent alcohol dehydrogenase family protein	996	3.83E-230	99.76				EC:1.6.5.5	NADPH:quinone reductase	G3DSA:3.40.50.720 (GENE3D); G3DSA:3.90.180.10 (GENE3D); PF13602 (PFAM); IPR051603 (PANTHER); cd08272 (CDD); IPR036291 (SUPERFAMILY); IPR011032 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, ANNOTATED]	contig_2_RagTag_1569	20	GNAT family N-acetyltransferase	480	1.82E-113	98.87	2	P:GO:0006473; F:GO:0016747	P:protein acetylation; F:acyltransferase activity, transferring groups other than amino-acyl groups	EC:2.3; EC:2; EC:2.3.1	Acyltransferases; Transferases; Acyltransferases	G3DSA:3.40.630.30:FF:000133 (FUNFAM); IPR017255 (PIRSF); IPR000182 (PFAM); G3DSA:3.40.630.30 (GENE3D); PTHR43072 (PANTHER); IPR000182 (PROSITE_PROFILES); cd04301 (CDD); IPR016181 (SUPERFAMILY)	F:GO:0016747	F:acyltransferase activity, transferring groups other than amino-acyl groups
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_1570	20	MULTISPECIES: GNAT family N-acetyltransferase	450	1.72E-104	98.82	1	F:GO:0016747	F:acyltransferase activity, transferring groups other than amino-acyl groups	EC:2.3; EC:2; EC:2.3.1	Acyltransferases; Transferases; Acyltransferases	G3DSA:3.40.630.30 (GENE3D); IPR000182 (PFAM); IPR000182 (PROSITE_PROFILES); cd04301 (CDD); IPR016181 (SUPERFAMILY)	F:GO:0016747	F:acyltransferase activity, transferring groups other than amino-acyl groups
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_1571	20	hypothetical protein C6W19_19290	537	5.03E-118	99.24	1	C:GO:0016020	C:membrane			IPR005625 (PFAM); IPR005625 (PANTHER)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_1572	20	metallothiol transferase FosB	423	1.51E-96	98.96	4	P:GO:0046677; F:GO:0000287; F:GO:0004364; C:GO:0005737	P:response to antibiotic; F:magnesium ion binding; F:glutathione transferase activity; C:cytoplasm	EC:2.5.1; EC:2.5.1.18; EC:2	Transferring alkyl or aryl groups, other than methyl groups; glutathione transferase; Transferases	NF038306 (NCBIFAM); NF003152 (NCBIFAM); IPR029068 (G3DSA:3.10.180.GENE3D); IPR004360 (PFAM); PIRSR604361-3 (PIRSR); PIRSR604361-1 (PIRSR); IPR051332 (PANTHER); IPR037523 (PROSITE_PROFILES); IPR022858 (HAMAP); IPR029068 (SUPERFAMILY)	P:GO:0046677; F:GO:0016765	P:response to antibiotic; F:transferase activity, transferring alkyl or aryl (other than methyl) groups
true	[INTERPRO, BLASTED, ANNOTATED]	contig_2_RagTag_1573	20	amino acid racemase	693	2.31E-160	99.54	1	F:GO:0047661	F:amino-acid racemase activity	EC:5.1.1; EC:5.1; EC:5.1.1.13; EC:5.1.1.10; EC:5	Racemases and epimerases; Racemases and epimerases; aspartate racemase; amino-acid racemase; Isomerases	IPR001920 (G3DSA:3.40.50.GENE3D); IPR004380 (NCBIFAM); IPR015942 (PFAM); IPR001920 (G3DSA:3.40.50.GENE3D); PTHR21198 (PANTHER); IPR001920 (SUPERFAMILY); IPR001920 (SUPERFAMILY)	F:GO:0016855; F:GO:0047661	F:racemase and epimerase activity, acting on amino acids and derivatives; F:amino-acid racemase activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_1574	14	hypothetical protein CON84_03730	294	4.97E-59	87.34	1	C:GO:0016020	C:membrane			no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_1575	20	hypothetical protein	198	6.37E-34	86.25	1	C:GO:0016020	C:membrane			no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, ANNOTATED]	contig_2_RagTag_1576	20	MFS transporter	1311	6.28E-289	99.36	2	P:GO:0055085; F:GO:0022857	P:transmembrane transport; F:transmembrane transporter activity			IPR036259 (G3DSA:1.20.1250.GENE3D); IPR011701 (PFAM); PTHR23534 (PANTHER); IPR020846 (PROSITE_PROFILES); IPR036259 (SUPERFAMILY)	P:GO:0055085; F:GO:0022857	P:transmembrane transport; F:transmembrane transporter activity
true	[INTERPRO, BLASTED]	contig_2_RagTag_1577	20	MBL fold metallo-hydrolase	765	1.05E-177	98.21						IPR036866 (G3DSA:3.60.15.GENE3D); IPR001279 (PFAM); PIRSR038896-51 (PIRSR); IPR050114 (PANTHER); IPR036866 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, ANNOTATED]	contig_2_RagTag_1578	20	MULTISPECIES: Lrp/AsnC family transcriptional regulator	408	5.54E-92	99.15	8	P:GO:0006355; P:GO:0043200; P:GO:1901698; P:GO:1901700; F:GO:0003700; F:GO:0043565; F:GO:1901363; C:GO:0005829	P:regulation of DNA-templated transcription; P:response to amino acid; P:response to nitrogen compound; P:response to oxygen-containing compound; F:DNA-binding transcription factor activity; F:sequence-specific DNA binding; F:heterocyclic compound binding; C:cytosol			IPR000485 (PRINTS); G3DSA:3.30.70.920 (GENE3D); PF13412 (PFAM); IPR036388 (G3DSA:1.10.10.GENE3D); IPR019887 (PFAM); PTHR30154 (PANTHER); IPR000485 (PROSITE_PROFILES); IPR036390 (SUPERFAMILY); IPR011008 (SUPERFAMILY)	P:GO:0043200; F:GO:0043565; C:GO:0005829	P:response to amino acid; F:sequence-specific DNA binding; C:cytosol
true	[INTERPRO, BLASTED]	contig_2_RagTag_1579	20	MULTISPECIES: STAS domain-containing protein	822	1.55E-184	99.56						IPR036513 (G3DSA:3.30.750.GENE3D); IPR002645 (PFAM); IPR051932 (PANTHER); IPR002645 (PROSITE_PROFILES); cd07041 (CDD); IPR036513 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_2_RagTag_1580	20	MULTISPECIES: patatin-like phospholipase family protein	564	1.64E-130	99.52						IPR047156 (PANTHER)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_1581	20	hypothetical protein	195	3.23E-34	99.92	1	C:GO:0016020	C:membrane			no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_1582	20	hypothetical protein SRABI80_03123	228	3.63E-42	96.05	1	C:GO:0016020	C:membrane			IPR025018 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_2_RagTag_1583	20	hypothetical protein BKP45_08040	111	5.76E-10	89.85						IPR043519 (G3DSA:3.30.460.GENE3D); IPR007344 (PFAM); IPR043519 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_1584	20	phenazine biosynthesis protein PhzF family	909	6.04E-217	98.56	3	P:GO:0009058; F:GO:0016853; C:GO:0005737	P:biosynthetic process; F:isomerase activity; C:cytoplasm	EC:5.3.3.17; EC:5	trans-2,3-dihydro-3-hydroxyanthranilate isomerase; Isomerases	G3DSA:3.10.310.10 (GENE3D); IPR003719 (PFAM); IPR003719 (PIRSF); NF007625 (NCBIFAM); G3DSA:3.10.310.10 (GENE3D); IPR003719 (NCBIFAM); PIRSR016184-1 (PIRSR); IPR003719 (PANTHER); SSF54506 (SUPERFAMILY)	P:GO:0009058; F:GO:0003824; F:GO:0016853; C:GO:0005737	P:biosynthetic process; F:catalytic activity; F:isomerase activity; C:cytoplasm
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_1585	20	class I SAM-dependent methyltransferase	165	1.41E-25	97.04	2	P:GO:0032259; F:GO:0008757	P:methylation; F:S-adenosylmethionine-dependent methyltransferase activity	EC:2.1; EC:2; EC:2.1.1	Transferring one-carbon groups; Transferases; Transferring one-carbon groups	no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_2_RagTag_1586	20	cupredoxin domain-containing protein	384	1.98E-79	97.44				EC:1.7.2.1	nitrite reductase (NO-forming)	IPR028096 (PFAM); IPR008972 (G3DSA:2.60.40.GENE3D); PIRSR602386-1 (PIRSR); PIRSR602387-1 (PIRSR); PIRSR601243-1 (PIRSR); IPR050845 (PANTHER); IPR008972 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_2_RagTag_1587	20	hypothetical protein	555	2.54E-114	98.31						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_2_RagTag_1588	20	PQQ-dependent sugar dehydrogenase	1416	0.0	98.14						IPR012938 (PFAM); IPR011042 (G3DSA:2.120.10.GENE3D); PTHR19328 (PANTHER); IPR011041 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_1589	20	MULTISPECIES: metalloregulator ArsR/SmtB family transcription factor	219	2.44E-40	97.5	4	P:GO:0006355; F:GO:0000976; F:GO:0003700; F:GO:1901363	P:regulation of DNA-templated transcription; F:transcription cis-regulatory region binding; F:DNA-binding transcription factor activity; F:heterocyclic compound binding			IPR036388 (G3DSA:1.10.10.GENE3D); IPR036390 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_2_RagTag_1590	20	VOC family protein	384	4.68E-87	98.86						IPR029068 (G3DSA:3.10.180.GENE3D); IPR004360 (PFAM); PTHR36437 (PANTHER); IPR037523 (PROSITE_PROFILES); cd07263 (CDD); IPR029068 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, ANNOTATED]	contig_2_RagTag_1591	20	type A chloramphenicol O-acetyltransferase	648	6.97E-159	98.56	1	F:GO:0008811	F:chloramphenicol O-acetyltransferase activity	EC:2.3; EC:2; EC:2.3.1.28; EC:2.3.1	Acyltransferases; Transferases; chloramphenicol O-acetyltransferase; Acyltransferases	IPR001707 (PIRSF); IPR023213 (G3DSA:3.30.559.GENE3D); NF000491 (NCBIFAM); IPR001707 (PFAM); PIRSR000440-1 (PIRSR); IPR001707 (PANTHER); SSF52777 (SUPERFAMILY)	F:GO:0008811	F:chloramphenicol O-acetyltransferase activity
true	[INTERPRO, BLASTED, ANNOTATED]	contig_2_RagTag_1592	20	S8 family serine peptidase	1458	0.0	99.7	2	P:GO:0006508; F:GO:0004252	P:proteolysis; F:serine-type endopeptidase activity	EC:3.4.21; EC:3.4.21.4; EC:3.4.21.5; EC:3.4.21.92; EC:3.4.21.1; EC:3.4.21.73; EC:3.4.21.71; EC:3.4.21.93; EC:3.4.21.94; EC:3.4.21.6; EC:3.4.21.34; EC:3.4.21.7; EC:3.4.21.78; EC:3.4.21.53; EC:3.4.21.75; EC:3.4.21.10; EC:3.4.21.54; EC:3.4.21.9; EC:3.4.21.26; EC:3.4.21.48; EC:3.4.21.27; EC:3.4.21.46; EC:3.4.21.68; EC:3.4.21.47; EC:3.4.21.69; EC:3.4; EC:3.4.99; EC:3.4.21.62; EC:3.4.21.41; EC:3.4.21.61; EC:3.4.21.83; EC:3.4.21.22; EC:3.4.21.88; EC:3.4.21.45; EC:3.4.21.20; EC:3.4.21.42; EC:3.4.21.21; EC:3.4.21.43; EC:3.4.21.59; EC:3.4.21.38; EC:3.4.21.35; EC:3.4.21.79; EC:3.4.21.36; EC:3.4.21.102; EC:3.4.21.39; EC:3	Acting on peptide bonds (peptidases); trypsin; thrombin; endopeptidase Clp; chymotrypsin; u-plasminogen activator; pancreatic elastase II; proprotein convertase 1; proprotein convertase 2; coagulation factor Xa; plasma kallikrein; plasmin; granzyme A; endopeptidase La; furin; acrosin; gamma-renin; enteropeptidase; prolyl oligopeptidase; cerevisin; coagulation factor XIa; complement factor D; t-plasminogen activator; alternative-complement-pathway C3/C5 convertase; protein C (activated); Acting on peptide bonds (peptidases); Acting on peptide bonds (peptidases); subtilisin; complement subcomponent C1r; kexin; oligopeptidase B; coagulation factor IXa; repressor LexA; complement factor I; cathepsin G; complement subcomponent C1s; coagulation factor VIIa; classical-complement-pathway C3/C5 convertase; tryptase; coagulation factor XIIa; tissue kallikrein; granzyme B; pancreatic elastase; C-terminal processing peptidase; chymase; Hydrolases	IPR015500 (PRINTS); IPR000209 (PFAM); IPR036852 (G3DSA:3.40.50.GENE3D); PIRSR037875-50 (PIRSR); PIRSR037907-3 (PIRSR); IPR050131 (PANTHER); PS51892 (PROSITE_PROFILES); IPR036852 (SUPERFAMILY)	P:GO:0006508; F:GO:0004252; F:GO:0008236	P:proteolysis; F:serine-type endopeptidase activity; F:serine-type peptidase activity
true	[INTERPRO, BLASTED]	contig_2_RagTag_1593	20	MULTISPECIES: hypothetical protein	234	3.84E-47	99.03						no IPS match	no IPS match	no IPS match
