	Tags	SeqName	#Hits	Description	Length	e-Value	sim mean	#GO	GO IDs	GO Names	Enzyme Codes	Enzyme Names	InterPro IDs	InterPro GO IDs	InterPro GO Names
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_9_RagTag_845	20	MULTISPECIES: GRP family sugar transporter	864	9.36E-193	99.04	3	P:GO:0034219; F:GO:0015144; C:GO:0016020	P:carbohydrate transmembrane transport; F:carbohydrate transmembrane transporter activity; C:membrane			IPR010651 (PFAM); IPR010651 (PANTHER); cd23112 (CDD); SSF103481 (SUPERFAMILY)	P:GO:0034219; F:GO:0015144; C:GO:0016020	P:carbohydrate transmembrane transport; F:carbohydrate transmembrane transporter activity; C:membrane
true	[INTERPRO, BLASTED]	contig_9_RagTag_846	20	VOC family protein	459	2.43E-110	99.24						IPR004360 (PFAM); IPR029068 (G3DSA:3.10.180.GENE3D); PIRSR604361-3 (PIRSR); PIRSR604361-1 (PIRSR); IPR037523 (PROSITE_PROFILES); cd06587 (CDD); IPR029068 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_9_RagTag_847	20	DUF2087 domain-containing protein	1134	6.8E-270	98.06						IPR000305 (PFAM); IPR035901 (G3DSA:3.40.1440.GENE3D); IPR018656 (PFAM); IPR000305 (PROSITE_PROFILES); cd10451 (CDD); IPR035901 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_9_RagTag_848	20	MATE family efflux transporter	1383	3.34E-303	99.57	5	P:GO:0042908; P:GO:0055085; F:GO:0015297; F:GO:0042910; C:GO:0005886	P:xenobiotic transport; P:transmembrane transport; F:antiporter activity; F:xenobiotic transmembrane transporter activity; C:plasma membrane			IPR002528 (PFAM); IPR048279 (PIRSF); IPR002528 (NCBIFAM); IPR052031 (PANTHER); cd13138 (CDD)	P:GO:0055085; F:GO:0015297; F:GO:0042910; C:GO:0016020	P:transmembrane transport; F:antiporter activity; F:xenobiotic transmembrane transporter activity; C:membrane
true	[INTERPRO, BLASTED]	contig_9_RagTag_849	20	cupin domain-containing protein	642	2.16E-152	99.63						IPR006045 (PFAM); IPR014710 (G3DSA:2.60.120.GENE3D); PIRSR601929-1 (PIRSR); PIRSR601929-2 (PIRSR); PIRSR617774-2 (PIRSR); cd20306 (CDD); IPR011051 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_9_RagTag_850	20	LCP family protein	831	9.42E-192	98.37						G3DSA:3.40.630.190 (GENE3D); IPR004474 (PFAM); IPR050922 (PANTHER)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_9_RagTag_851	20	MULTISPECIES: PilZ domain-containing protein	372	1.59E-83	99.59	1	F:GO:0035438	F:cyclic-di-GMP binding			G3DSA:2.40.10.220 (GENE3D); IPR009875 (PFAM); SSF141371 (SUPERFAMILY)	F:GO:0035438	F:cyclic-di-GMP binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_9_RagTag_852	20	MULTISPECIES: magnesium/cobalt transporter CorA	972	1.41E-237	93.14	7	P:GO:0006824; P:GO:1903830; F:GO:0000287; F:GO:0015087; F:GO:0015095; F:GO:0050897; C:GO:0005886	P:cobalt ion transport; P:magnesium ion transmembrane transport; F:magnesium ion binding; F:cobalt ion transmembrane transporter activity; F:magnesium ion transmembrane transporter activity; F:cobalt ion binding; C:plasma membrane			G3DSA:3.30.460.20 (GENE3D); IPR004488 (NCBIFAM); G3DSA:1.20.58.340 (GENE3D); IPR002523 (PFAM); G3DSA:1.20.58.340 (GENE3D); PTHR46494 (PANTHER); cd12822 (CDD); IPR045863 (SUPERFAMILY); IPR045861 (SUPERFAMILY)	P:GO:0006824; P:GO:0015693; P:GO:0030001; P:GO:0055085; F:GO:0000287; F:GO:0015087; F:GO:0015095; F:GO:0046873; F:GO:0050897; C:GO:0005886; C:GO:0016020	P:cobalt ion transport; P:magnesium ion transport; P:metal ion transport; P:transmembrane transport; F:magnesium ion binding; F:cobalt ion transmembrane transporter activity; F:magnesium ion transmembrane transporter activity; F:metal ion transmembrane transporter activity; F:cobalt ion binding; C:plasma membrane; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_9_RagTag_853	20	Ig-like domain-containing protein	3189	0.0	98.4	3	P:GO:0006508; F:GO:0004252; C:GO:0005576	P:proteolysis; F:serine-type endopeptidase activity; C:extracellular region	EC:3.4.21.73; EC:3.4.21.71; EC:3.4.21.34; EC:3.4.21.78; EC:3.4.21.75; EC:3.4.21.26; EC:3.4.21.27; EC:3.4.21.68; EC:3.4.21.69; EC:3.4.21.41; EC:3.4.21.83; EC:3.4.21.88; EC:3.4.21.45; EC:3.4.21.42; EC:3.4.21.43; EC:3.4.21.38; EC:3.4.21.35; EC:3.4.21.79; EC:3.4.21.36; EC:3.4.21.102; EC:3.4.21.39; EC:3.4.21; EC:3.4.21.4; EC:3.4.21.5; EC:3.4.21.92; EC:3.4.21.1; EC:3.4.21.93; EC:3.4.21.94; EC:3.4.21.6; EC:3.4.21.7; EC:3.4.21.53; EC:3.4.21.54; EC:3.4.21.10; EC:3.4.21.9; EC:3.4.21.48; EC:3.4.21.46; EC:3.4.21.47; EC:3.4; EC:3.4.99; EC:3.4.21.62; EC:3.4.21.61; EC:3.4.21.22; EC:3.4.21.20; EC:3.4.21.21; EC:3.4.21.59; EC:3	u-plasminogen activator; pancreatic elastase II; plasma kallikrein; granzyme A; furin; prolyl oligopeptidase; coagulation factor XIa; t-plasminogen activator; protein C (activated); complement subcomponent C1r; oligopeptidase B; repressor LexA; complement factor I; complement subcomponent C1s; classical-complement-pathway C3/C5 convertase; coagulation factor XIIa; tissue kallikrein; granzyme B; pancreatic elastase; C-terminal processing peptidase; chymase; Acting on peptide bonds (peptidases); trypsin; thrombin; endopeptidase Clp; chymotrypsin; proprotein convertase 1; proprotein convertase 2; coagulation factor Xa; plasmin; endopeptidase La; gamma-renin; acrosin; enteropeptidase; cerevisin; complement factor D; alternative-complement-pathway C3/C5 convertase; Acting on peptide bonds (peptidases); Acting on peptide bonds (peptidases); subtilisin; kexin; coagulation factor IXa; cathepsin G; coagulation factor VIIa; tryptase; Hydrolases	IPR015500 (PRINTS); IPR013783 (G3DSA:2.60.40.GENE3D); IPR000209 (PFAM); G3DSA:2.60.120.380 (GENE3D); IPR036852 (G3DSA:3.40.50.GENE3D); IPR041498 (PFAM); PIRSR037907-1 (PIRSR); PIRSR037907-3 (PIRSR); IPR050131 (PANTHER); PS51892 (PROSITE_PROFILES); IPR034084 (CDD); IPR036852 (SUPERFAMILY)	P:GO:0006508; F:GO:0004252; F:GO:0008236	P:proteolysis; F:serine-type endopeptidase activity; F:serine-type peptidase activity
true	[INTERPRO, BLASTED]	contig_9_RagTag_854	20	hypothetical protein	519	1.16E-120	99.68						IPR025851 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_9_RagTag_855	20	YesK family protein	279	2.64E-54	96.68	1	C:GO:0016020	C:membrane			IPR025434 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_9_RagTag_856	20	GNAT family N-acetyltransferase	459	4.36E-104	98.06	1	F:GO:0016747	F:acyltransferase activity, transferring groups other than amino-acyl groups	EC:2.3; EC:2; EC:2.3.1	Acyltransferases; Transferases; Acyltransferases	G3DSA:3.40.630.30 (GENE3D); IPR000182 (PFAM); IPR050832 (PANTHER); IPR000182 (PROSITE_PROFILES); cd04301 (CDD); IPR016181 (SUPERFAMILY)	F:GO:0016747	F:acyltransferase activity, transferring groups other than amino-acyl groups
true	[INTERPRO, BLASTED]	contig_9_RagTag_857	20	hypothetical protein	486	8.63E-113	96.58						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_9_RagTag_858	20	SIS domain-containing protein	726	3.52E-165	99.48	2	P:GO:1901135; F:GO:0097367	P:carbohydrate derivative metabolic process; F:carbohydrate derivative binding			NF002805 (NCBIFAM); G3DSA:3.40.50.10490 (GENE3D); IPR001347 (PFAM); IPR050099 (PANTHER); IPR001347 (PROSITE_PROFILES); IPR022951 (HAMAP); IPR035472 (CDD); IPR046348 (SUPERFAMILY)	P:GO:1901135; F:GO:0097367	P:carbohydrate derivative metabolic process; F:carbohydrate derivative binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_9_RagTag_859	20	GntR family transcriptional regulator	726	2.77E-162	99.81	3	P:GO:0045892; F:GO:0003677; F:GO:0003700	P:negative regulation of DNA-templated transcription; F:DNA binding; F:DNA-binding transcription factor activity			IPR000524 (PRINTS); G3DSA:1.10.10.10:FF:000079 (FUNFAM); IPR011663 (PFAM); IPR028978 (G3DSA:3.40.1410.GENE3D); IPR000524 (PFAM); IPR036388 (G3DSA:1.10.10.GENE3D); IPR050679 (PANTHER); IPR000524 (PROSITE_PROFILES); IPR000524 (CDD); IPR028978 (SUPERFAMILY); IPR036390 (SUPERFAMILY)	P:GO:0006355; P:GO:0045892; F:GO:0003677; F:GO:0003700	P:regulation of DNA-templated transcription; P:negative regulation of DNA-templated transcription; F:DNA binding; F:DNA-binding transcription factor activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_9_RagTag_860	20	glucosamine-6-phosphate deaminase	732	4.33E-176	99.42	7	P:GO:0005975; P:GO:0006043; P:GO:0006046; P:GO:0019262; F:GO:0004342; F:GO:0042802; C:GO:0005829	P:carbohydrate metabolic process; P:glucosamine catabolic process; P:N-acetylglucosamine catabolic process; P:N-acetylneuraminate catabolic process; F:glucosamine-6-phosphate deaminase activity; F:identical protein binding; C:cytosol	EC:3.5.99.6; EC:3.5; EC:3; EC:3.1.1.31	glucosamine-6-phosphate deaminase; Acting on carbon-nitrogen bonds, other than peptide bonds; Hydrolases; 6-phosphogluconolactonase	G3DSA:3.40.50.1360:FF:000003 (FUNFAM); G3DSA:3.40.50.1360 (GENE3D); IPR006148 (PFAM); IPR004547 (NCBIFAM); IPR004547 (PANTHER); IPR004547 (HAMAP); IPR004547 (CDD); IPR037171 (SUPERFAMILY)	P:GO:0005975; P:GO:0006043; P:GO:0006044; P:GO:0006046; P:GO:0019262; F:GO:0004342; F:GO:0042802; C:GO:0005737	P:carbohydrate metabolic process; P:glucosamine catabolic process; P:N-acetylglucosamine metabolic process; P:N-acetylglucosamine catabolic process; P:N-acetylneuraminate catabolic process; F:glucosamine-6-phosphate deaminase activity; F:identical protein binding; C:cytoplasm
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_9_RagTag_861	20	N-acetylglucosamine-6-phosphate deacetylase	1185	7.27E-285	99.85	3	P:GO:0006046; F:GO:0008448; F:GO:0046872	P:N-acetylglucosamine catabolic process; F:N-acetylglucosamine-6-phosphate deacetylase activity; F:metal ion binding	EC:3.5.1; EC:3.5; EC:3; EC:3.5.1.25	Acting on carbon-nitrogen bonds, other than peptide bonds; Acting on carbon-nitrogen bonds, other than peptide bonds; Hydrolases; N-acetylglucosamine-6-phosphate deacetylase	G3DSA:3.20.20.140:FF:000004 (FUNFAM); IPR003764 (PIRSF); IPR006680 (PFAM); G3DSA:3.20.20.140 (GENE3D); IPR011059 (G3DSA:2.30.40.GENE3D); IPR003764 (NCBIFAM); PIRSR039004-1 (PIRSR); PIRSR038994-3 (PIRSR); PIRSR001238-3 (PIRSR); PIRSR038994-1 (PIRSR); PIRSR038994-2 (PIRSR); PTHR11113 (PANTHER); IPR003764 (CDD); IPR011059 (SUPERFAMILY); IPR032466 (SUPERFAMILY)	P:GO:0006044; P:GO:0006046; F:GO:0008448; F:GO:0016787; F:GO:0016810	P:N-acetylglucosamine metabolic process; P:N-acetylglucosamine catabolic process; F:N-acetylglucosamine-6-phosphate deacetylase activity; F:hydrolase activity; F:hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_9_RagTag_862	20	N-acetylglucosamine-specific PTS transporter subunit IIBC	1878	0.0	99.34	9	P:GO:0006974; P:GO:0009401; P:GO:0015764; F:GO:0008982; F:GO:0015572; F:GO:0016301; F:GO:0090586; C:GO:0005886; C:GO:0019866	P:DNA damage response; P:phosphoenolpyruvate-dependent sugar phosphotransferase system; P:N-acetylglucosamine transport; F:protein-N(PI)-phosphohistidine-sugar phosphotransferase activity; F:N-acetylglucosamine transmembrane transporter activity; F:kinase activity; F:protein-phosphocysteine-N-acetylglucosamine phosphotransferase system transporter activity; C:plasma membrane; C:organelle inner membrane	EC:2.7.1; EC:2.7.1.199; EC:2.7.1.201; EC:2.7; EC:2; EC:2.7.1.211; EC:2.7.1.193; EC:2.7.1.208	Transferring phosphorus-containing groups; protein-N(pi)-phosphohistidine--D-glucose phosphotransferase; protein-N(pi)-phosphohistidine--trehalose phosphotransferase; Transferring phosphorus-containing groups; Transferases; protein-N(pi)-phosphohistidine--sucrose phosphotransferase; protein-N(pi)-phosphohistidine--N-acetyl-D-glucosamine; protein-N(pi)-phosphohistidine--maltose phosphotransferase	G3DSA:2.70.70.10:FF:000001 (FUNFAM); IPR011055 (G3DSA:2.70.70.GENE3D); IPR001996 (NCBIFAM); IPR036878 (G3DSA:3.30.1360.GENE3D); IPR001127 (NCBIFAM); IPR018113 (PFAM); IPR001127 (PFAM); IPR003352 (PFAM); IPR010974 (NCBIFAM); IPR050429 (PANTHER); IPR001127 (PROSITE_PROFILES); IPR001996 (PROSITE_PROFILES); IPR013013 (PROSITE_PROFILES); IPR018113 (CDD); IPR011055 (SUPERFAMILY); IPR036878 (SUPERFAMILY)	P:GO:0009401; P:GO:0015764; F:GO:0008982; F:GO:0015572; F:GO:0090563; C:GO:0005886; C:GO:0016020; C:GO:0019866	P:phosphoenolpyruvate-dependent sugar phosphotransferase system; P:N-acetylglucosamine transport; F:protein-N(PI)-phosphohistidine-sugar phosphotransferase activity; F:N-acetylglucosamine transmembrane transporter activity; F:protein-phosphocysteine-sugar phosphotransferase activity; C:plasma membrane; C:membrane; C:organelle inner membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_9_RagTag_863	20	membrane protein	819	1.76E-169	98.92	1	C:GO:0016020	C:membrane			IPR007563 (PFAM); IPR007563 (PANTHER)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_9_RagTag_864	20	VOC family protein	375	3.74E-87	98.91						IPR029068 (G3DSA:3.10.180.GENE3D); IPR004360 (PFAM); cd06587 (CDD); IPR029068 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_9_RagTag_865	20	MULTISPECIES: hypothetical protein	318	1.79E-67	99.71						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED]	contig_9_RagTag_866	20	iron-sulfur cluster biosynthesis family protein	318	1.79E-67	99.62						IPR035903 (G3DSA:2.60.300.GENE3D); IPR000361 (PFAM); IPR035903 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_9_RagTag_867	20	hypothetical protein	1695	0.0	99.68	1	C:GO:0016020	C:membrane			no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_9_RagTag_868	20	ABC transporter permease	1224	6.16E-279	98.72	3	P:GO:0055085; F:GO:0140359; C:GO:0005886	P:transmembrane transport; F:ABC-type transporter activity; C:plasma membrane	EC:7.2.2; EC:7	Catalysing the translocation of inorganic cations; Translocases	G3DSA:3.40.1710.10 (GENE3D); IPR013525 (PFAM); IPR051449 (PANTHER)	F:GO:0140359; C:GO:0005886; C:GO:0016020	F:ABC-type transporter activity; C:plasma membrane; C:membrane
true	[INTERPRO, BLASTED, ANNOTATED]	contig_9_RagTag_869	20	ABC transporter permease	1143	7.06E-269	99.55	2	F:GO:0140359; C:GO:0005886	F:ABC-type transporter activity; C:plasma membrane	EC:7.2.2; EC:7	Catalysing the translocation of inorganic cations; Translocases	IPR013525 (PFAM); G3DSA:3.40.1710.10 (GENE3D); IPR051449 (PANTHER)	F:GO:0140359; C:GO:0005886; C:GO:0016020	F:ABC-type transporter activity; C:plasma membrane; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_9_RagTag_870	20	MULTISPECIES: ABC transporter ATP-binding protein	711	5.19E-160	99.85	2	F:GO:0005524; F:GO:0016887	F:ATP binding; F:ATP hydrolysis activity	EC:3.6.1; EC:3.6; EC:3; EC:3.6.1.15	Acting on acid anhydrides; Acting on acid anhydrides; Hydrolases; nucleoside-triphosphate phosphatase	IPR027417 (G3DSA:3.40.50.GENE3D); IPR003439 (PFAM); IPR050763 (PANTHER); IPR003439 (PROSITE_PROFILES); cd03230 (CDD); IPR027417 (SUPERFAMILY)	F:GO:0005524; F:GO:0016887	F:ATP binding; F:ATP hydrolysis activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_9_RagTag_871	20	MULTISPECIES: hemolysin family protein	1356	1.0E-304	99.89	2	F:GO:0050660; C:GO:0005886	F:flavin adenine dinucleotide binding; C:plasma membrane			G3DSA:3.10.580.10:FF:000002 (FUNFAM); IPR046342 (G3DSA:3.10.580.GENE3D); IPR016169 (G3DSA:3.30.465.GENE3D); IPR005170 (PFAM); IPR002550 (PFAM); IPR000644 (PFAM); PIRSR006404-1 (PIRSR); IPR051676 (PANTHER); IPR000644 (PROSITE_PROFILES); IPR000644 (PROSITE_PROFILES); IPR002550 (PROSITE_PROFILES); IPR044751 (CDD); IPR046342 (SUPERFAMILY); IPR036318 (SUPERFAMILY)	F:GO:0050660	F:flavin adenine dinucleotide binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_9_RagTag_872	20	MULTISPECIES: MerR family transcriptional regulator	366	3.11E-71	99.96	3	P:GO:0006355; F:GO:0003677; F:GO:0003700	P:regulation of DNA-templated transcription; F:DNA binding; F:DNA-binding transcription factor activity			G3DSA:1.10.1660.10 (GENE3D); IPR000551 (PFAM); IPR047057 (PANTHER); IPR000551 (PROSITE_PROFILES); IPR009061 (SUPERFAMILY)	P:GO:0006355; F:GO:0003677; F:GO:0003700	P:regulation of DNA-templated transcription; F:DNA binding; F:DNA-binding transcription factor activity
true	[INTERPRO, BLASTED]	contig_9_RagTag_873	20	MULTISPECIES: hypothetical protein	201	6.26E-39	98.94						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_9_RagTag_874	20	VOC family protein	399	3.0E-90	99.73	2	F:GO:0004462; F:GO:0046872	F:lactoylglutathione lyase activity; F:metal ion binding	EC:4.4.1.5; EC:4.4; EC:4	lactoylglutathione lyase; Carbon-sulfur lyases; Lyases	IPR029068 (G3DSA:3.10.180.GENE3D); IPR004360 (PFAM); NF008551 (NCBIFAM); PIRSR604361-3 (PIRSR); PIRSR604361-1 (PIRSR); IPR051332 (PANTHER); IPR037523 (PROSITE_PROFILES); IPR037478 (CDD); IPR029068 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_9_RagTag_875	20	gamma-glutamylcyclotransferase	867	2.88E-217	99.5	2	F:GO:0003839; F:GO:0016740	F:gamma-glutamylcyclotransferase activity; F:transferase activity	EC:4.3; EC:2; EC:4; EC:4.3.2.9; EC:4.3.2	Carbon-nitrogen lyases; Transferases; Lyases; gamma-glutamylcyclotransferase; Carbon-nitrogen lyases	G3DSA:3.10.490.10 (GENE3D); IPR009288 (PFAM); PF13772 (PFAM); G3DSA:3.10.490.10 (GENE3D); PIRSR639126-1 (PIRSR); PIRSR617939-2 (PIRSR); IPR017939 (PANTHER); IPR013024 (CDD); IPR013024 (CDD); IPR036568 (SUPERFAMILY); IPR036568 (SUPERFAMILY)	F:GO:0003839	F:gamma-glutamylcyclotransferase activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_9_RagTag_876	20	aldose 1-epimerase family protein	906	1.34E-217	99.79	3	P:GO:0005975; F:GO:0016853; F:GO:0030246	P:carbohydrate metabolic process; F:isomerase activity; F:carbohydrate binding	EC:5	Isomerases	IPR014718 (G3DSA:2.70.98.GENE3D); IPR008183 (PFAM); IPR037481 (CDD); IPR011013 (SUPERFAMILY)	P:GO:0005975; F:GO:0003824; F:GO:0016853; F:GO:0030246	P:carbohydrate metabolic process; F:catalytic activity; F:isomerase activity; F:carbohydrate binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_9_RagTag_877	20	MULTISPECIES: YndM family protein	447	3.75E-94	99.76	1	C:GO:0016020	C:membrane			IPR019649 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_9_RagTag_878	20	signal peptidase I	552	1.1E-128	98.66	3	P:GO:0006508; F:GO:0004252; C:GO:0005886	P:proteolysis; F:serine-type endopeptidase activity; C:plasma membrane	EC:3.4.21.73; EC:3.4.21.71; EC:3.4.21.34; EC:3.4.21.78; EC:3.4.21.75; EC:3.4.21.26; EC:3.4.21.27; EC:3.4.21.68; EC:3.4.21.69; EC:3.4.21.41; EC:3.4.21.83; EC:3.4.21.88; EC:3.4.21.45; EC:3.4.21.89; EC:3.4.21.42; EC:3.4.21.43; EC:3.4.21.38; EC:3.4.21.35; EC:3.4.21.79; EC:3.4.21.36; EC:3.4.21.102; EC:3.4.21.39; EC:3.4.21; EC:3.4.21.4; EC:3.4.21.5; EC:3.4.21.92; EC:3.4.21.1; EC:3.4.21.93; EC:3.4.21.94; EC:3.4.21.6; EC:3.4.21.7; EC:3.4.21.53; EC:3.4.21.54; EC:3.4.21.10; EC:3.4.21.9; EC:3.4.21.48; EC:3.4.21.46; EC:3.4.21.47; EC:3.4; EC:3.4.99; EC:3.4.21.62; EC:3.4.21.61; EC:3.4.21.22; EC:3.4.21.20; EC:3.4.21.21; EC:3.4.21.59; EC:3	u-plasminogen activator; pancreatic elastase II; plasma kallikrein; granzyme A; furin; prolyl oligopeptidase; coagulation factor XIa; t-plasminogen activator; protein C (activated); complement subcomponent C1r; oligopeptidase B; repressor LexA; complement factor I; signal peptidase I; complement subcomponent C1s; classical-complement-pathway C3/C5 convertase; coagulation factor XIIa; tissue kallikrein; granzyme B; pancreatic elastase; C-terminal processing peptidase; chymase; Acting on peptide bonds (peptidases); trypsin; thrombin; endopeptidase Clp; chymotrypsin; proprotein convertase 1; proprotein convertase 2; coagulation factor Xa; plasmin; endopeptidase La; gamma-renin; acrosin; enteropeptidase; cerevisin; complement factor D; alternative-complement-pathway C3/C5 convertase; Acting on peptide bonds (peptidases); Acting on peptide bonds (peptidases); subtilisin; kexin; coagulation factor IXa; cathepsin G; coagulation factor VIIa; tryptase; Hydrolases	IPR000223 (PRINTS); IPR019533 (PFAM); IPR000223 (NCBIFAM); G3DSA:2.10.109.10 (GENE3D); PIRSR600223-1 (PIRSR); IPR000223 (PANTHER); IPR019533 (CDD); IPR036286 (SUPERFAMILY)	P:GO:0006465; P:GO:0006508; F:GO:0004252; F:GO:0008236; C:GO:0016020	P:obsolete signal peptide processing; P:proteolysis; F:serine-type endopeptidase activity; F:serine-type peptidase activity; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_9_RagTag_879	20	MULTISPECIES: lipopolysaccharide assembly protein LapA domain-containing protein	336	4.62E-66	99.77	1	C:GO:0005886	C:plasma membrane			IPR010445 (PFAM); PTHR41335 (PANTHER)	C:GO:0005886	C:plasma membrane
true	[INTERPRO, BLASTED]	contig_9_RagTag_880	20	YmaF family protein	339	1.42E-33	98.78						IPR024307 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, ANNOTATED]	contig_9_RagTag_881	20	MULTISPECIES: DUF1259 domain-containing protein	408	9.95E-95	99.34	3	P:GO:0043708; P:GO:0044409; C:GO:0009279	P:cell adhesion involved in biofilm formation; P:symbiont entry into host; C:cell outer membrane			IPR011094 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_9_RagTag_882	20	MULTISPECIES: DUF45 domain-containing protein	753	2.41E-156	99.48	2	P:GO:0006508; F:GO:0008237	P:proteolysis; F:metallopeptidase activity	EC:3.4; EC:3	Acting on peptide bonds (peptidases); Hydrolases	IPR002725 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, ANNOTATED]	contig_9_RagTag_883	20	HAMP domain-containing methyl-accepting chemotaxis protein	1245	2.89E-260	98.68	2	P:GO:0007165; C:GO:0016020	P:signal transduction; C:membrane			IPR003660 (PFAM); IPR004089 (PFAM); G3DSA:1.10.287.950 (GENE3D); G3DSA:6.10.340.10 (GENE3D); PTHR32089 (PANTHER); IPR003660 (PROSITE_PROFILES); IPR004089 (PROSITE_PROFILES); cd06225 (CDD); SSF58104 (SUPERFAMILY)	P:GO:0007165; C:GO:0016020	P:signal transduction; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_9_RagTag_884	20	GNAT family N-acetyltransferase	507	8.2E-119	98.54	1	F:GO:0016747	F:acyltransferase activity, transferring groups other than amino-acyl groups	EC:2.3; EC:2; EC:2.3.1	Acyltransferases; Transferases; Acyltransferases	G3DSA:3.40.630.30 (GENE3D); IPR000182 (PFAM); PTHR43800 (PANTHER); IPR000182 (PROSITE_PROFILES); cd04301 (CDD); IPR016181 (SUPERFAMILY)	F:GO:0016747	F:acyltransferase activity, transferring groups other than amino-acyl groups
true	[INTERPRO, BLASTED, ANNOTATED]	contig_9_RagTag_885	20	M20 peptidase aminoacylase family protein	1155	3.42E-278	98.62	3	P:GO:0009089; P:GO:0019877; F:GO:0050118	P:L-lysine biosynthetic process via diaminopimelate; P:diaminopimelate biosynthetic process; F:N-acetyldiaminopimelate deacetylase activity	EC:3.5.1; EC:3.5; EC:3; EC:3.5.1.47	Acting on carbon-nitrogen bonds, other than peptide bonds; Acting on carbon-nitrogen bonds, other than peptide bonds; Hydrolases; N-acetyldiaminopimelate deacetylase	G3DSA:3.30.70.360:FF:000001 (FUNFAM); IPR002933 (PFAM); IPR017439 (PIRSF); IPR011650 (PFAM); IPR017439 (NCBIFAM); G3DSA:3.40.630.10 (GENE3D); G3DSA:3.30.70.360 (GENE3D); PIRSR001235-2 (PIRSR); PIRSR037215-2 (PIRSR); IPR017439 (PANTHER); IPR033846 (CDD); SSF53187 (SUPERFAMILY); IPR036264 (SUPERFAMILY)	F:GO:0016787	F:hydrolase activity
true	[INTERPRO, BLASTED]	contig_9_RagTag_886	20	MULTISPECIES: hypothetical protein	243	4.22E-50	99.19						no IPS match	no IPS match	no IPS match
true	[INTERPRO, NO-BLAST]	contig_9_RagTag_887		-	90								no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_9_RagTag_888	20	Succinyl-diaminopimelate desuccinylase	1623	0.0	99.5	1	F:GO:0016787	F:hydrolase activity	EC:3	Hydrolases	IPR012166 (PIRSF); G3DSA:3.40.630.10 (GENE3D); IPR002933 (PFAM); PIRSR037217-2 (PIRSR); PIRSR036696-2 (PIRSR); PIRSR037217-1 (PIRSR); IPR050072 (PANTHER); SSF53187 (SUPERFAMILY)	F:GO:0016787	F:hydrolase activity
true	[INTERPRO, BLASTED]	contig_9_RagTag_889	20	MULTISPECIES: VOC family protein	798	3.07E-196	99.7						IPR029068 (G3DSA:3.10.180.GENE3D); IPR025870 (PFAM); PTHR40265 (PANTHER); IPR029068 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_9_RagTag_890	20	hypothetical protein	372	2.81E-31	91.91						NF047410 (NCBIFAM)	no GO terms	no GO terms
