	Tags	SeqName	#Hits	Description	Length	e-Value	sim mean	#GO	GO IDs	GO Names	Enzyme Codes	Enzyme Names	InterPro IDs	InterPro GO IDs	InterPro GO Names
true	[INTERPRO, BLASTED]	contig_1_RagTag_422	20	ABC-type transport auxiliary lipoprotein family protein	711	3.92E-155	97.86						IPR005586 (PFAM); G3DSA:3.40.50.10610 (GENE3D); PS51257 (PROSITE_PROFILES); SSF159594 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_423	20	histidine kinase	1578	1.57E-306	94.23	2	F:GO:0016301; C:GO:0016020	F:kinase activity; C:membrane	EC:2.7; EC:2	Transferring phosphorus-containing groups; Transferases	PS51257 (PROSITE_PROFILES)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_424	20	phosphoserine phosphatase SerB	1215	8.26E-271	98.14	8	P:GO:0006545; P:GO:0006564; P:GO:0006805; P:GO:0016311; P:GO:0065008; F:GO:0000287; F:GO:0036424; C:GO:0005737	P:glycine biosynthetic process; P:L-serine biosynthetic process; P:xenobiotic metabolic process; P:dephosphorylation; P:regulation of biological quality; F:magnesium ion binding; F:L-phosphoserine phosphatase activity; C:cytoplasm	EC:3.1; EC:3; EC:3.1.3.3; EC:3.1.3	Acting on ester bonds; Hydrolases; phosphoserine phosphatase; Acting on ester bonds	G3DSA:3.40.50.1000:FF:000041 (FUNFAM); G3DSA:3.30.70.260 (GENE3D); PF12710 (PFAM); IPR049148 (PFAM); PF13740 (PFAM); TIGR01488 (NCBIFAM); IPR023214 (G3DSA:3.40.50.GENE3D); IPR004469 (NCBIFAM); G3DSA:3.30.70.260 (GENE3D); PIRSR031051-1 (PIRSR); SFLDG01136 (SFLD); PIRSR604469-1 (PIRSR); IPR004469 (SFLD); PIRSR031051-3 (PIRSR); PIRSR611863-3 (PIRSR); PIRSR006118-2 (PIRSR); PIRSR611863-2 (PIRSR); IPR050582 (PANTHER); IPR001763 (PROSITE_PROFILES); IPR002912 (PROSITE_PROFILES); cd04871 (CDD); cd04870 (CDD); cd07500 (CDD); IPR036412 (SUPERFAMILY); IPR045865 (SUPERFAMILY)	P:GO:0006564; P:GO:0016311; F:GO:0000287; F:GO:0036424; C:GO:0005737	P:L-serine biosynthetic process; P:dephosphorylation; F:magnesium ion binding; F:L-phosphoserine phosphatase activity; C:cytoplasm
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_425	20	MULTISPECIES: archaetidylserine decarboxylase	864	3.6E-206	99.27	3	P:GO:0006646; F:GO:0004609; C:GO:0005886	P:phosphatidylethanolamine biosynthetic process; F:phosphatidylserine decarboxylase activity; C:plasma membrane	EC:4.1.1; EC:4.1; EC:4; EC:4.1.1.65	Carbon-carbon lyases; Carbon-carbon lyases; Lyases; phosphatidylserine decarboxylase	IPR033177 (NCBIFAM); IPR003817 (PFAM); IPR003817 (PANTHER); IPR033178 (HAMAP)	P:GO:0006646; P:GO:0008654; F:GO:0004609	P:phosphatidylethanolamine biosynthetic process; P:phospholipid biosynthetic process; F:phosphatidylserine decarboxylase activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_426	20	rhodanese-like domain-containing protein	810	9.55E-202	95.26	1	F:GO:0004792	F:thiosulfate-cyanide sulfurtransferase activity	EC:2.8.1; EC:2; EC:2.8; EC:2.8.1.2; EC:2.8.1.1	Transferring sulfur-containing groups; Transferases; Transferring sulfur-containing groups; 3-mercaptopyruvate sulfurtransferase; thiosulfate sulfurtransferase	IPR001763 (PFAM); IPR036873 (G3DSA:3.40.250.GENE3D); IPR036873 (G3DSA:3.40.250.GENE3D); PIRSR642457-1 (PIRSR); IPR051126 (PANTHER); IPR001763 (PROSITE_PROFILES); IPR001763 (PROSITE_PROFILES); cd01449 (CDD); cd01448 (CDD); IPR036873 (SUPERFAMILY); IPR036873 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_1_RagTag_427	20	HDOD domain-containing protein	1536	0.0	93.51						G3DSA:1.10.3210.10 (GENE3D); IPR013976 (PFAM); IPR013976 (PROSITE_PROFILES); SSF109604 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_428	20	MULTISPECIES: flagellar motor stator protein MotA	852	1.24E-195	98.96	4	P:GO:0006935; P:GO:0071978; P:GO:1902600; C:GO:0005886	P:chemotaxis; P:bacterial-type flagellum-dependent swarming motility; P:proton transmembrane transport; C:plasma membrane			IPR002898 (PFAM); IPR046786 (PFAM); IPR022522 (NCBIFAM); IPR047055 (PANTHER)	P:GO:0006935; P:GO:0071978; C:GO:0005886	P:chemotaxis; P:bacterial-type flagellum-dependent swarming motility; C:plasma membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_429	20	flagellar motor protein MotB	1008	1.29E-214	96.21	1	C:GO:0005886	C:plasma membrane			NF006548 (NCBIFAM); IPR036737 (G3DSA:3.30.1330.GENE3D); IPR006665 (PFAM); IPR025713 (PFAM); IPR050330 (PANTHER); IPR006665 (PROSITE_PROFILES); IPR036737 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_1_RagTag_430	20	molecular chaperone Tir	480	1.18E-109	78.88						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_431	20	small ribosomal subunit biogenesis GTPase RsgA	1032	4.09E-247	97.27	8	P:GO:0042274; F:GO:0003924; F:GO:0005525; F:GO:0019003; F:GO:0019843; F:GO:0032550; F:GO:0046872; C:GO:0005829	P:ribosomal small subunit biogenesis; F:GTPase activity; F:GTP binding; F:GDP binding; F:rRNA binding; F:purine ribonucleoside binding; F:metal ion binding; C:cytosol	EC:3.6.1; EC:3.6; EC:3; EC:3.6.1.15; EC:3.1.3.100	Acting on acid anhydrides; Acting on acid anhydrides; Hydrolases; nucleoside-triphosphate phosphatase; thiamine phosphate phosphatase	G3DSA:1.10.40.50 (GENE3D); IPR027417 (G3DSA:3.40.50.GENE3D); NF008931 (NCBIFAM); IPR012340 (G3DSA:2.40.50.GENE3D); IPR004881 (NCBIFAM); IPR010914 (PFAM); PIRSR006809-1 (PIRSR); PIRSR006230-1 (PIRSR); PIRSR603373-2 (PIRSR); PIRSR038134-2 (PIRSR); PIRSR603373-1 (PIRSR); PIRSR006809-2 (PIRSR); PIRSR001174-2 (PIRSR); PIRSR038134-1 (PIRSR); IPR004881 (PANTHER); IPR030378 (PROSITE_PROFILES); IPR010914 (PROSITE_PROFILES); IPR004881 (HAMAP); IPR004881 (CDD); IPR027417 (SUPERFAMILY)	F:GO:0003924; F:GO:0005525	F:GTPase activity; F:GTP binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_432	20	oligoribonuclease	543	1.45E-127	97.63	6	P:GO:0006259; P:GO:0006401; F:GO:0000175; F:GO:0003676; F:GO:0008310; C:GO:0005829	P:DNA metabolic process; P:RNA catabolic process; F:3'-5'-RNA exonuclease activity; F:nucleic acid binding; F:single-stranded DNA 3'-5' DNA exonuclease activity; C:cytosol	EC:3.1.11.1; EC:3.1; EC:3.1.11; EC:3.1.13; EC:3	exodeoxyribonuclease I; Acting on ester bonds; Acting on ester bonds; Acting on ester bonds; Hydrolases	G3DSA:3.30.420.10:FF:000003 (FUNFAM); IPR013520 (PFAM); IPR036397 (G3DSA:3.30.420.GENE3D); NF003765 (NCBIFAM); PIRSR000977-2 (PIRSR); IPR022894 (PANTHER); IPR022894 (HAMAP); IPR022894 (CDD); IPR012337 (SUPERFAMILY)	F:GO:0000175; F:GO:0003676	F:3'-5'-RNA exonuclease activity; F:nucleic acid binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_433	20	MULTISPECIES: trimeric intracellular cation channel family protein	612	3.88E-141	99.61	1	C:GO:0005886	C:plasma membrane			IPR005115 (PFAM); PTHR30506 (PANTHER)	C:GO:0005886	C:plasma membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_434	20	tRNA epoxyqueuosine(34) reductase QueG	1077	8.17E-266	97.51	9	P:GO:0008616; P:GO:0022900; P:GO:0042455; F:GO:0009055; F:GO:0031419; F:GO:0046872; F:GO:0051539; F:GO:0052693; C:GO:0005737	P:tRNA queuosine(34) biosynthetic process; P:electron transport chain; P:ribonucleoside biosynthetic process; F:electron transfer activity; F:cobalamin binding; F:metal ion binding; F:4 iron, 4 sulfur cluster binding; F:epoxyqueuosine reductase activity; C:cytoplasm	EC:1.17; EC:1; EC:1.17.99.6	Acting on CH or CH2 groups; Oxidoreductases; epoxyqueuosine reductase	G3DSA:3.30.70.20:FF:000017 (FUNFAM); PF13484 (PFAM); G3DSA:3.30.70.20 (GENE3D); IPR004453 (NCBIFAM); IPR013542 (PFAM); PIRSR006429-1 (PIRSR); PIRSR005784-1 (PIRSR); IPR004453 (PANTHER); IPR004453 (HAMAP); IPR017896 (PROSITE_PROFILES); SSF46548 (SUPERFAMILY)	P:GO:0008033; P:GO:0008616; F:GO:0016491; F:GO:0052693	P:tRNA processing; P:tRNA queuosine(34) biosynthetic process; F:oxidoreductase activity; F:epoxyqueuosine reductase activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_435	20	NAD(P)H-hydrate dehydratase	861	9.62E-151	81.42	6	P:GO:0046496; P:GO:0110051; F:GO:0005524; F:GO:0016301; F:GO:0052855; F:GO:0052856	P:nicotinamide nucleotide metabolic process; P:metabolite repair; F:ATP binding; F:kinase activity; F:ADP-dependent NAD(P)H-hydrate dehydratase activity; F:NAD(P)HX epimerase activity	EC:5.1.99.6; EC:4.2.1; EC:5.1; EC:4.2; EC:2.7; EC:2; EC:4; EC:5; EC:4.2.1.136	NAD(P)H-hydrate epimerase; Carbon-oxygen lyases; Racemases and epimerases; Carbon-oxygen lyases; Transferring phosphorus-containing groups; Transferases; Lyases; Isomerases; ADP-dependent NAD(P)H-hydrate dehydratase	IPR000631 (PFAM); IPR029056 (G3DSA:3.40.1190.GENE3D); IPR000631 (NCBIFAM); PTHR12592 (PANTHER); IPR000631 (HAMAP); IPR000631 (PROSITE_PROFILES); IPR000631 (CDD); IPR029056 (SUPERFAMILY)	P:GO:0110051; F:GO:0016836; F:GO:0052855; F:GO:0052856; F:GO:0052857	P:metabolite repair; F:hydro-lyase activity; F:ADP-dependent NAD(P)H-hydrate dehydratase activity; F:NAD(P)HX epimerase activity; F:obsolete NADPHX epimerase activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_436	20	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE	474	7.16E-110	93.53	9	P:GO:0002949; P:GO:0070525; F:GO:0005524; F:GO:0016740; F:GO:0016887; F:GO:0042802; F:GO:0043531; F:GO:0046872; C:GO:0005737	P:tRNA threonylcarbamoyladenosine modification; P:tRNA threonylcarbamoyladenosine metabolic process; F:ATP binding; F:transferase activity; F:ATP hydrolysis activity; F:identical protein binding; F:ADP binding; F:metal ion binding; C:cytoplasm	EC:3.6.1; EC:2; EC:3.6; EC:3; EC:3.6.1.15	Acting on acid anhydrides; Transferases; Acting on acid anhydrides; Hydrolases; nucleoside-triphosphate phosphatase	no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_437	20	N-acetylmuramoyl-L-alanine amidase	1428	0.0	98.01	4	P:GO:0000910; P:GO:0009253; F:GO:0008745; C:GO:0030288	P:cytokinesis; P:peptidoglycan catabolic process; F:N-acetylmuramoyl-L-alanine amidase activity; C:outer membrane-bounded periplasmic space	EC:3.5.1; EC:3.5; EC:3; EC:3.5.1.28	Acting on carbon-nitrogen bonds, other than peptide bonds; Acting on carbon-nitrogen bonds, other than peptide bonds; Hydrolases; N-acetylmuramoyl-L-alanine amidase	G3DSA:3.40.630.40:FF:000001 (FUNFAM); IPR002508 (PFAM); IPR036779 (G3DSA:3.10.350.GENE3D); G3DSA:2.60.40.3500 (GENE3D); G3DSA:3.40.630.40 (GENE3D); IPR021731 (PFAM); IPR018392 (PFAM); IPR050695 (PANTHER); IPR018392 (PROSITE_PROFILES); IPR002508 (CDD); IPR018392 (CDD); SSF53187 (SUPERFAMILY); IPR036779 (SUPERFAMILY)	P:GO:0000910; P:GO:0009253; F:GO:0008745; C:GO:0030288	P:cytokinesis; P:peptidoglycan catabolic process; F:N-acetylmuramoyl-L-alanine amidase activity; C:outer membrane-bounded periplasmic space
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_438	20	DNA mismatch repair endonuclease MutL	1893	0.0	96.8	8	P:GO:0006298; F:GO:0003697; F:GO:0005524; F:GO:0016887; F:GO:0030983; F:GO:0140664; C:GO:0032300; C:GO:1990391	P:mismatch repair; F:single-stranded DNA binding; F:ATP binding; F:ATP hydrolysis activity; F:mismatched DNA binding; F:ATP-dependent DNA damage sensor activity; C:mismatch repair complex; C:DNA repair complex	EC:3.6.1; EC:3.6; EC:3; EC:3.6.1.15	Acting on acid anhydrides; Acting on acid anhydrides; Hydrolases; nucleoside-triphosphate phosphatase	G3DSA:3.30.230.10:FF:000013 (FUNFAM); G3DSA:3.30.565.10:FF:000003 (FUNFAM); G3DSA:3.30.1370.100:FF:000005 (FUNFAM); IPR002099 (NCBIFAM); IPR042121 (G3DSA:3.30.1370.GENE3D); PF13589 (PFAM); IPR013507 (PFAM); IPR014721 (G3DSA:3.30.230.GENE3D); IPR014790 (PFAM); IPR042120 (G3DSA:3.30.1540.GENE3D); IPR036890 (G3DSA:3.30.565.GENE3D); NF000949 (NCBIFAM); IPR038973 (PANTHER); IPR020667 (HAMAP); cd16926 (CDD); cd03482 (CDD); IPR037198 (SUPERFAMILY); IPR036890 (SUPERFAMILY); IPR020568 (SUPERFAMILY)	P:GO:0006298; F:GO:0005524; F:GO:0016887; F:GO:0030983; F:GO:0140664; C:GO:0032300	P:mismatch repair; F:ATP binding; F:ATP hydrolysis activity; F:mismatched DNA binding; F:ATP-dependent DNA damage sensor activity; C:mismatch repair complex
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_439	20	tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA	942	8.74E-218	97.32	5	P:GO:0006400; P:GO:0034605; P:GO:1990497; F:GO:0005524; F:GO:0052381	P:tRNA modification; P:cellular response to heat; P:regulation of cytoplasmic translation in response to stress; F:ATP binding; F:tRNA dimethylallyltransferase activity	EC:2.5.1; EC:2; EC:2.5.1.75	Transferring alkyl or aryl groups, other than methyl groups; Transferases; tRNA dimethylallyltransferase	G3DSA:1.10.20.140:FF:000001 (FUNFAM); IPR018022 (NCBIFAM); IPR027417 (G3DSA:3.40.50.GENE3D); G3DSA:1.10.20.140 (GENE3D); PF01715 (PFAM); IPR039657 (PANTHER); IPR018022 (HAMAP); IPR027417 (SUPERFAMILY)	P:GO:0006400; P:GO:0008033; F:GO:0052381	P:tRNA modification; P:tRNA processing; F:tRNA dimethylallyltransferase activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_440	20	MULTISPECIES: RNA chaperone Hfq	261	1.65E-52	98.66	13	P:GO:0006355; P:GO:0017148; P:GO:0022618; P:GO:0031124; P:GO:0040029; P:GO:0040033; P:GO:0043487; P:GO:0045975; P:GO:0098795; F:GO:0003681; F:GO:0003723; F:GO:1901363; C:GO:0005829	P:regulation of DNA-templated transcription; P:negative regulation of translation; P:protein-RNA complex assembly; P:mRNA 3'-end processing; P:epigenetic regulation of gene expression; P:sRNA-mediated post-transcriptional gene silencing; P:regulation of RNA stability; P:positive regulation of translation, ncRNA-mediated; P:global gene silencing by mRNA cleavage; F:bent DNA binding; F:RNA binding; F:heterocyclic compound binding; C:cytosol			G3DSA:2.30.30.100:FF:000001 (FUNFAM); NF001602 (NCBIFAM); G3DSA:2.30.30.100 (GENE3D); IPR005001 (NCBIFAM); IPR005001 (PFAM); IPR005001 (PANTHER); IPR047575 (PROSITE_PROFILES); IPR005001 (HAMAP); IPR005001 (CDD); IPR010920 (SUPERFAMILY)	P:GO:0006355; P:GO:0043487; P:GO:0045974; F:GO:0003723; C:GO:0005829	P:regulation of DNA-templated transcription; P:regulation of RNA stability; P:regulation of translation, ncRNA-mediated; F:RNA binding; C:cytosol
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_441	20	GTPase HflX	1302	1.45E-281	97.6	16	P:GO:0006417; P:GO:0009408; P:GO:0032988; P:GO:0036289; P:GO:0043043; P:GO:0072344; F:GO:0003924; F:GO:0005524; F:GO:0005525; F:GO:0016887; F:GO:0019843; F:GO:0032550; F:GO:0043023; F:GO:0046872; F:GO:0097216; C:GO:0005829	P:regulation of translation; P:response to heat; P:protein-RNA complex disassembly; P:peptidyl-serine autophosphorylation; P:peptide biosynthetic process; P:rescue of stalled cytosolic ribosome; F:GTPase activity; F:ATP binding; F:GTP binding; F:ATP hydrolysis activity; F:rRNA binding; F:purine ribonucleoside binding; F:ribosomal large subunit binding; F:metal ion binding; F:guanosine tetraphosphate binding; C:cytosol	EC:3.6.1; EC:3.6; EC:3; EC:3.6.1.15	Acting on acid anhydrides; Acting on acid anhydrides; Hydrolases; nucleoside-triphosphate phosphatase	IPR006073 (PRINTS); G3DSA:3.40.50.300:FF:000173 (FUNFAM); G3DSA:3.40.50.11060:FF:000001 (FUNFAM); IPR016496 (NCBIFAM); IPR042108 (G3DSA:3.40.50.GENE3D); IPR027417 (G3DSA:3.40.50.GENE3D); IPR016496 (PIRSF); IPR032305 (PFAM); G3DSA:6.10.250.2860 (GENE3D); IPR006073 (PFAM); IPR025121 (PFAM); NF008280 (NCBIFAM); PIRSR603373-1 (PIRSR); PIRSR006809-1 (PIRSR); PIRSR006230-1 (PIRSR); PIRSR006809-2 (PIRSR); PIRSR603373-2 (PIRSR); IPR016496 (PANTHER); IPR016496 (HAMAP); IPR030394 (PROSITE_PROFILES); IPR030394 (CDD); IPR027417 (SUPERFAMILY); IPR035647 (SUPERFAMILY)	F:GO:0005525; F:GO:0043022; C:GO:0005737	F:GTP binding; F:ribosome binding; C:cytoplasm
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_442	20	FtsH protease activity modulator HflK	1182	2.72E-236	97.62	7	P:GO:0006508; P:GO:0009408; P:GO:0043086; F:GO:0008233; C:GO:0005829; C:GO:0009897; C:GO:0098796	P:proteolysis; P:response to heat; P:negative regulation of catalytic activity; F:peptidase activity; C:cytosol; C:external side of plasma membrane; C:membrane protein complex	EC:3.4; EC:3	Acting on peptide bonds (peptidases); Hydrolases	IPR001972 (PRINTS); G3DSA:3.30.479.30:FF:000012 (FUNFAM); IPR010201 (NCBIFAM); IPR036013 (G3DSA:3.30.479.GENE3D); IPR020980 (PFAM); IPR001107 (PFAM); IPR050710 (PANTHER); IPR010201 (CDD); IPR036013 (SUPERFAMILY)	C:GO:0016020	C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_443	20	MULTISPECIES: protease modulator HflC	870	6.72E-171	99.33	6	P:GO:0009408; P:GO:0043086; P:GO:0052547; F:GO:0008233; C:GO:0009897; C:GO:0098796	P:response to heat; P:negative regulation of catalytic activity; P:regulation of peptidase activity; F:peptidase activity; C:external side of plasma membrane; C:membrane protein complex	EC:3.4; EC:3	Acting on peptide bonds (peptidases); Hydrolases	IPR001972 (PRINTS); IPR036013 (G3DSA:3.30.479.GENE3D); IPR010200 (PIRSF); IPR001107 (PFAM); IPR010200 (NCBIFAM); PTHR42911 (PANTHER); IPR010200 (CDD); IPR036013 (SUPERFAMILY)	P:GO:0052547; C:GO:0016020	P:regulation of peptidase activity; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_444	20	ATP phosphoribosyltransferase regulatory subunit	1188	4.74E-286	97.53	3	P:GO:0000105; F:GO:0016757; C:GO:0005737	P:L-histidine biosynthetic process; F:glycosyltransferase activity; C:cytoplasm	EC:2.4; EC:2	Glycosyltransferases; Transferases	IPR045864 (G3DSA:3.30.930.GENE3D); IPR004516 (PIRSF); NF008935 (NCBIFAM); IPR004517 (NCBIFAM); NF009086 (NCBIFAM); NF008937 (NCBIFAM); IPR041715 (PFAM); PTHR11476 (PANTHER); IPR004517 (HAMAP); IPR041715 (CDD); IPR045864 (SUPERFAMILY)	P:GO:0000105; C:GO:0005737	P:L-histidine biosynthetic process; C:cytoplasm
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_445	20	MULTISPECIES: adenylosuccinate synthase	1293	1.9E-314	99.53	10	P:GO:0006805; P:GO:0006974; P:GO:0015949; P:GO:0044208; P:GO:0046040; P:GO:0046086; F:GO:0000287; F:GO:0004019; F:GO:0005525; C:GO:0005829	P:xenobiotic metabolic process; P:DNA damage response; P:nucleobase-containing small molecule interconversion; P:'de novo' AMP biosynthetic process; P:IMP metabolic process; P:adenosine biosynthetic process; F:magnesium ion binding; F:adenylosuccinate synthase activity; F:GTP binding; C:cytosol	EC:6.3; EC:6.3.4.4; EC:6	Forming carbon-nitrogen bonds; adenylosuccinate synthase; Ligases	G3DSA:3.90.170.10:FF:000001 (FUNFAM); G3DSA:1.10.300.10:FF:000001 (FUNFAM); IPR042110 (G3DSA:1.10.300.GENE3D); IPR042109 (G3DSA:3.40.440.GENE3D); IPR001114 (PFAM); IPR042111 (G3DSA:3.90.170.GENE3D); IPR001114 (NCBIFAM); NF002223 (NCBIFAM); IPR001114 (PANTHER); IPR001114 (HAMAP); IPR001114 (CDD); IPR027417 (SUPERFAMILY)	P:GO:0006164; P:GO:0044208; P:GO:0046040; F:GO:0000166; F:GO:0004019; C:GO:0005737	P:purine nucleotide biosynthetic process; P:'de novo' AMP biosynthetic process; P:IMP metabolic process; F:nucleotide binding; F:adenylosuccinate synthase activity; C:cytoplasm
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_446	20	methyl-accepting chemotaxis protein	1926	0.0	92.42	4	P:GO:0006935; P:GO:0007165; F:GO:0004888; C:GO:0016020	P:chemotaxis; P:signal transduction; F:transmembrane signaling receptor activity; C:membrane			IPR004089 (PFAM); G3DSA:6.10.340.10 (GENE3D); G3DSA:1.10.287.950 (GENE3D); IPR003660 (PFAM); PTHR32089 (PANTHER); IPR003660 (PROSITE_PROFILES); IPR004089 (PROSITE_PROFILES); cd06225 (CDD); SSF58104 (SUPERFAMILY)	P:GO:0007165; C:GO:0016020	P:signal transduction; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_447	20	iron ABC transporter permease	1566	0.0	97.83	2	P:GO:0055085; C:GO:0005886	P:transmembrane transport; C:plasma membrane			PR00173 (PRINTS); IPR035906 (G3DSA:1.10.3720.GENE3D); IPR000515 (PFAM); PTHR43357 (PANTHER); IPR000515 (PROSITE_PROFILES); IPR000515 (PROSITE_PROFILES); IPR000515 (CDD); IPR000515 (CDD); IPR035906 (SUPERFAMILY); IPR035906 (SUPERFAMILY)	P:GO:0055085; C:GO:0016020	P:transmembrane transport; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_448	20	extracellular solute-binding protein	1014	1.25E-238	99.29	3	P:GO:0006810; F:GO:0046872; C:GO:0030288	P:transport; F:metal ion binding; C:outer membrane-bounded periplasmic space			IPR026045 (PIRSF); G3DSA:3.40.190.10 (GENE3D); G3DSA:3.40.190.10 (GENE3D); PF13531 (PFAM); PIRSR002825-1 (PIRSR); PIRSR004846-1 (PIRSR); PTHR30006 (PANTHER); SSF53850 (SUPERFAMILY)	P:GO:0006810; C:GO:0030288	P:transport; C:outer membrane-bounded periplasmic space
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_449	20	ribonuclease R	2595	0.0	95.95	8	P:GO:0006396; P:GO:0006402; P:GO:0009409; F:GO:0003723; F:GO:0008859; F:GO:0017111; F:GO:0034458; C:GO:0005829	P:RNA processing; P:mRNA catabolic process; P:response to cold; F:RNA binding; F:exoribonuclease II activity; F:ribonucleoside triphosphate phosphatase activity; F:3'-5' RNA helicase activity; C:cytosol	EC:3.1.13; EC:5.6; EC:5.6.2; EC:3.1.13.1; EC:3.6.1.15; EC:3.6.1; EC:3.1; EC:3.6.4.13; EC:3.6; EC:3; EC:5; EC:5.6.2.6	Acting on ester bonds; Isomerases altering macromolecular conformation; Isomerases altering macromolecular conformation; exoribonuclease II; nucleoside-triphosphate phosphatase; Acting on acid anhydrides; Acting on ester bonds; RNA helicase; Acting on acid anhydrides; Hydrolases; Isomerases; RNA 3'-5' helicase	IPR003029 (PFAM); IPR011805 (NCBIFAM); IPR040476 (PFAM); IPR001900 (PFAM); IPR012340 (G3DSA:2.40.50.GENE3D); IPR004476 (NCBIFAM); IPR013223 (PFAM); IPR013668 (PFAM); NF008648 (NCBIFAM); IPR012340 (G3DSA:2.40.50.GENE3D); IPR050180 (PANTHER); IPR011805 (HAMAP); IPR003029 (PROSITE_PROFILES); cd04471 (CDD); IPR012340 (SUPERFAMILY); IPR012340 (SUPERFAMILY); IPR012340 (SUPERFAMILY); IPR012340 (SUPERFAMILY)	P:GO:0006402; P:GO:0016070; F:GO:0003676; F:GO:0003723; F:GO:0004518; F:GO:0004540; C:GO:0005829	P:mRNA catabolic process; P:RNA metabolic process; F:nucleic acid binding; F:RNA binding; F:nuclease activity; F:RNA nuclease activity; C:cytosol
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_1_RagTag_450	20	23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	747	2.39E-171	98.67	4	P:GO:0000451; F:GO:0003723; F:GO:0070039; C:GO:0005829	P:rRNA 2'-O-methylation; F:RNA binding; F:rRNA (guanosine-2'-O-ribose)-methyltransferase activity; C:cytosol	EC:2.1.1.185; EC:2.1; EC:2; EC:2.1.1	23S rRNA (guanosine(2251)-2'-O)-methyltransferase; Transferring one-carbon groups; Transferases; Transferring one-carbon groups	G3DSA:3.40.1280.10:FF:000008 (FUNFAM); IPR013123 (PFAM); IPR004441 (NCBIFAM); IPR029064 (G3DSA:3.30.1330.GENE3D); IPR001537 (PFAM); IPR029026 (G3DSA:3.40.1280.GENE3D); PIRSR029256-1 (PIRSR); IPR004441 (PANTHER); IPR024915 (HAMAP); cd18103 (CDD); IPR029028 (SUPERFAMILY); IPR029064 (SUPERFAMILY)	P:GO:0000453; P:GO:0006396; F:GO:0003723; F:GO:0008168; F:GO:0008173; F:GO:0070039; C:GO:0005829	P:obsolete enzyme-directed rRNA 2'-O-methylation; P:RNA processing; F:RNA binding; F:methyltransferase activity; F:RNA methyltransferase activity; F:rRNA (guanosine-2'-O-ribose)-methyltransferase activity; C:cytosol
