	Tags	SeqName	#Hits	Description	Length	e-Value	sim mean	#GO	GO IDs	GO Names	Enzyme Codes	Enzyme Names	InterPro IDs	InterPro GO IDs	InterPro GO Names
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_466	20	chemotaxis response regulator protein-glutamate methylesterase	1137	8.0E-225	89.53	6	P:GO:0000160; P:GO:0006935; F:GO:0000156; F:GO:0008984; F:GO:0050568; C:GO:0005737	P:phosphorelay signal transduction system; P:chemotaxis; F:phosphorelay response regulator activity; F:protein-glutamate methylesterase activity; F:protein-glutamine glutaminase activity; C:cytoplasm	EC:3.5.1; EC:3.1; EC:3.5.1.44; EC:3.1.1.89; EC:3.5; EC:3; EC:3.1.1.61; EC:3.1.1	Acting on carbon-nitrogen bonds, other than peptide bonds; Acting on ester bonds; protein-glutamine glutaminase; protein phosphatase methylesterase-1; Acting on carbon-nitrogen bonds, other than peptide bonds; Hydrolases; protein-glutamate methylesterase; Acting on ester bonds	G3DSA:3.40.50.180:FF:000001 (FUNFAM); G3DSA:3.40.50.2300:FF:000077 (FUNFAM); G3DSA:3.40.50.2300 (GENE3D); IPR008248 (PIRSF); NF001965 (NCBIFAM); IPR035909 (G3DSA:3.40.50.GENE3D); IPR000673 (PFAM); IPR001789 (PFAM); PIRSR002937-1 (PIRSR); PTHR42872 (PANTHER); IPR001789 (PROSITE_PROFILES); IPR000673 (PROSITE_PROFILES); IPR008248 (HAMAP); cd17541 (CDD); IPR000673 (CDD); IPR011006 (SUPERFAMILY); IPR035909 (SUPERFAMILY)	P:GO:0000160; P:GO:0006935; F:GO:0000156; F:GO:0008984; C:GO:0005737	P:phosphorelay signal transduction system; P:chemotaxis; F:phosphorelay response regulator activity; F:protein-glutamate methylesterase activity; C:cytoplasm
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_467	20	flagellar motor protein	741	1.93E-160	95.87	4	P:GO:0006935; P:GO:0015031; P:GO:0071978; C:GO:0005886	P:chemotaxis; P:protein transport; P:bacterial-type flagellum-dependent swarming motility; C:plasma membrane			IPR046786 (PFAM); NF006583 (NCBIFAM); IPR002898 (PFAM); IPR047055 (PANTHER)	P:GO:0006935; P:GO:0071978; C:GO:0005886	P:chemotaxis; P:bacterial-type flagellum-dependent swarming motility; C:plasma membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_468	20	flagellar motor protein MotD	870	1.98E-179	92.66	1	C:GO:0005886	C:plasma membrane			IPR006665 (PFAM); IPR036737 (G3DSA:3.30.1330.GENE3D); NF006541 (NCBIFAM); IPR025713 (PFAM); IPR050330 (PANTHER); IPR006665 (PROSITE_PROFILES); IPR006665 (CDD); IPR036737 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED]	contig_2_RagTag_469	20	MULTISPECIES: ParA family protein	789	1.61E-176	96.01						IPR027417 (G3DSA:3.40.50.GENE3D); IPR025669 (PFAM); IPR050678 (PANTHER); cd02042 (CDD); IPR027417 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_470	20	chemotaxis protein CheW	816	7.42E-149	83.84	2	P:GO:0006935; P:GO:0007165	P:chemotaxis; P:signal transduction			IPR002545 (PFAM); IPR014506 (PIRSF); IPR002545 (PROSITE_PROFILES); cd00588 (CDD); IPR036061 (SUPERFAMILY)	P:GO:0006935; P:GO:0007165	P:chemotaxis; P:signal transduction
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_471	20	MULTISPECIES: chemotaxis protein CheW	480	7.39E-104	99.78	3	P:GO:0006935; P:GO:0007165; C:GO:0005829	P:chemotaxis; P:signal transduction; C:cytosol			G3DSA:2.40.50.180:FF:000001 (FUNFAM); G3DSA:2.40.50.180 (GENE3D); IPR002545 (PFAM); G3DSA:2.30.30.40 (GENE3D); IPR039315 (PANTHER); IPR002545 (PROSITE_PROFILES); cd00732 (CDD); IPR036061 (SUPERFAMILY)	P:GO:0006935; P:GO:0007165; C:GO:0005829	P:chemotaxis; P:signal transduction; C:cytosol
true	[INTERPRO, BLASTED]	contig_2_RagTag_472	20	Protein of unknown function	411	4.84E-73	90.34						IPR021244 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_473	20	MULTISPECIES: EscU/YscU/HrcU family type III secretion system export apparatus switch protein	327	1.71E-64	89.63	2	P:GO:0009306; C:GO:0005886	P:protein secretion; C:plasma membrane			IPR029025 (G3DSA:3.40.1690.GENE3D); IPR006135 (PFAM); IPR006135 (PANTHER); IPR029025 (SUPERFAMILY)	P:GO:0009306; C:GO:0005886; C:GO:0016020	P:protein secretion; C:plasma membrane; C:membrane
true	[INTERPRO, BLASTED]	contig_2_RagTag_474	20	flagellar hook-length control protein FliK	1488	1.53E-303	84.2						IPR038610 (G3DSA:3.30.750.GENE3D); IPR021136 (PFAM)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_475	20	cytochrome c biogenesis heme-transporting ATPase CcmA	582	8.15E-122	90.99	9	P:GO:0017004; P:GO:0035351; F:GO:0005524; F:GO:0015439; F:GO:0016887; C:GO:0005622; C:GO:0031234; C:GO:0043190; C:GO:1904949	P:cytochrome complex assembly; P:heme transmembrane transport; F:ATP binding; F:ABC-type heme transporter activity; F:ATP hydrolysis activity; C:intracellular anatomical structure; C:extrinsic component of cytoplasmic side of plasma membrane; C:ATP-binding cassette (ABC) transporter complex; C:ATPase complex	EC:7.6.2.5; EC:3.6.1; EC:3.6; EC:3; EC:3.6.3.41; EC:7.2.2; EC:7; EC:3.6.1.15	ABC-type heme transporter; Acting on acid anhydrides; Acting on acid anhydrides; Hydrolases; Acting on acid anhydrides; Catalysing the translocation of inorganic cations; Translocases; nucleoside-triphosphate phosphatase	IPR027417 (G3DSA:3.40.50.GENE3D); NF010061 (NCBIFAM); IPR005895 (NCBIFAM); IPR003439 (PFAM); IPR005895 (PANTHER); IPR003439 (PROSITE_PROFILES); cd03231 (CDD); IPR027417 (SUPERFAMILY)	P:GO:0017004; F:GO:0005524; F:GO:0016887; F:GO:0022857	P:cytochrome complex assembly; F:ATP binding; F:ATP hydrolysis activity; F:transmembrane transporter activity
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_476	20	heme exporter protein CcmB	672	4.5E-134	96.37	7	P:GO:0015886; P:GO:0017004; P:GO:1903607; F:GO:0015232; F:GO:0016887; C:GO:0043190; C:GO:1904949	P:heme transport; P:cytochrome complex assembly; P:cytochrome c biosynthetic process; F:heme transmembrane transporter activity; F:ATP hydrolysis activity; C:ATP-binding cassette (ABC) transporter complex; C:ATPase complex	EC:3.6.1; EC:3.6; EC:3; EC:3.6.1.15	Acting on acid anhydrides; Acting on acid anhydrides; Hydrolases; nucleoside-triphosphate phosphatase	PR01414 (PRINTS); IPR026031 (NCBIFAM); IPR026031 (PIRSF); IPR003544 (PFAM); IPR003544 (PANTHER)	P:GO:0015886; P:GO:0017004; P:GO:1903607; F:GO:0015232; C:GO:0005886; C:GO:0016020	P:heme transport; P:cytochrome complex assembly; P:cytochrome c biosynthetic process; F:heme transmembrane transporter activity; C:plasma membrane; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_477	20	heme ABC transporter permease	756	2.4E-177	97.49	6	P:GO:0008152; P:GO:0015886; P:GO:0017004; F:GO:0015232; F:GO:0020037; C:GO:0005886	P:metabolic process; P:heme transport; P:cytochrome complex assembly; F:heme transmembrane transporter activity; F:heme binding; C:plasma membrane			IPR003557 (PRINTS); IPR002541 (PFAM); IPR003557 (NCBIFAM); IPR045062 (PANTHER)	P:GO:0015886; P:GO:0017004; F:GO:0015232; F:GO:0020037; C:GO:0005886; C:GO:0016020	P:heme transport; P:cytochrome complex assembly; F:heme transmembrane transporter activity; F:heme binding; C:plasma membrane; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_478	20	heme exporter protein CcmD	177	1.24E-28	93.55	4	P:GO:0015886; P:GO:0017004; P:GO:1903607; C:GO:0009898	P:heme transport; P:cytochrome complex assembly; P:cytochrome c biosynthetic process; C:cytoplasmic side of plasma membrane			IPR007078 (PFAM); IPR007078 (NCBIFAM); IPR052075 (PANTHER)	P:GO:0015886; P:GO:0017004; P:GO:1903607; C:GO:0016020	P:heme transport; P:cytochrome complex assembly; P:cytochrome c biosynthetic process; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_479	20	MULTISPECIES: cytochrome c maturation protein CcmE	489	2.74E-96	93.51	8	P:GO:0015886; P:GO:0018063; P:GO:0036211; F:GO:0003824; F:GO:0020037; F:GO:0046872; F:GO:1901363; C:GO:0098567	P:heme transport; P:cytochrome c-heme linkage; P:protein modification process; F:catalytic activity; F:heme binding; F:metal ion binding; F:heterocyclic compound binding; C:periplasmic side of plasma membrane			G3DSA:2.40.50.140:FF:000104 (FUNFAM); IPR004329 (PFAM); NF009729 (NCBIFAM); IPR012340 (G3DSA:2.40.50.GENE3D); NF009731 (NCBIFAM); NF009727 (NCBIFAM); PIRSR604329-50 (PIRSR); IPR004329 (PANTHER); IPR004329 (HAMAP); IPR036127 (SUPERFAMILY)	P:GO:0017003; P:GO:0017004; F:GO:0020037; C:GO:0005886	P:protein-heme linkage; P:cytochrome complex assembly; F:heme binding; C:plasma membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_480	20	heme lyase CcmF/NrfE family subunit	1974	0.0	96.09	8	P:GO:0015886; P:GO:0018063; P:GO:0036211; F:GO:0015232; F:GO:0016829; F:GO:0020037; F:GO:1901363; C:GO:0005886	P:heme transport; P:cytochrome c-heme linkage; P:protein modification process; F:heme transmembrane transporter activity; F:lyase activity; F:heme binding; F:heterocyclic compound binding; C:plasma membrane	EC:4	Lyases	IPR003568 (PRINTS); IPR003567 (PRINTS); IPR032523 (PFAM); IPR002541 (PFAM); NF007691 (NCBIFAM); IPR003568 (NCBIFAM); IPR003567 (PANTHER)	P:GO:0015886; P:GO:0017004; F:GO:0015232; F:GO:0020037; C:GO:0016020	P:heme transport; P:cytochrome complex assembly; F:heme transmembrane transporter activity; F:heme binding; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_481	20	DsbE family thiol:disulfide interchange protein	537	5.24E-120	94.71	6	P:GO:0008152; P:GO:0017004; F:GO:0003756; F:GO:0015036; C:GO:0030288; C:GO:0098567	P:metabolic process; P:cytochrome complex assembly; F:protein disulfide isomerase activity; F:disulfide oxidoreductase activity; C:outer membrane-bounded periplasmic space; C:periplasmic side of plasma membrane	EC:5.3.4.1; EC:1; EC:1.8; EC:5.3; EC:5.3.4; EC:5	protein disulfide-isomerase; Oxidoreductases; Acting on a sulfur group of donors; Intramolecular oxidoreductases; Intramolecular oxidoreductases; Isomerases	IPR004799 (NCBIFAM); G3DSA:3.40.30.10 (GENE3D); IPR013740 (PFAM); PIRSR000077-4 (PIRSR); IPR050553 (PANTHER); IPR013766 (PROSITE_PROFILES); IPR004799 (CDD); IPR036249 (SUPERFAMILY)	P:GO:0017004; F:GO:0015036; F:GO:0016491; C:GO:0030288	P:cytochrome complex assembly; F:disulfide oxidoreductase activity; F:oxidoreductase activity; C:outer membrane-bounded periplasmic space
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_482	20	cytochrome c-type biogenesis protein CcmH	483	2.75E-95	86.43	5	P:GO:0008152; P:GO:0017004; F:GO:0015035; F:GO:0046872; C:GO:0098567	P:metabolic process; P:cytochrome complex assembly; F:protein-disulfide reductase activity; F:metal ion binding; C:periplasmic side of plasma membrane	EC:1; EC:1.8	Oxidoreductases; Acting on a sulfur group of donors	G3DSA:1.10.8.640:FF:000001 (FUNFAM); IPR005616 (PFAM); IPR038297 (G3DSA:1.10.8.GENE3D); IPR051263 (PANTHER); IPR005616 (CDD)	C:GO:0005886	C:plasma membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_483	20	MULTISPECIES: c-type cytochrome biogenesis protein CcmI	1197	6.66E-249	85.7	4	P:GO:0017004; F:GO:0005515; C:GO:0005886; C:GO:0030313	P:cytochrome complex assembly; F:protein binding; C:plasma membrane; C:cell envelope			IPR017560 (NCBIFAM); IPR056413 (PFAM); IPR056412 (PFAM); IPR011990 (G3DSA:1.25.40.GENE3D); IPR051263 (PANTHER); IPR019734 (PROSITE_PROFILES); IPR011990 (SUPERFAMILY)	F:GO:0005515; C:GO:0005886	F:protein binding; C:plasma membrane
true	[INTERPRO, BLASTED]	contig_2_RagTag_484	20	MULTISPECIES: hypothetical protein	321	2.4E-50	72.51						PS51257 (PROSITE_PROFILES)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_485	20	pirin family protein	855	3.46E-182	86.43	2	F:GO:0046872; F:GO:0051213	F:metal ion binding; F:dioxygenase activity	EC:1	Oxidoreductases	IPR012093 (PIRSF); IPR014710 (G3DSA:2.60.120.GENE3D); IPR008778 (PFAM); IPR014710 (G3DSA:2.60.120.GENE3D); IPR003829 (PFAM); IPR012093 (PANTHER); cd02909 (CDD); cd02247 (CDD); IPR011051 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_486	20	phospholipid-binding lipoprotein MlaA	777	1.82E-180	91.43	2	P:GO:0120010; C:GO:0016020	P:intermembrane phospholipid transfer; C:membrane			IPR007428 (PRINTS); IPR007428 (PFAM); IPR007428 (PANTHER)	P:GO:0120010; C:GO:0016020	P:intermembrane phospholipid transfer; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_487	20	serine/threonine protein kinase	1299	6.8E-307	93.0	2	F:GO:0004674; C:GO:0016020	F:protein serine/threonine kinase activity; C:membrane	EC:2.7.1; EC:2.7.11.1; EC:2.7.11.3; EC:2.7.11.9; EC:2.7.11; EC:2.7.11.29; EC:2.7; EC:2; EC:2.7.11.28	Transferring phosphorus-containing groups; non-specific serine/threonine protein kinase; dephospho-[reductase kinase] kinase; [Goodpasture-antigen-binding protein] kinase; Transferring phosphorus-containing groups; [low-density-lipoprotein receptor] kinase; Transferring phosphorus-containing groups; Transferases; tropomyosin kinase	IPR029058 (G3DSA:3.40.50.GENE3D); IPR007428 (PANTHER); IPR029058 (SUPERFAMILY)	C:GO:0016020	C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_488	20	GNAT family N-acetyltransferase	507	4.87E-102	82.67	2	F:GO:0008080; C:GO:0005840	F:N-acetyltransferase activity; C:ribosome	EC:2.3; EC:2; EC:2.3.1; EC:2.3.1.57	Acyltransferases; Transferases; Acyltransferases; diamine N-acetyltransferase	G3DSA:3.40.630.30:FF:000064 (FUNFAM); IPR000182 (PFAM); G3DSA:3.40.630.30 (GENE3D); IPR051016 (PANTHER); IPR000182 (PROSITE_PROFILES); cd04301 (CDD); IPR016181 (SUPERFAMILY)	F:GO:0008080; F:GO:0016747	F:N-acetyltransferase activity; F:acyltransferase activity, transferring groups other than amino-acyl groups
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_489	20	hypothetical protein	372	8.76E-63	79.0	1	C:GO:0016020	C:membrane			no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_490	20	beta (1-6) glucans synthase	1575	0.0	84.64	4	P:GO:0000272; P:GO:0071555; F:GO:0016787; C:GO:0005886	P:polysaccharide catabolic process; P:cell wall organization; F:hydrolase activity; C:plasma membrane	EC:3; EC:3.2.1.58	Hydrolases; glucan 1,3-beta-glucosidase	G3DSA:3.20.20.80 (GENE3D); IPR050732 (PANTHER); IPR017853 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_491	20	ComEA family DNA-binding protein	318	2.17E-50	78.21	3	P:GO:0015628; C:GO:0015627; C:GO:0030288	P:protein secretion by the type II secretion system; C:type II protein secretion system complex; C:outer membrane-bounded periplasmic space	EC:3.1.26.11	ribonuclease Z	IPR004509 (NCBIFAM); G3DSA:1.10.150.280 (GENE3D); PF12836 (PFAM); IPR051675 (PANTHER); IPR010994 (SUPERFAMILY)	P:GO:0015628; C:GO:0015627	P:protein secretion by the type II secretion system; C:type II protein secretion system complex
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_492	20	MULTISPECIES: excinuclease ABC subunit UvrB	1134	2.85E-254	98.35	10	P:GO:0006289; P:GO:0009314; P:GO:0009432; F:GO:0003677; F:GO:0005524; F:GO:0009381; F:GO:0016887; F:GO:0042802; C:GO:0005737; C:GO:0009380	P:nucleotide-excision repair; P:response to radiation; P:SOS response; F:DNA binding; F:ATP binding; F:excinuclease ABC activity; F:ATP hydrolysis activity; F:identical protein binding; C:cytoplasm; C:excinuclease repair complex	EC:3.6.1; EC:3.1; EC:3.6; EC:3; EC:3.6.1.15	Acting on acid anhydrides; Acting on ester bonds; Acting on acid anhydrides; Hydrolases; nucleoside-triphosphate phosphatase	IPR024759 (PFAM); G3DSA:4.10.860.10 (GENE3D); IPR027417 (G3DSA:3.40.50.GENE3D); IPR001943 (PFAM); IPR027417 (G3DSA:3.40.50.GENE3D); IPR001650 (PFAM); IPR004807 (PANTHER); IPR001650 (PROSITE_PROFILES); IPR001943 (PROSITE_PROFILES); cd18790 (CDD); IPR027417 (SUPERFAMILY); IPR036876 (SUPERFAMILY)	P:GO:0006289; F:GO:0003677; F:GO:0005515; F:GO:0005524; F:GO:0016887; C:GO:0009380	P:nucleotide-excision repair; F:DNA binding; F:protein binding; F:ATP binding; F:ATP hydrolysis activity; C:excinuclease repair complex
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_493	20	MULTISPECIES: MDR family MFS transporter	1551	0.0	96.25	3	P:GO:0055085; F:GO:0022857; C:GO:0005886	P:transmembrane transport; F:transmembrane transporter activity; C:plasma membrane			IPR011701 (PFAM); IPR004638 (NCBIFAM); IPR036259 (G3DSA:1.20.1250.GENE3D); PTHR23501 (PANTHER); IPR020846 (PROSITE_PROFILES); cd17503 (CDD); IPR036259 (SUPERFAMILY)	P:GO:0055085; F:GO:0022857; C:GO:0005886; C:GO:0016020	P:transmembrane transport; F:transmembrane transporter activity; C:plasma membrane; C:membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_494	20	MULTISPECIES: HlyD family secretion protein	1053	2.14E-162	81.47	1	C:GO:0016020	C:membrane			PR01490 (PRINTS); G3DSA:2.40.50.100 (GENE3D); G3DSA:1.10.287.470 (GENE3D); G3DSA:2.40.30.170 (GENE3D); IPR032317 (PFAM); IPR050739 (PANTHER); SSF111369 (SUPERFAMILY); SSF111369 (SUPERFAMILY); SSF111369 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_495	20	LysR family transcriptional regulator	921	5.61E-199	90.48	3	P:GO:0006355; F:GO:0003700; F:GO:0043565	P:regulation of DNA-templated transcription; F:DNA-binding transcription factor activity; F:sequence-specific DNA binding			G3DSA:1.10.10.10:FF:000001 (FUNFAM); IPR005119 (PFAM); IPR036388 (G3DSA:1.10.10.GENE3D); G3DSA:3.40.190.290 (GENE3D); IPR000847 (PFAM); PTHR30537 (PANTHER); IPR000847 (PROSITE_PROFILES); cd08422 (CDD); SSF53850 (SUPERFAMILY); IPR036390 (SUPERFAMILY)	P:GO:0006351; P:GO:0006355; F:GO:0003700; F:GO:0043565	P:DNA-templated transcription; P:regulation of DNA-templated transcription; F:DNA-binding transcription factor activity; F:sequence-specific DNA binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_496	20	glutamate--tRNA ligase	1482	0.0	98.68	10	P:GO:0006355; P:GO:0006424; P:GO:0019752; P:GO:0043043; F:GO:0000049; F:GO:0003700; F:GO:0004818; F:GO:0005524; F:GO:0008270; C:GO:0005829	P:regulation of DNA-templated transcription; P:glutamyl-tRNA aminoacylation; P:carboxylic acid metabolic process; P:peptide biosynthetic process; F:tRNA binding; F:DNA-binding transcription factor activity; F:glutamate-tRNA ligase activity; F:ATP binding; F:zinc ion binding; C:cytosol	EC:6.1; EC:6.1.1; EC:6; EC:6.1.1.17	Forming carbon-oxygen bonds; Forming carbon-oxygen bonds; Ligases; glutamate--tRNA ligase	IPR000924 (PRINTS); G3DSA:1.10.10.350:FF:000007 (FUNFAM); G3DSA:3.40.50.620:FF:000045 (FUNFAM); IPR045462 (PFAM); IPR020751 (G3DSA:1.10.10.GENE3D); IPR004527 (NCBIFAM); IPR020058 (PFAM); IPR014729 (G3DSA:3.40.50.GENE3D); IPR049940 (PANTHER); IPR004527 (HAMAP); IPR033910 (CDD); IPR008925 (SUPERFAMILY); SSF52374 (SUPERFAMILY)	P:GO:0006424; P:GO:0043039; F:GO:0000049; F:GO:0000166; F:GO:0004812; F:GO:0004818; F:GO:0005524; F:GO:0008270; C:GO:0005829	P:glutamyl-tRNA aminoacylation; P:tRNA aminoacylation; F:tRNA binding; F:nucleotide binding; F:aminoacyl-tRNA ligase activity; F:glutamate-tRNA ligase activity; F:ATP binding; F:zinc ion binding; C:cytosol
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_497	20	MULTISPECIES: diguanylate cyclase	1863	0.0	79.72	4	P:GO:0043709; P:GO:1902201; F:GO:0052621; C:GO:0005886	P:cell adhesion involved in single-species biofilm formation; P:negative regulation of bacterial-type flagellum-dependent cell motility; F:diguanylate cyclase activity; C:plasma membrane	EC:2.7; EC:2.7.7.65; EC:2; EC:2.7.7	Transferring phosphorus-containing groups; diguanylate cyclase; Transferases; Transferring phosphorus-containing groups	G3DSA:3.30.70.270:FF:000001 (FUNFAM); IPR000160 (NCBIFAM); IPR000160 (PFAM); G3DSA:2.60.40.2380 (GENE3D); IPR011622 (PFAM); IPR043128 (G3DSA:3.30.70.GENE3D); IPR011623 (PFAM); IPR050469 (PANTHER); IPR000160 (PROSITE_PROFILES); IPR000160 (CDD); IPR029787 (SUPERFAMILY)	P:GO:0043709; P:GO:1902201; F:GO:0052621; C:GO:0005886	P:cell adhesion involved in single-species biofilm formation; P:negative regulation of bacterial-type flagellum-dependent cell motility; F:diguanylate cyclase activity; C:plasma membrane
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_498	20	MULTISPECIES: thioesterase family protein	474	1.21E-96	95.31	1	F:GO:0047617	F:fatty acyl-CoA hydrolase activity	EC:3.1; EC:3; EC:3.1.2.20; EC:3.1.2	Acting on ester bonds; Hydrolases; acyl-CoA hydrolase; Acting on ester bonds	G3DSA:3.10.129.10:FF:000094 (FUNFAM); PF13279 (PFAM); G3DSA:3.10.129.10 (GENE3D); IPR050563 (PANTHER); cd00586 (CDD); IPR029069 (SUPERFAMILY)	F:GO:0047617	F:fatty acyl-CoA hydrolase activity
true	[INTERPRO, BLASTED]	contig_2_RagTag_499	20	hypothetical protein A7D25_20195	414	5.72E-50	67.46						no IPS match	no IPS match	no IPS match
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_500	20	MULTISPECIES: tRNA-dihydrouridine synthase	981	2.78E-225	96.41	5	P:GO:0002943; F:GO:0000049; F:GO:0010181; F:GO:0050660; F:GO:0102262	P:tRNA dihydrouridine synthesis; F:tRNA binding; F:FMN binding; F:flavin adenine dinucleotide binding; F:tRNA-dihydrouridine16 synthase activity	EC:1.3; EC:1; EC:1.3.1	Acting on the CH-CH group of donors; Oxidoreductases; Acting on the CH-CH group of donors	IPR013785 (G3DSA:3.20.20.GENE3D); IPR001269 (PIRSF); IPR042270 (G3DSA:1.20.225.GENE3D); IPR035587 (PFAM); PIRSR006621-1 (PIRSR); PTHR11082 (PANTHER); IPR032886 (HAMAP); IPR035587 (CDD); SSF51395 (SUPERFAMILY)	P:GO:0002943; P:GO:0008033; F:GO:0017150; F:GO:0050660	P:tRNA dihydrouridine synthesis; P:tRNA processing; F:tRNA dihydrouridine synthase activity; F:flavin adenine dinucleotide binding
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_501	20	SDR family oxidoreductase	747	5.64E-138	89.64	1	F:GO:0016491	F:oxidoreductase activity	EC:1	Oxidoreductases	IPR002347 (PRINTS); IPR002347 (PRINTS); G3DSA:3.40.50.720:FF:000084 (FUNFAM); NF004777 (NCBIFAM); IPR002347 (PFAM); G3DSA:3.40.50.720 (GENE3D); PIRSR617711-1 (PIRSR); PIRSR000094-3 (PIRSR); PIRSR617711-2 (PIRSR); PIRSR611284-1 (PIRSR); PIRSR000095-1 (PIRSR); PIRSR614007-1 (PIRSR); PIRSR614007-2 (PIRSR); PIRSR611284-2 (PIRSR); PIRSR614058-1 (PIRSR); PTHR43639 (PANTHER); IPR036291 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_502	20	MULTISPECIES: Hsp20 family protein	447	1.31E-94	95.29	1	C:GO:0005737	C:cytoplasm			IPR008978 (G3DSA:2.60.40.GENE3D); IPR002068 (PFAM); PTHR47062 (PANTHER); IPR002068 (PROSITE_PROFILES); IPR037913 (CDD); IPR008978 (SUPERFAMILY)	no GO terms	no GO terms
true	[INTERPRO, BLASTED, MAPPED, ANNOTATED]	contig_2_RagTag_503	20	MULTISPECIES: class C beta-lactamase	1140	5.9E-189	81.58	4	P:GO:0017001; P:GO:0046677; F:GO:0008800; C:GO:0030288	P:antibiotic catabolic process; P:response to antibiotic; F:beta-lactamase activity; C:outer membrane-bounded periplasmic space	EC:3.5.2; EC:3.5; EC:3; EC:3.5.2.6	Acting on carbon-nitrogen bonds, other than peptide bonds; Acting on carbon-nitrogen bonds, other than peptide bonds; Hydrolases; beta-lactamase	NF033085 (NCBIFAM); IPR001466 (PFAM); IPR012338 (G3DSA:3.40.710.GENE3D); IPR050491 (PANTHER); IPR012338 (SUPERFAMILY)	no GO terms	no GO terms
